date,ticker,pnl,pnl_comm,bar_len
2018-01-29,ABBV,32764.690747936816,32764.690747936816,58
2018-02-02,HD,21301.701786210797,21301.701786210797,62
2018-02-02,KMB,5523.003784391006,5523.003784391006,62
2018-02-02,LII,12683.557760496595,12683.557760496595,62
2018-02-02,LMT,16652.031731765404,16652.031731765404,62
2018-02-02,SPGI,16459.1998000508,16459.1998000508,62
2018-02-02,TPL,14998.003166545004,14998.003166545004,21
2018-02-02,UPS,-2584.9797814596,-2584.9797814596,41
2018-03-13,MU,33192.1394761096,33192.1394761096,7
2018-03-23,ABBV,-12252.767031523192,-12252.767031523192,15
2018-03-26,KMB,-3931.106402340004,-3931.106402340004,16
2018-03-29,TPL,-2351.006574369505,-2351.006574369505,19
2018-04-03,UPS,-1267.9256799978068,-1267.9256799978068,21
2018-04-05,NVDA,318.66355056639804,318.66355056639804,23
2018-04-09,MU,-3335.076271513608,-3335.076271513608,4
2018-05-02,ABBV,10803.470097167208,10803.470097167208,21
2018-05-02,IBKR,13998.371456742414,13998.371456742414,21
2018-05-02,LII,844.9735243704101,844.9735243704101,42
2018-05-02,MSCI,2738.700905481221,2738.700905481221,21
2018-05-08,TPL,28706.090695127998,28706.090695127998,25
2018-05-23,MU,28073.534202093797,28073.534202093797,15
2018-06-04,NVDA,14157.0695912087,14157.0695912087,22
2018-06-04,WYNN,18820.593050161013,18820.593050161013,64
2018-06-07,TPL,-3961.9771335374967,-3961.9771335374967,3
2018-06-13,VLO,-5403.268891183901,-5403.268891183901,7
2018-06-26,MU,-5138.800068802,-5138.800068802,16
2018-06-29,UPS,-4391.849925009909,-4391.849925009909,41
2018-07-05,MU,-3523.5480219538076,-3523.5480219538076,1
2018-08-02,BA,6311.016555669197,6311.016555669197,64
2018-08-02,HD,10889.409107571999,10889.409107571999,106
2018-08-02,KMB,10415.346198482202,10415.346198482202,64
2018-08-02,LMT,5606.562761187991,5606.562761187991,64
2018-08-02,LULU,-1382.4199999999983,-1382.4199999999983,42
2018-08-02,ORLY,9285.1573331512,9285.1573331512,21
2018-08-02,SPGI,4917.841496857801,4917.841496857801,106
2018-08-02,TPL,13530.8638940436,13530.8638940436,21
2018-08-02,UPS,12032.066677279994,12032.066677279994,21
2018-10-03,AMD,-5377.5800000000045,-5377.5800000000045,1
2018-10-08,HD,-5413.580155809008,-5413.580155809008,4
2018-10-08,LULU,-6093.4799999999905,-6093.4799999999905,4
2018-10-09,SPGI,-5458.5030311247965,-5458.5030311247965,5
2018-10-10,GWW,-6110.625092600993,-6110.625092600993,6
2018-10-11,TPL,-8261.714023310398,-8261.714023310398,7
2018-10-12,BA,-3875.7676002930048,-3875.7676002930048,8
2018-10-12,ORLY,-3681.515999710799,-3681.515999710799,8
2018-10-15,KMB,-4029.5279024694005,-4029.5279024694005,9
2018-10-25,UPS,-8878.183981561811,-8878.183981561811,17
2018-12-06,DECK,-7646.590000000005,-7646.590000000005,1
2018-12-06,UPS,-6468.6241616874995,-6468.6241616874995,1
2018-12-07,ABBV,-4257.454737522013,-4257.454737522013,2
2018-12-07,HD,-3140.720746311399,-3140.720746311399,2
2018-12-07,LMT,-3470.5186663293007,-3470.5186663293007,2
2018-12-07,MCO,-4771.499554744001,-4771.499554744001,2
2018-12-07,SPGI,-5014.833221229996,-5014.833221229996,2
2018-12-07,TPL,-2998.847880183991,-2998.847880183991,2
2018-12-11,ORLY,-1717.9633334776993,-1717.9633334776993,4
2018-12-26,KMB,-4641.157448933192,-4641.157448933192,14
2019-04-17,LLY,-7004.270083249999,-7004.270083249999,11
2019-04-26,ORLY,-3159.2980001277024,-3159.2980001277024,17
2019-05-02,SBUX,4932.697378276802,4932.697378276802,21
2019-05-10,DECK,-5799.093333588808,-5799.093333588808,6
2019-05-14,ORLY,-4809.970000000001,-4809.970000000001,8
2019-06-03,TPL,-8830.353351330994,-8830.353351330994,42
2019-06-04,HD,-2000.6656608191993,-2000.6656608191993,43
2019-06-04,LULU,-126.8400000000048,-126.8400000000048,43
2019-06-13,ERIE,32517.549674607595,32517.549674607595,29
2019-07-02,BALL,13047.768640556991,13047.768640556991,20
2019-07-02,CHD,-3091.8140603349966,-3091.8140603349966,20
2019-07-02,HSY,1518.4303349984982,1518.4303349984982,20
2019-07-02,LMT,19369.767179654402,19369.767179654402,63
2019-07-02,MCO,7458.488641748393,7458.488641748393,63
2019-07-02,MSCI,19606.749072695402,19606.749072695402,63
2019-07-02,ORLY,-956.5760001336085,-956.5760001336085,20
2019-07-02,PEP,2554.7042995019056,2554.7042995019056,20
2019-07-02,SPGI,9186.761699812207,9186.761699812207,63
2019-10-23,LMT,-2331.8788072320076,-2331.8788072320076,15
2019-10-25,HSY,-5398.299034047504,-5398.299034047504,17
2019-11-04,TER,9649.0222063976,9649.0222063976,23
2019-11-12,IDXX,-5412.88999999999,-5412.88999999999,29
2019-12-03,KLAC,1562.1896682160027,1562.1896682160027,43
2019-12-03,STX,1596.4007891999959,1596.4007891999959,20
2019-12-23,LRCX,31452.01086753881,31452.01086753881,57
2020-01-03,FICO,6531.660000000012,6531.660000000012,21
2020-01-03,TGT,1660.006321290396,1660.006321290396,21
2020-01-29,MCO,30348.856059322206,30348.856059322206,81
2020-02-04,APO,-1111.7425715353952,-1111.7425715353952,21
2020-02-04,BLDR,1892.9000000000035,1892.9000000000035,62
2020-02-04,HLT,20037.729871639203,20037.729871639203,85
2020-02-04,IDXX,12108.499999999989,12108.499999999989,42
2020-02-04,LMT,12689.614767117202,12689.614767117202,62
2020-02-04,LRCX,8226.232706916906,8226.232706916906,21
2020-02-04,ORLY,2774.8106669162003,2774.8106669162003,85
2020-02-04,SPGI,24016.072729347004,24016.072729347004,85
2020-02-04,TER,1262.8072351863138,1262.8072351863138,21
2020-03-04,AAPL,-2419.322067023395,-2419.322067023395,1
2020-03-06,HWM,-13620.347630972597,-13620.347630972597,3
2020-03-06,LDOS,-8074.118133122598,-8074.118133122598,3
2020-03-06,SPGI,-7235.694091371202,-7235.694091371202,3
2020-03-09,MCO,-15437.7322898469,-15437.7322898469,4
2020-03-10,GNRC,-4681.8000000000075,-4681.8000000000075,5
2020-03-10,LMT,-5716.433138814002,-5716.433138814002,5
2020-03-13,HSY,-8538.42928622641,-8538.42928622641,8
2020-03-13,LLY,-248.23133978428575,-248.23133978428575,8
2020-03-13,NEM,-2164.905088510197,-2164.905088510197,8
2020-04-06,DVA,-6237.810000000001,-6237.810000000001,2
2020-04-28,MCO,33262.93126251359,33262.93126251359,17
2020-04-29,SPGI,29802.30789703981,29802.30789703981,18
2020-05-04,BIIB,1346.399999999993,1346.399999999993,21
2020-05-04,CPB,11856.8834848744,11856.8834848744,21
2020-05-04,GNRC,12052.03999999999,12052.03999999999,21
2020-05-12,AAPL,32508.591556551302,32508.591556551302,27
2020-06-02,IDXX,16500.868200000004,16500.868200000004,20
2020-06-02,LMT,16447.5458704926,16447.5458704926,41
2020-06-02,ORLY,12127.683333200506,12127.683333200506,20
2020-06-02,WAT,13009.589999999998,13009.589999999998,20
2020-06-05,EBAY,25808.973592758004,25808.973592758004,23
2020-06-05,FTNT,-5084.288000000004,-5084.288000000004,3
2020-06-12,LOW,-3399.214462497003,-3399.214462497003,8
2020-06-12,MCO,-3899.6801461959926,-3899.6801461959926,8
2020-06-16,DVA,124.39999999999293,124.39999999999293,10
2020-07-02,LLY,21603.104506223994,21603.104506223994,63
2020-07-02,REGN,15899.889846856413,15899.889846856413,42
2020-07-15,LULU,-1153.4400000000007,-1153.4400000000007,8
2020-07-15,SMCI,-858.9600000000007,-858.9600000000007,8
2020-07-27,AMD,30891.25,30891.25,16
2020-07-27,META,-3172.308898512809,-3172.308898512809,16
2020-08-04,GEN,18812.655515602986,18812.655515602986,85
2020-08-04,LRCX,18684.110831280006,18684.110831280006,22
2020-08-04,MCO,-1365.950324201381,-1365.950324201381,22
2020-08-04,NVDA,25648.772433305,25648.772433305,44
2020-08-04,SPGI,23038.2099339664,23038.2099339664,64
2020-08-12,IDXX,-4781.25,-4781.25,6
2020-08-12,NEM,-5720.432779427599,-5720.432779427599,6
2020-08-19,NTAP,-3319.1159634242986,-3319.1159634242986,11
2020-08-26,CLX,-5614.762654251301,-5614.762654251301,16
2020-09-02,MTD,6247.729999999999,6247.729999999999,21
2020-09-02,STX,4467.201894167999,4467.201894167999,21
2020-09-03,AMD,-6688.280000000002,-6688.280000000002,1
2020-09-03,NVDA,-6330.961095414001,-6330.961095414001,1
2020-09-04,EBAY,-5828.4407656895955,-5828.4407656895955,23
2020-09-04,IDXX,-4222.499999999996,-4222.499999999996,2
2020-09-04,WST,-6371.581340051994,-6371.581340051994,2
2020-09-09,REGN,-4435.064528256988,-4435.064528256988,4
2020-09-22,AAPL,3447.1687716180077,3447.1687716180077,34
2020-09-22,ORLY,-3547.167333227695,-3547.167333227695,13
2020-10-07,GNRC,31234.180000000004,31234.180000000004,45
2020-10-19,LOW,30693.6242227017,30693.6242227017,75
2020-10-20,SPGI,-5363.653141641613,-5363.653141641613,12
2020-10-23,ALGN,43746.479999999996,43746.479999999996,15
2020-10-23,MCO,-5617.081829893599,-5617.081829893599,15
2020-11-02,HUM,-2480.010276682408,-2480.010276682408,21
2020-11-02,NVDA,-4166.501239977606,-4166.501239977606,21
2020-11-02,ORLY,-3351.4600000000046,-3351.4600000000046,21
2020-11-03,IDXX,12047.86,12047.86,22
2020-11-10,LOW,-4221.566688962993,-4221.566688962993,5
2020-11-19,NEM,-6395.616838593598,-6395.616838593598,12
2020-12-02,FIX,5548.9227857783935,5548.9227857783935,20
2020-12-02,KMB,4455.485658731004,4455.485658731004,20
2020-12-02,NRG,10953.441843811615,10953.441843811615,42
2020-12-02,UPS,4826.6841576240095,4826.6841576240095,20
2020-12-03,NTAP,30779.876209816506,30779.876209816506,21
2020-12-14,QCOM,-3723.9473684832055,-3723.9473684832055,8
2020-12-22,SPGI,-3886.0872284707057,-3886.0872284707057,34
2021-01-05,EBAY,1642.7905740407914,1642.7905740407914,22
2021-01-05,GEN,14480.442829595611,14480.442829595611,22
2021-01-05,LOW,4587.15926242911,4587.15926242911,22
2021-01-05,MTD,-252.8400000000047,-252.8400000000047,22
2021-01-27,ROL,-4340.461000745997,-4340.461000745997,15
2021-01-28,TTD,-228.05092000000968,-228.05092000000968,16
2021-02-02,ALGN,4689.089999999989,4689.089999999989,19
2021-02-02,CL,-1977.5278156326067,-1977.5278156326067,61
2021-02-02,COHR,18199.599999999984,18199.599999999984,19
2021-02-02,NTAP,4331.6059263052,4331.6059263052,19
2021-02-02,PYPL,5659.451217017899,5659.451217017899,19
2021-02-05,QCOM,-9682.616473784092,-9682.616473784092,3
2021-02-12,GNRC,43347.45,43347.45,27
2021-02-17,NRG,-3906.678491690507,-3906.678491690507,10
2021-02-22,FCX,34003.55367398481,34003.55367398481,13
2021-02-23,MTD,-6239.519999999998,-6239.519999999998,14
2021-03-02,ABBV,5832.989089597201,5832.989089597201,19
2021-03-02,IDXX,16309.409999999998,16309.409999999998,60
2021-03-02,ORLY,1238.7726667798993,1238.7726667798993,80
2021-03-02,SPGI,3965.4793148100025,3965.4793148100025,19
2021-03-04,ALGN,-7268.799999999992,-7268.799999999992,2
2021-03-04,EBAY,-6610.560949802993,-6610.560949802993,21
2021-03-04,GNRC,-8712.0,-8712.0,2
2021-03-04,ON,-6929.449999999999,-6929.449999999999,2
2021-03-04,PYPL,-8834.307043155497,-8834.307043155497,2
2021-03-04,TTD,-17413.298999999995,-17413.298999999995,2
2021-03-05,FCX,-3581.6375438727127,-3581.6375438727127,3
2021-03-05,LOW,-4612.854039352,-4612.854039352,3
2021-03-05,NTAP,-4001.074761687594,-4001.074761687594,3
2021-03-17,WBD,29291.899999999994,29291.899999999994,11
2021-04-06,TTD,-1353.9983499999998,-1353.9983499999998,1
2021-04-09,BLDR,-3229.830000000002,-3229.830000000002,4
2021-04-21,GNRC,-4352.039999999999,-4352.039999999999,12
2021-04-21,TPL,-9863.08344169721,-9863.08344169721,12
2021-04-27,KMB,-5567.401583866199,-5567.401583866199,16
2021-05-04,TPR,16254.785564542799,16254.785564542799,21
2021-05-04,XYZ,3136.3500000000035,3136.3500000000035,21
2021-05-12,ADSK,-4854.080000000007,-4854.080000000007,27
2021-05-12,GNRC,-7183.799999999993,-7183.799999999993,6
2021-05-19,MAS,-6259.894329987996,-6259.894329987996,11
2021-05-20,LOW,-3478.1912563873957,-3478.1912563873957,12
2021-06-02,FTNT,5781.000000000004,5781.000000000004,20
2021-06-03,NUE,-5695.734452717005,-5695.734452717005,1
2021-06-07,MOS,-3762.3344071296115,-3762.3344071296115,3
2021-06-07,ORLY,-5312.132000000003,-5312.132000000003,23
2021-06-24,MAS,-4420.974380781994,-4420.974380781994,16
2021-07-02,ADSK,5037.449999999999,5037.449999999999,22
2021-07-02,SPGI,14002.763371545603,14002.763371545603,63
2021-07-07,DVN,-5574.017344189206,-5574.017344189206,2
2021-07-07,MOS,-4812.720180487201,-4812.720180487201,2
2021-07-07,STLD,-2641.9187627135034,-2641.9187627135034,2
2021-07-08,TPR,-6448.039448072691,-6448.039448072691,3
2021-08-03,KMB,-344.55869409299265,-344.55869409299265,63
2021-08-13,KLAC,-5486.937796981797,-5486.937796981797,8
2021-08-20,IVZ,-3895.332518684686,-3895.332518684686,13
2021-08-20,TPR,-5574.578710136098,-5574.578710136098,13
2021-08-31,WAT,30041.739999999987,30041.739999999987,63
2021-09-02,GNRC,10094.999999999998,10094.999999999998,22
2021-09-03,ADSK,-6514.2000000000035,-6514.2000000000035,1
2021-09-09,CL,-3335.582355163197,-3335.582355163197,89
2021-09-09,COF,-4731.802686979204,-4731.802686979204,4
2021-09-09,STX,-3980.4738027810063,-3980.4738027810063,4
2021-09-17,WAT,-4567.199999999993,-4567.199999999993,10
2021-09-29,MAS,-6020.579982486502,-6020.579982486502,61
2021-10-04,KMB,-4810.488826891999,-4810.488826891999,21
2021-10-13,WAT,-3068.5199999999886,-3068.5199999999886,7
2021-11-02,AMAT,9164.773432242997,9164.773432242997,21
2021-11-02,IT,18885.180000000004,18885.180000000004,21
2021-11-02,MAS,16909.9771065288,16909.9771065288,21
2021-11-02,MTD,4853.560000000009,4853.560000000009,21
2021-11-04,BX,28268.549530127006,28268.549530127006,23
2021-11-05,TPL,-1571.3696220924824,-1571.3696220924824,3
2021-11-18,HD,29965.03427611261,29965.03427611261,160
2021-11-18,LOW,29178.503418440403,29178.503418440403,76
2021-11-24,EBAY,-5613.589892222399,-5613.589892222399,16
2021-11-29,COF,-914.5563396260155,-914.5563396260155,18
2021-12-01,WAT,-5786.880000000001,-5786.880000000001,20
2021-12-02,COR,-3162.537613842002,-3162.537613842002,42
2021-12-02,DVN,-3523.784070302414,-3523.784070302414,21
2021-12-16,APA,1346.3987564430142,1346.3987564430142,10
2021-12-21,FANG,-117.44472856268736,-117.44472856268736,13
2021-12-21,HD,-2539.9956635108033,-2539.9956635108033,13
2022-01-04,CL,11551.760899981198,11551.760899981198,22
2022-01-04,EOG,11074.802982927806,11074.802982927806,22
2022-01-04,SPG,9502.258563590407,9502.258563590407,22
2022-01-04,STLD,4520.6128158576,4520.6128158576,22
2022-01-04,STX,10698.01520623201,10698.01520623201,22
2022-01-06,BX,-8624.493219165208,-8624.493219165208,2
2022-01-06,KKR,-4907.757504974394,-4907.757504974394,2
2022-01-11,HD,-5021.617128116796,-5021.617128116796,5
2022-01-12,NUE,-1131.720517925396,-1131.720517925396,6
2022-01-21,LOW,-9511.844706238802,-9511.844706238802,34
2022-01-21,ORCL,-4810.123994591995,-4810.123994591995,12
2022-01-24,F,-11896.205144303996,-11896.205144303996,13
2022-02-02,FANG,14909.959683452995,14909.959683452995,20
2022-02-04,NVDA,-7393.7446974096065,-7393.7446974096065,2
2022-02-04,ON,-6988.920000000003,-6988.920000000003,2
2022-02-07,BLDR,-4663.019999999994,-4663.019999999994,3
2022-02-07,F,-14906.403968708688,-14906.403968708688,3
2022-02-07,LOW,-3392.7563744375975,-3392.7563744375975,3
2022-02-14,HD,-5523.972703585997,-5523.972703585997,8
2022-02-18,ORCL,-6982.452204849196,-6982.452204849196,12
2022-03-02,MCK,10471.4695510072,10471.4695510072,39
2022-03-02,NUE,23793.18118768079,23793.18118768079,19
2022-03-07,DVN,742.2720181590049,742.2720181590049,3
2022-03-09,STX,-9569.4120361088,-9569.4120361088,5
2022-03-10,EOG,-2258.7985045429978,-2258.7985045429978,6
2022-03-29,LOW,-1279.8342578629859,-1279.8342578629859,19
2022-04-01,HD,-5842.563482120708,-5842.563482120708,22
2022-04-04,CL,-197.163911856004,-197.163911856004,23
2022-04-04,MO,4118.094855046495,4118.094855046495,23
2022-04-04,ORCL,7626.329974766404,7626.329974766404,23
2022-04-06,DVN,-3363.283328436497,-3363.283328436497,2
2022-04-07,STLD,-3539.587348096895,-3539.587348096895,3
2022-04-08,FANG,-2612.1377510800016,-2612.1377510800016,4
2022-04-25,CF,-7733.1403975928015,-7733.1403975928015,14
2022-04-25,COP,-8357.190975743892,-8357.190975743892,14
2022-04-26,MOS,-2594.4679645856004,-2594.4679645856004,15
2022-05-03,ADM,-2378.879689822198,-2378.879689822198,20
2022-05-06,NUE,-6367.644245951107,-6367.644245951107,23
2022-05-09,HD,-5008.863150324003,-5008.863150324003,4
2022-05-10,CF,-2736.182254440603,-2736.182254440603,5
2022-05-10,MTD,-5693.380000000005,-5693.380000000005,5
2022-05-12,STX,-7749.6526732992015,-7749.6526732992015,7
2022-06-01,DVN,26486.434235566787,26486.434235566787,20
2022-06-02,COP,18832.6851435225,18832.6851435225,21
2022-06-02,ORLY,8365.260000000002,8365.260000000002,231
2022-06-02,OXY,20263.613300809502,20263.613300809502,21
2022-06-08,MOS,-5043.103452211004,-5043.103452211004,4
2022-06-09,CF,-6877.782802026485,-6877.782802026485,5
2022-06-13,BG,-7877.841138468007,-7877.841138468007,7
2022-06-14,ABBV,-4934.088981122403,-4934.088981122403,8
2022-06-14,NRG,-11033.533022368994,-11033.533022368994,8
2022-06-15,CL,-5279.7545474394,-5279.7545474394,9
2022-06-15,KMB,-4913.134389658502,-4913.134389658502,9
2022-06-16,MPC,-6403.641876836695,-6403.641876836695,10
2022-07-05,HSY,4874.1969734614095,4874.1969734614095,21
2022-07-15,CL,-3145.8774881731997,-3145.8774881731997,8
2022-07-20,ON,28606.270000000004,28606.270000000004,11
2022-07-22,SMCI,32148.19,32148.19,13
2022-08-02,BX,13556.761621926003,13556.761621926003,20
2022-08-02,IT,19141.200000000004,19141.200000000004,20
2022-08-02,MTD,17310.939999999995,17310.939999999995,20
2022-08-02,STLD,19229.044420366008,19229.044420366008,20
2022-08-02,STX,16499.2471483176,16499.2471483176,20
2022-08-04,DVN,-7825.346357972,-7825.346357972,2
2022-08-04,OXY,-8124.264033274995,-8124.264033274995,2
2022-08-05,COP,-7229.140987970995,-7229.140987970995,3
2022-08-05,CVX,-6999.463059876403,-6999.463059876403,3
2022-08-05,VLO,-6686.066012138899,-6686.066012138899,3
2022-08-29,KMB,-5071.6508112876045,-5071.6508112876045,39
2022-09-02,BG,6642.4413017552115,6642.4413017552115,23
2022-09-02,CL,-1700.7082886188048,-1700.7082886188048,23
2022-09-02,MPC,8972.690220110106,8972.690220110106,23
2022-09-07,ON,-5171.450000000002,-5171.450000000002,2
2022-09-07,SMCI,-4675.912000000004,-4675.912000000004,2
2022-09-13,CF,-5662.2648904359985,-5662.2648904359985,6
2022-09-14,BLDR,-5494.229999999982,-5494.229999999982,7
2022-09-15,KMB,-4143.762090042899,-4143.762090042899,8
2022-09-15,STX,-5793.909252995993,-5793.909252995993,8
2022-09-21,MTD,-4605.940000000006,-4605.940000000006,12
2022-09-23,IT,-6053.950000000012,-6053.950000000012,14
2022-10-04,DLTR,3700.4300000000026,3700.4300000000026,21
2022-10-11,KMB,-3406.761541082907,-3406.761541082907,5
2022-10-11,STX,-6625.8622035197,-6625.8622035197,5
2022-10-14,AAPL,-505.41453791400414,-505.41453791400414,8
2022-10-14,GWW,1354.8455647692012,1354.8455647692012,8
2022-10-14,IT,231.66000000000878,231.66000000000878,8
2022-10-14,MTD,-1327.0400000000136,-1327.0400000000136,8
2022-10-18,EQT,-622.6867262830036,-622.6867262830036,10
2022-11-02,LMT,20340.753205486795,20340.753205486795,21
2022-11-03,DVN,-10177.112415754804,-10177.112415754804,1
2022-11-04,CF,1947.6238718242992,1947.6238718242992,2
2022-11-04,MTD,-5293.08000000001,-5293.08000000001,2
2022-11-04,STX,-1959.480369638397,-1959.480369638397,2
2022-11-07,DVA,-1845.9900000000089,-1845.9900000000089,3
2022-11-08,VRTX,-3618.8400000000165,-3618.8400000000165,4
2022-12-06,EQT,-9898.805791704408,-9898.805791704408,23
2022-12-06,VLO,-8754.551508275996,-8754.551508275996,2
2022-12-07,OXY,-5941.71247181101,-5941.71247181101,3
2022-12-07,TPL,-4494.347851306012,-4494.347851306012,3
2023-01-04,STX,3183.060802313898,3183.060802313898,21
2023-01-26,KMB,-4124.988023053795,-4124.988023053795,15
2023-01-30,STLD,24035.4381755547,24035.4381755547,17
2023-02-02,TPL,-4188.483402144,-4188.483402144,20
2023-02-02,CF,4343.995320720006,4343.995320720006,20
2023-02-02,CL,5429.7169376359925,5429.7169376359925,83
2023-02-02,EQT,31.41817308330374,31.41817308330374,20
2023-02-02,IT,7334.229999999996,7334.229999999996,62
2023-02-07,MPC,-4860.566950809604,-4860.566950809604,3
2023-02-07,VLO,-4582.7448654394075,-4582.7448654394075,3
2023-02-13,KLAC,-4006.8005138356943,-4006.8005138356943,7
2023-02-21,OXY,-4218.725073287382,-4218.725073287382,12
2023-03-02,SMCI,24816.66000000001,24816.66000000001,19
2023-03-09,VLO,-3229.738965405399,-3229.738965405399,5
2023-03-10,APA,-7177.260123587719,-7177.260123587719,6
2023-03-14,MPC,-3094.9322230259972,-3094.9322230259972,8
2023-03-16,AON,-4603.701543738004,-4603.701543738004,70
2023-03-16,IT,-4512.899999999997,-4512.899999999997,10
2023-04-04,KMB,6297.50712020169,6297.50712020169,42
2023-04-04,MRK,2639.062130088997,2639.062130088997,23
2023-04-05,APA,-4335.4605752009975,-4335.4605752009975,1
2023-04-05,MPC,-6465.589680524114,-6465.589680524114,1
2023-04-06,SMCI,-12419.400000000003,-12419.400000000003,2
2023-04-10,IT,-3877.4099999999985,-3877.4099999999985,3
2023-05-02,AON,1951.942572547211,1951.942572547211,19
2023-05-03,APA,-6867.843024807911,-6867.843024807911,1
2023-05-05,IT,-3558.7499999999964,-3558.7499999999964,3
2023-05-09,MTD,-5779.419999999999,-5779.419999999999,107
2023-05-11,AXON,-8657.880000000005,-8657.880000000005,7
2023-05-11,GILD,-4137.895672766109,-4137.895672766109,7
2023-05-17,HD,-5148.876735496804,-5148.876735496804,30
2023-05-24,KMB,-4661.657406103098,-4661.657406103098,16
2023-05-30,DECK,3379.913333245193,3379.913333245193,38
2023-06-20,COR,30483.057348898295,30483.057348898295,326
2023-07-05,BKNG,5411.389433696993,5411.389433696993,21
2023-07-05,GPC,12045.982139318388,12045.982139318388,21
2023-07-05,MAR,6833.354157219308,6833.354157219308,21
2023-07-07,DHI,-6151.221358715901,-6151.221358715901,2
2023-08-02,AMGN,3579.3145458199942,3579.3145458199942,20
2023-08-02,PHM,7578.660057874989,7578.660057874989,20
2023-08-03,BLDR,27167.240000000005,27167.240000000005,42
2023-08-07,APA,28856.73041915181,28856.73041915181,44
2023-08-18,COR,-5832.037036121702,-5832.037036121702,32
2023-08-21,IT,-3955.5,-3955.5,54
2023-09-05,ACGL,-207.38770742980336,-207.38770742980336,23
2023-09-12,APA,-4103.561528948,-4103.561528948,5
2023-09-13,KMB,-4533.592491814599,-4533.592491814599,70
2023-09-26,MAR,-5618.191796699803,-5618.191796699803,38
2023-10-04,GE,-4345.419185769497,-4345.419185769497,44
2023-10-05,APA,-4957.3076869967945,-4957.3076869967945,2
2023-10-09,CL,-3473.8895803488017,-3473.8895803488017,152
