simulation,annualized_sharpe,final_equity,strategy_sharpe,p_value,evaluation_start
30,0.8102894355394217,1807770.8620664787,1.1503776548860136,0.088,2016-05-31T00:00:00
31,1.0182791779752136,1884142.7150503565,1.1503776548860136,0.088,2016-05-31T00:00:00
32,0.9900794018796903,1798482.711392751,1.1503776548860136,0.088,2016-05-31T00:00:00
33,1.067866676012972,1807157.9416872596,1.1503776548860136,0.088,2016-05-31T00:00:00
34,0.9723744303601876,1745191.7981596922,1.1503776548860136,0.088,2016-05-31T00:00:00
35,0.9857264258573095,1724521.4743760277,1.1503776548860136,0.088,2016-05-31T00:00:00
36,0.7078652547811446,1495382.9663301415,1.1503776548860136,0.088,2016-05-31T00:00:00
37,0.9792815990237955,1865847.1512762276,1.1503776548860136,0.088,2016-05-31T00:00:00
38,1.3303859222912189,2076015.1576026292,1.1503776548860136,0.088,2016-05-31T00:00:00
39,0.7959080456875597,1667572.3774944558,1.1503776548860136,0.088,2016-05-31T00:00:00
40,0.8862627171138177,1567055.9291030464,1.1503776548860136,0.088,2016-05-31T00:00:00
41,0.8199060707307503,1813971.8404380658,1.1503776548860136,0.088,2016-05-31T00:00:00
42,1.1488113255407562,1886811.4873918956,1.1503776548860136,0.088,2016-05-31T00:00:00
43,0.9528670364084509,1819514.5968839035,1.1503776548860136,0.088,2016-05-31T00:00:00
44,0.7156554722867959,1483082.6574689923,1.1503776548860136,0.088,2016-05-31T00:00:00
45,1.0472854148818913,1797786.3986574179,1.1503776548860136,0.088,2016-05-31T00:00:00
46,1.1110179464870613,1785444.9198813196,1.1503776548860136,0.088,2016-05-31T00:00:00
47,1.0427442274873786,2014155.017145809,1.1503776548860136,0.088,2016-05-31T00:00:00
48,0.8586315267484701,1774421.0111879606,1.1503776548860136,0.088,2016-05-31T00:00:00
49,0.8454175246312355,1845650.262770461,1.1503776548860136,0.088,2016-05-31T00:00:00
50,1.0338547038908856,1950149.514125599,1.1503776548860136,0.088,2016-05-31T00:00:00
51,1.1180219698493,1706623.0795083945,1.1503776548860136,0.088,2016-05-31T00:00:00
52,0.8205321354640257,1531694.2796145047,1.1503776548860136,0.088,2016-05-31T00:00:00
53,0.7029781266308132,1616571.6665312077,1.1503776548860136,0.088,2016-05-31T00:00:00
54,1.2670021146494084,1884541.7068222305,1.1503776548860136,0.088,2016-05-31T00:00:00
55,1.269841359541997,1954010.2668711846,1.1503776548860136,0.088,2016-05-31T00:00:00
56,1.074516691960707,1821966.5229025842,1.1503776548860136,0.088,2016-05-31T00:00:00
57,0.7827528046626645,1708695.346507722,1.1503776548860136,0.088,2016-05-31T00:00:00
58,1.089282683364593,1796078.6247072846,1.1503776548860136,0.088,2016-05-31T00:00:00
59,1.1537483342329717,1726830.7118831282,1.1503776548860136,0.088,2016-05-31T00:00:00
60,0.9714784053639491,1989962.596516957,1.1503776548860136,0.088,2016-05-31T00:00:00
61,0.9240711755080231,1637799.4664772672,1.1503776548860136,0.088,2016-05-31T00:00:00
62,0.7740437900794742,1689343.3356548573,1.1503776548860136,0.088,2016-05-31T00:00:00
63,1.1721501469604023,1795033.4292131932,1.1503776548860136,0.088,2016-05-31T00:00:00
64,1.0436826207614551,1991464.2868389378,1.1503776548860136,0.088,2016-05-31T00:00:00
65,0.9895385237238679,2147725.3814290124,1.1503776548860136,0.088,2016-05-31T00:00:00
66,0.9440578850614275,1708515.5003964042,1.1503776548860136,0.088,2016-05-31T00:00:00
67,1.0312389212465576,1910496.1783429317,1.1503776548860136,0.088,2016-05-31T00:00:00
68,1.1463884136212683,1853211.2556756379,1.1503776548860136,0.088,2016-05-31T00:00:00
69,1.0661709104931532,2036771.861301379,1.1503776548860136,0.088,2016-05-31T00:00:00
70,0.8444584327466732,1711538.3830857654,1.1503776548860136,0.088,2016-05-31T00:00:00
71,0.9296262622911273,1821014.2578962182,1.1503776548860136,0.088,2016-05-31T00:00:00
72,1.0114932333039537,1683780.52104087,1.1503776548860136,0.088,2016-05-31T00:00:00
73,0.5208890017920196,1327584.7266271603,1.1503776548860136,0.088,2016-05-31T00:00:00
74,0.9825865693199262,1806585.9131285676,1.1503776548860136,0.088,2016-05-31T00:00:00
75,1.0914828276326374,1749733.476533392,1.1503776548860136,0.088,2016-05-31T00:00:00
76,0.8732860146205065,1660843.4944254667,1.1503776548860136,0.088,2016-05-31T00:00:00
77,1.0808320007742955,1799739.9719427559,1.1503776548860136,0.088,2016-05-31T00:00:00
78,1.245191337150425,2037616.8758965915,1.1503776548860136,0.088,2016-05-31T00:00:00
79,1.0631132015709264,1706479.4211346784,1.1503776548860136,0.088,2016-05-31T00:00:00
80,0.8473873012295761,1643899.3520451824,1.1503776548860136,0.088,2016-05-31T00:00:00
81,0.899609559366298,1670670.819835594,1.1503776548860136,0.088,2016-05-31T00:00:00
82,1.08806873509757,2006596.8806049975,1.1503776548860136,0.088,2016-05-31T00:00:00
83,0.9734411803116638,1685230.9543332667,1.1503776548860136,0.088,2016-05-31T00:00:00
84,1.0121510535967189,1672963.8347245918,1.1503776548860136,0.088,2016-05-31T00:00:00
85,1.0949180957494988,1834097.023879026,1.1503776548860136,0.088,2016-05-31T00:00:00
86,0.7636861649035268,1541702.5345167997,1.1503776548860136,0.088,2016-05-31T00:00:00
87,1.1495014161406993,1897224.8499875774,1.1503776548860136,0.088,2016-05-31T00:00:00
88,0.9690533264080357,1722419.1008465146,1.1503776548860136,0.088,2016-05-31T00:00:00
89,0.6569683885377979,1465212.4329152359,1.1503776548860136,0.088,2016-05-31T00:00:00
90,0.6489538052741052,1427050.3182143068,1.1503776548860136,0.088,2016-05-31T00:00:00
91,1.1662640870012897,1722764.2056959358,1.1503776548860136,0.088,2016-05-31T00:00:00
92,0.8205916460350321,1578191.385756486,1.1503776548860136,0.088,2016-05-31T00:00:00
93,0.6535597752300885,1524184.658413586,1.1503776548860136,0.088,2016-05-31T00:00:00
94,1.1107522562824665,1860595.5518793594,1.1503776548860136,0.088,2016-05-31T00:00:00
95,0.9913018571610589,1743389.4349006377,1.1503776548860136,0.088,2016-05-31T00:00:00
96,0.965599804346903,1699728.776352591,1.1503776548860136,0.088,2016-05-31T00:00:00
97,0.9253003175677281,1733836.8106072336,1.1503776548860136,0.088,2016-05-31T00:00:00
98,1.119540516647701,1831516.4687155057,1.1503776548860136,0.088,2016-05-31T00:00:00
99,0.7888624572070161,1530074.0192438245,1.1503776548860136,0.088,2016-05-31T00:00:00
100,0.9184237929172233,1865774.3649133884,1.1503776548860136,0.088,2016-05-31T00:00:00
101,0.7397268135965932,1472527.9978012368,1.1503776548860136,0.088,2016-05-31T00:00:00
102,0.8414470408188338,1781945.6284960136,1.1503776548860136,0.088,2016-05-31T00:00:00
103,0.7932116385012259,1660458.236241716,1.1503776548860136,0.088,2016-05-31T00:00:00
104,1.1052598083525087,2017412.2175839196,1.1503776548860136,0.088,2016-05-31T00:00:00
105,0.9168345112238909,1887452.919535741,1.1503776548860136,0.088,2016-05-31T00:00:00
106,1.0877447322539346,1682268.6124977628,1.1503776548860136,0.088,2016-05-31T00:00:00
107,0.6290966786047484,1350890.7064059537,1.1503776548860136,0.088,2016-05-31T00:00:00
108,0.8718316702913294,1574718.452904015,1.1503776548860136,0.088,2016-05-31T00:00:00
109,1.0118729475211525,1705668.0856942683,1.1503776548860136,0.088,2016-05-31T00:00:00
110,0.9676043948885121,1613936.8425544186,1.1503776548860136,0.088,2016-05-31T00:00:00
111,0.8565933587364489,1659273.5947025449,1.1503776548860136,0.088,2016-05-31T00:00:00
112,0.8693289526583777,1560415.3762985908,1.1503776548860136,0.088,2016-05-31T00:00:00
113,0.8260565490919671,1844411.502370913,1.1503776548860136,0.088,2016-05-31T00:00:00
114,0.978471177777032,1975180.1197388412,1.1503776548860136,0.088,2016-05-31T00:00:00
115,0.9906810869230317,1723471.6143685034,1.1503776548860136,0.088,2016-05-31T00:00:00
116,0.8588973539455429,1728619.2729838875,1.1503776548860136,0.088,2016-05-31T00:00:00
117,0.9122485567323625,1729427.2207774976,1.1503776548860136,0.088,2016-05-31T00:00:00
118,0.9051444921725803,1780954.2058593645,1.1503776548860136,0.088,2016-05-31T00:00:00
119,0.8072867271969579,1892427.100082501,1.1503776548860136,0.088,2016-05-31T00:00:00
120,1.0211411945773408,1692138.149474767,1.1503776548860136,0.088,2016-05-31T00:00:00
121,0.6696271457776173,1378007.8142639957,1.1503776548860136,0.088,2016-05-31T00:00:00
122,0.9240137562589671,1737359.9229517048,1.1503776548860136,0.088,2016-05-31T00:00:00
123,0.9957741539014877,1664559.2853207418,1.1503776548860136,0.088,2016-05-31T00:00:00
124,0.976473466722124,1997351.865098849,1.1503776548860136,0.088,2016-05-31T00:00:00
125,1.028641364820623,1781302.1728845027,1.1503776548860136,0.088,2016-05-31T00:00:00
126,0.8512575635513205,1653283.5804330204,1.1503776548860136,0.088,2016-05-31T00:00:00
127,0.8420098486752126,1595651.2137792623,1.1503776548860136,0.088,2016-05-31T00:00:00
128,0.8062610640262245,1511132.2054404896,1.1503776548860136,0.088,2016-05-31T00:00:00
129,0.6820066942187248,1493366.1975537,1.1503776548860136,0.088,2016-05-31T00:00:00
130,0.9043838056375568,1502200.5341670057,1.1503776548860136,0.088,2016-05-31T00:00:00
131,1.285299516627056,2129350.131989516,1.1503776548860136,0.088,2016-05-31T00:00:00
132,0.8717571429695516,1657927.6262965798,1.1503776548860136,0.088,2016-05-31T00:00:00
133,1.2195643403270062,1824319.696079265,1.1503776548860136,0.088,2016-05-31T00:00:00
134,1.079566141698566,1803392.4580865204,1.1503776548860136,0.088,2016-05-31T00:00:00
135,1.1526315402619125,1924850.1103214861,1.1503776548860136,0.088,2016-05-31T00:00:00
136,1.090047319066381,2031691.9642465145,1.1503776548860136,0.088,2016-05-31T00:00:00
137,0.8472075685735648,1611285.032095698,1.1503776548860136,0.088,2016-05-31T00:00:00
138,0.943566694124288,1659745.5121026714,1.1503776548860136,0.088,2016-05-31T00:00:00
139,0.8632862007015121,1873101.7650299687,1.1503776548860136,0.088,2016-05-31T00:00:00
140,1.0284767883491062,2069603.192548713,1.1503776548860136,0.088,2016-05-31T00:00:00
141,0.7073297986178971,1537104.385976336,1.1503776548860136,0.088,2016-05-31T00:00:00
142,1.2838993569814812,1924321.9977701125,1.1503776548860136,0.088,2016-05-31T00:00:00
143,0.9086733277796435,1719371.6468570582,1.1503776548860136,0.088,2016-05-31T00:00:00
144,1.1326896647408964,1858240.337837531,1.1503776548860136,0.088,2016-05-31T00:00:00
145,0.7718794703027961,1549124.6503786254,1.1503776548860136,0.088,2016-05-31T00:00:00
146,1.097223742336994,1782345.6088066318,1.1503776548860136,0.088,2016-05-31T00:00:00
147,0.8753535356192481,1792195.5748084025,1.1503776548860136,0.088,2016-05-31T00:00:00
148,0.892607438685239,1654672.981343731,1.1503776548860136,0.088,2016-05-31T00:00:00
149,0.8801553464907884,1793517.077437534,1.1503776548860136,0.088,2016-05-31T00:00:00
150,1.0819043179370111,1816137.59261135,1.1503776548860136,0.088,2016-05-31T00:00:00
151,0.9341063096876208,1703184.7912190282,1.1503776548860136,0.088,2016-05-31T00:00:00
152,0.9371155635534404,1860146.9857267805,1.1503776548860136,0.088,2016-05-31T00:00:00
153,1.0151014897860278,1818077.10648296,1.1503776548860136,0.088,2016-05-31T00:00:00
154,0.6049379802646215,1465809.2678394672,1.1503776548860136,0.088,2016-05-31T00:00:00
155,1.1023666000982966,2081693.4824489085,1.1503776548860136,0.088,2016-05-31T00:00:00
156,1.23981288560013,2124967.861116359,1.1503776548860136,0.088,2016-05-31T00:00:00
157,0.9865344109541091,2145047.88245636,1.1503776548860136,0.088,2016-05-31T00:00:00
158,1.0251907965920029,1606682.2608980734,1.1503776548860136,0.088,2016-05-31T00:00:00
159,0.832186001040891,1528160.6914709555,1.1503776548860136,0.088,2016-05-31T00:00:00
160,0.6653136680041245,1520970.175237216,1.1503776548860136,0.088,2016-05-31T00:00:00
161,1.0659854500491386,1889634.6666283277,1.1503776548860136,0.088,2016-05-31T00:00:00
162,1.182729893621639,2069463.172397556,1.1503776548860136,0.088,2016-05-31T00:00:00
163,1.0722421669469615,1895343.7130817773,1.1503776548860136,0.088,2016-05-31T00:00:00
164,1.1118360295243612,1728484.5470531208,1.1503776548860136,0.088,2016-05-31T00:00:00
165,1.222590230841606,1966255.1612347916,1.1503776548860136,0.088,2016-05-31T00:00:00
166,1.1140067996511425,1991309.3236973793,1.1503776548860136,0.088,2016-05-31T00:00:00
167,0.8930886629452394,1680526.9193225773,1.1503776548860136,0.088,2016-05-31T00:00:00
168,0.9339386190407468,1729993.6522959985,1.1503776548860136,0.088,2016-05-31T00:00:00
169,0.9732197231605733,1668485.1786502062,1.1503776548860136,0.088,2016-05-31T00:00:00
170,1.3934546292599128,1991835.9869919182,1.1503776548860136,0.088,2016-05-31T00:00:00
171,0.8875664120688249,1578529.5970622143,1.1503776548860136,0.088,2016-05-31T00:00:00
172,0.9581257986025598,1626619.2914021185,1.1503776548860136,0.088,2016-05-31T00:00:00
173,0.8376827707867617,1621049.8915846916,1.1503776548860136,0.088,2016-05-31T00:00:00
174,0.80991619232509,1655740.1077364718,1.1503776548860136,0.088,2016-05-31T00:00:00
175,0.7718070464048854,1703983.3203861748,1.1503776548860136,0.088,2016-05-31T00:00:00
176,0.8975695550441941,1509430.2461215225,1.1503776548860136,0.088,2016-05-31T00:00:00
177,0.7371355701430429,1595663.5601870958,1.1503776548860136,0.088,2016-05-31T00:00:00
178,0.9236336217738789,1549571.4278795277,1.1503776548860136,0.088,2016-05-31T00:00:00
179,0.8938430931974712,1613468.6877069836,1.1503776548860136,0.088,2016-05-31T00:00:00
180,0.8009499534621816,1611129.437696227,1.1503776548860136,0.088,2016-05-31T00:00:00
181,0.9214122823286071,1896600.1099688392,1.1503776548860136,0.088,2016-05-31T00:00:00
182,1.0037748618012565,1773706.5969169538,1.1503776548860136,0.088,2016-05-31T00:00:00
183,0.9161255206277351,1620060.0215818933,1.1503776548860136,0.088,2016-05-31T00:00:00
184,0.8905483057889926,1587980.886854305,1.1503776548860136,0.088,2016-05-31T00:00:00
185,0.9343134695243627,1688929.0637182908,1.1503776548860136,0.088,2016-05-31T00:00:00
186,0.7545116495636768,1470213.503245097,1.1503776548860136,0.088,2016-05-31T00:00:00
187,0.7812990496029285,1650567.9110048814,1.1503776548860136,0.088,2016-05-31T00:00:00
188,1.077581949927201,1838904.9847232106,1.1503776548860136,0.088,2016-05-31T00:00:00
189,0.9832213045000338,1678920.7194688204,1.1503776548860136,0.088,2016-05-31T00:00:00
190,1.0394126508359283,1830960.486965963,1.1503776548860136,0.088,2016-05-31T00:00:00
191,0.8715450955545544,1631421.1566232922,1.1503776548860136,0.088,2016-05-31T00:00:00
192,1.1510315116417147,2004133.7815971305,1.1503776548860136,0.088,2016-05-31T00:00:00
193,0.9584811074933268,1732369.4806233724,1.1503776548860136,0.088,2016-05-31T00:00:00
194,1.1058767015673918,1859766.8774802655,1.1503776548860136,0.088,2016-05-31T00:00:00
195,0.7486703512946331,1521921.514000967,1.1503776548860136,0.088,2016-05-31T00:00:00
196,0.7514397227107683,1513329.8092467638,1.1503776548860136,0.088,2016-05-31T00:00:00
197,1.089139990092862,1946397.475417468,1.1503776548860136,0.088,2016-05-31T00:00:00
198,0.8463452114935172,1662798.0856475532,1.1503776548860136,0.088,2016-05-31T00:00:00
199,1.2531979636886312,1982476.0610622438,1.1503776548860136,0.088,2016-05-31T00:00:00
200,0.9752544745137526,1977490.671554751,1.1503776548860136,0.088,2016-05-31T00:00:00
201,0.844261180714856,1567940.5841830487,1.1503776548860136,0.088,2016-05-31T00:00:00
202,0.9273392263308323,1566916.9092455793,1.1503776548860136,0.088,2016-05-31T00:00:00
203,0.7837193178379557,1500985.2237362375,1.1503776548860136,0.088,2016-05-31T00:00:00
204,0.887978224281902,1595093.7271451533,1.1503776548860136,0.088,2016-05-31T00:00:00
205,1.1623472987100227,1702884.1373349421,1.1503776548860136,0.088,2016-05-31T00:00:00
206,0.7921179314362343,1566218.244200018,1.1503776548860136,0.088,2016-05-31T00:00:00
207,0.8397074429617294,1599153.1676373135,1.1503776548860136,0.088,2016-05-31T00:00:00
208,0.7747788628778494,1543351.544048286,1.1503776548860136,0.088,2016-05-31T00:00:00
209,1.0466020000056349,1800816.0628178234,1.1503776548860136,0.088,2016-05-31T00:00:00
210,0.504357215650523,1389759.6233361599,1.1503776548860136,0.088,2016-05-31T00:00:00
211,0.8341044317282499,1645086.503748144,1.1503776548860136,0.088,2016-05-31T00:00:00
212,0.9511697035074962,1798783.0318594652,1.1503776548860136,0.088,2016-05-31T00:00:00
213,1.032864631290445,1758163.8131129155,1.1503776548860136,0.088,2016-05-31T00:00:00
214,0.9711067939641161,1837996.5122802246,1.1503776548860136,0.088,2016-05-31T00:00:00
215,0.9644447145918031,1770055.001504464,1.1503776548860136,0.088,2016-05-31T00:00:00
216,0.5735942764774628,1459352.9693163335,1.1503776548860136,0.088,2016-05-31T00:00:00
217,0.9745381829407852,1810451.245753107,1.1503776548860136,0.088,2016-05-31T00:00:00
218,0.8474647412492586,1537208.9905300168,1.1503776548860136,0.088,2016-05-31T00:00:00
219,0.9066313793571602,1679785.9081981468,1.1503776548860136,0.088,2016-05-31T00:00:00
220,0.829503789098286,1807985.887058554,1.1503776548860136,0.088,2016-05-31T00:00:00
221,0.8729926275257811,1574262.94036507,1.1503776548860136,0.088,2016-05-31T00:00:00
222,1.0264316090321588,1867591.724896021,1.1503776548860136,0.088,2016-05-31T00:00:00
223,0.7543319735019759,1658601.9304627043,1.1503776548860136,0.088,2016-05-31T00:00:00
224,0.9571816541846097,1587054.4331784004,1.1503776548860136,0.088,2016-05-31T00:00:00
225,0.8823956149736236,1652796.5817216143,1.1503776548860136,0.088,2016-05-31T00:00:00
226,1.2906127705862902,2237543.1010345747,1.1503776548860136,0.088,2016-05-31T00:00:00
227,1.0778083110447831,1880684.5973102178,1.1503776548860136,0.088,2016-05-31T00:00:00
228,1.0827403603721057,1941180.3021868085,1.1503776548860136,0.088,2016-05-31T00:00:00
229,0.9858404857745411,1717452.5621363288,1.1503776548860136,0.088,2016-05-31T00:00:00
230,1.0601320715562137,1846786.8823019988,1.1503776548860136,0.088,2016-05-31T00:00:00
231,0.9677362919717674,1860072.8254333176,1.1503776548860136,0.088,2016-05-31T00:00:00
232,0.9961298588855572,1711848.9840236402,1.1503776548860136,0.088,2016-05-31T00:00:00
233,1.1342832956355708,1912514.4978383798,1.1503776548860136,0.088,2016-05-31T00:00:00
234,0.651490679497827,1451750.3428323364,1.1503776548860136,0.088,2016-05-31T00:00:00
235,1.0726177841112785,1719029.4179259858,1.1503776548860136,0.088,2016-05-31T00:00:00
236,1.154614333708816,1715980.1928690367,1.1503776548860136,0.088,2016-05-31T00:00:00
237,0.7986994742273429,1785129.4092413068,1.1503776548860136,0.088,2016-05-31T00:00:00
238,0.9836908758563352,1687736.7108313714,1.1503776548860136,0.088,2016-05-31T00:00:00
239,0.5788621546212437,1341688.596711433,1.1503776548860136,0.088,2016-05-31T00:00:00
240,0.9475422110028184,1735756.0555587884,1.1503776548860136,0.088,2016-05-31T00:00:00
241,0.8190545110167069,1651880.5085208912,1.1503776548860136,0.088,2016-05-31T00:00:00
242,1.0362888318509174,1922540.898516135,1.1503776548860136,0.088,2016-05-31T00:00:00
243,1.1939791913045652,1967783.239180549,1.1503776548860136,0.088,2016-05-31T00:00:00
244,0.872872447401087,1837099.453291875,1.1503776548860136,0.088,2016-05-31T00:00:00
245,0.7560554511569016,1583519.606911171,1.1503776548860136,0.088,2016-05-31T00:00:00
246,0.9689882554687134,1705198.333957579,1.1503776548860136,0.088,2016-05-31T00:00:00
247,1.2094037569131468,2061507.8370033326,1.1503776548860136,0.088,2016-05-31T00:00:00
248,0.8258675538653825,1623925.6992584525,1.1503776548860136,0.088,2016-05-31T00:00:00
249,1.2147839124134199,1946034.5560653508,1.1503776548860136,0.088,2016-05-31T00:00:00
250,0.8242077876397124,1567506.1287439137,1.1503776548860136,0.088,2016-05-31T00:00:00
251,0.8357270079480873,1596052.7964615352,1.1503776548860136,0.088,2016-05-31T00:00:00
252,0.7558294080687901,1659272.498784573,1.1503776548860136,0.088,2016-05-31T00:00:00
253,0.8782426810675393,1677057.398709668,1.1503776548860136,0.088,2016-05-31T00:00:00
254,0.6573113695865894,1630392.0456344895,1.1503776548860136,0.088,2016-05-31T00:00:00
255,0.7157037264733273,1384939.7410926656,1.1503776548860136,0.088,2016-05-31T00:00:00
256,1.0291378010855725,1767546.8929915973,1.1503776548860136,0.088,2016-05-31T00:00:00
257,1.1734595984794614,1946646.002772599,1.1503776548860136,0.088,2016-05-31T00:00:00
258,1.0675110716868508,1815333.5707724271,1.1503776548860136,0.088,2016-05-31T00:00:00
259,0.8137904610563398,1669628.7956622238,1.1503776548860136,0.088,2016-05-31T00:00:00
260,0.8836564674901695,1725495.3260130282,1.1503776548860136,0.088,2016-05-31T00:00:00
261,1.0257993117191335,2107449.7842203043,1.1503776548860136,0.088,2016-05-31T00:00:00
262,1.0087249319113192,2061790.1369362683,1.1503776548860136,0.088,2016-05-31T00:00:00
263,1.0768344955176437,1973027.503264085,1.1503776548860136,0.088,2016-05-31T00:00:00
264,0.9299113304769193,1670849.4544644125,1.1503776548860136,0.088,2016-05-31T00:00:00
265,1.0503774134553077,1840604.8252528857,1.1503776548860136,0.088,2016-05-31T00:00:00
266,0.5391684353981794,1358760.6734440422,1.1503776548860136,0.088,2016-05-31T00:00:00
267,0.6704396226516248,1519908.8449067092,1.1503776548860136,0.088,2016-05-31T00:00:00
268,1.2641305651633845,1818393.3608616444,1.1503776548860136,0.088,2016-05-31T00:00:00
269,1.0335015080563916,1686634.538400924,1.1503776548860136,0.088,2016-05-31T00:00:00
270,1.0143875765164931,1742130.4388393222,1.1503776548860136,0.088,2016-05-31T00:00:00
271,1.239057652358942,2183189.055690407,1.1503776548860136,0.088,2016-05-31T00:00:00
272,0.7493455805628042,1698560.907299223,1.1503776548860136,0.088,2016-05-31T00:00:00
273,0.9782181691047861,1686111.188796409,1.1503776548860136,0.088,2016-05-31T00:00:00
274,0.8552062138975903,1777223.557300644,1.1503776548860136,0.088,2016-05-31T00:00:00
275,0.7899114329435637,1590953.6141665333,1.1503776548860136,0.088,2016-05-31T00:00:00
276,1.1617692406553002,1801374.949547187,1.1503776548860136,0.088,2016-05-31T00:00:00
277,0.8844335686504297,1816375.8498032356,1.1503776548860136,0.088,2016-05-31T00:00:00
278,1.3118095038149333,1824854.5336346128,1.1503776548860136,0.088,2016-05-31T00:00:00
279,1.044823036175929,2136979.16074975,1.1503776548860136,0.088,2016-05-31T00:00:00
280,1.1389881544038973,1887567.1941752837,1.1503776548860136,0.088,2016-05-31T00:00:00
281,0.9261924692842145,1849287.045938662,1.1503776548860136,0.088,2016-05-31T00:00:00
282,1.2208314673186407,1805222.7152521408,1.1503776548860136,0.088,2016-05-31T00:00:00
283,0.9729864047459441,1672751.8415970835,1.1503776548860136,0.088,2016-05-31T00:00:00
284,1.0700794525850736,2007183.2690500685,1.1503776548860136,0.088,2016-05-31T00:00:00
285,0.9673391551574266,1874082.3828769857,1.1503776548860136,0.088,2016-05-31T00:00:00
286,0.8394906779815597,1590523.6044894,1.1503776548860136,0.088,2016-05-31T00:00:00
287,0.653172946777674,1437941.9349634054,1.1503776548860136,0.088,2016-05-31T00:00:00
288,1.1006363667974361,1901831.788601312,1.1503776548860136,0.088,2016-05-31T00:00:00
289,0.8274042027460415,1602234.3695458176,1.1503776548860136,0.088,2016-05-31T00:00:00
290,0.7527619926353767,1486322.68208345,1.1503776548860136,0.088,2016-05-31T00:00:00
291,0.869674015452185,1651359.6548713997,1.1503776548860136,0.088,2016-05-31T00:00:00
292,0.8063811238213113,1564539.252574324,1.1503776548860136,0.088,2016-05-31T00:00:00
293,1.195603251599503,2006402.8551923214,1.1503776548860136,0.088,2016-05-31T00:00:00
294,0.7930120766916826,1575970.8168434708,1.1503776548860136,0.088,2016-05-31T00:00:00
295,0.8744945647177019,1603352.513309881,1.1503776548860136,0.088,2016-05-31T00:00:00
296,0.9399236465131325,1656271.5600594664,1.1503776548860136,0.088,2016-05-31T00:00:00
297,0.9516336690483889,1667499.4573712465,1.1503776548860136,0.088,2016-05-31T00:00:00
298,1.038941491119037,1887558.296472284,1.1503776548860136,0.088,2016-05-31T00:00:00
299,0.8346774808196713,1587745.1023698826,1.1503776548860136,0.088,2016-05-31T00:00:00
300,0.6836418378225566,1554081.730001425,1.1503776548860136,0.088,2016-05-31T00:00:00
301,1.0212053038722626,1737177.4379485522,1.1503776548860136,0.088,2016-05-31T00:00:00
302,0.8860474881987154,1661403.5998139996,1.1503776548860136,0.088,2016-05-31T00:00:00
303,0.7564497245655339,1501983.3543050098,1.1503776548860136,0.088,2016-05-31T00:00:00
304,1.0533054894718368,1732576.2755821745,1.1503776548860136,0.088,2016-05-31T00:00:00
