simulation,annualized_sharpe,final_equity,strategy_sharpe,p_value,evaluation_start
315,0.9673425447028619,2966695.086979477,1.0333031561228818,0.306,2016-05-31T00:00:00
316,0.9497305456825688,2831504.817579632,1.0333031561228818,0.306,2016-05-31T00:00:00
317,1.0516247339126061,3160017.261139618,1.0333031561228818,0.306,2016-05-31T00:00:00
318,1.0840188358805651,3358131.3747061123,1.0333031561228818,0.306,2016-05-31T00:00:00
319,0.9460686910213011,2781799.3445724975,1.0333031561228818,0.306,2016-05-31T00:00:00
320,0.6733505726472264,1942227.4912702616,1.0333031561228818,0.306,2016-05-31T00:00:00
321,1.121229701384747,3407398.8436519764,1.0333031561228818,0.306,2016-05-31T00:00:00
322,1.178891241821812,3880382.4824473867,1.0333031561228818,0.306,2016-05-31T00:00:00
323,0.8178292103228799,2501390.8743970147,1.0333031561228818,0.306,2016-05-31T00:00:00
324,0.9945410278663238,3160304.1850895733,1.0333031561228818,0.306,2016-05-31T00:00:00
325,0.8984042728234976,2887214.52238667,1.0333031561228818,0.306,2016-05-31T00:00:00
326,1.018586231915796,3053421.3515852205,1.0333031561228818,0.306,2016-05-31T00:00:00
327,1.1116124939772731,3715581.856327313,1.0333031561228818,0.306,2016-05-31T00:00:00
328,0.8942033780914203,2852838.4721103865,1.0333031561228818,0.306,2016-05-31T00:00:00
329,1.1140692847912979,3529034.7099362365,1.0333031561228818,0.306,2016-05-31T00:00:00
330,0.958446897109042,3153170.616139048,1.0333031561228818,0.306,2016-05-31T00:00:00
331,0.9049416026389594,2996719.8249331787,1.0333031561228818,0.306,2016-05-31T00:00:00
332,0.9112228709891017,2712826.8147802367,1.0333031561228818,0.306,2016-05-31T00:00:00
333,1.079559386730554,3463183.973255563,1.0333031561228818,0.306,2016-05-31T00:00:00
334,1.1319564573685694,3788814.917927995,1.0333031561228818,0.306,2016-05-31T00:00:00
335,1.0317975655176195,3266311.55050967,1.0333031561228818,0.306,2016-05-31T00:00:00
336,1.079438664060554,3256666.8191362675,1.0333031561228818,0.306,2016-05-31T00:00:00
337,1.0090070356502452,3388826.124642773,1.0333031561228818,0.306,2016-05-31T00:00:00
338,0.8040174791744296,2420292.1523339334,1.0333031561228818,0.306,2016-05-31T00:00:00
339,0.9819320122766435,2956532.8815326495,1.0333031561228818,0.306,2016-05-31T00:00:00
340,1.29309612103854,4556097.374454253,1.0333031561228818,0.306,2016-05-31T00:00:00
341,0.9831811157043622,3118808.8546089353,1.0333031561228818,0.306,2016-05-31T00:00:00
342,0.8140755540883263,2490347.2673659804,1.0333031561228818,0.306,2016-05-31T00:00:00
343,0.9981431994735531,3002643.7778079603,1.0333031561228818,0.306,2016-05-31T00:00:00
344,1.1184100988980374,3932228.4044267097,1.0333031561228818,0.306,2016-05-31T00:00:00
345,0.9537889559786873,3061619.309976614,1.0333031561228818,0.306,2016-05-31T00:00:00
346,0.9815312702077565,3141253.2025328325,1.0333031561228818,0.306,2016-05-31T00:00:00
347,0.8281726587142101,2541207.752481509,1.0333031561228818,0.306,2016-05-31T00:00:00
348,0.717518351111677,2081547.509730055,1.0333031561228818,0.306,2016-05-31T00:00:00
349,1.2463569784757669,4416608.436623019,1.0333031561228818,0.306,2016-05-31T00:00:00
350,1.0023553516820902,3077589.2328497637,1.0333031561228818,0.306,2016-05-31T00:00:00
351,0.8749833960568839,2628604.009972573,1.0333031561228818,0.306,2016-05-31T00:00:00
352,0.8444149785920416,2659002.581154033,1.0333031561228818,0.306,2016-05-31T00:00:00
353,0.9868740424947208,2956551.3171019163,1.0333031561228818,0.306,2016-05-31T00:00:00
354,0.8685587609824009,2638318.3854772,1.0333031561228818,0.306,2016-05-31T00:00:00
355,0.9578346426055936,3096452.4379673093,1.0333031561228818,0.306,2016-05-31T00:00:00
356,0.882627375684413,2728009.9329197076,1.0333031561228818,0.306,2016-05-31T00:00:00
357,0.8851815805315707,2773508.7665310334,1.0333031561228818,0.306,2016-05-31T00:00:00
358,1.0085411458518905,3537545.868006241,1.0333031561228818,0.306,2016-05-31T00:00:00
359,0.7861447268354081,2430751.7704089847,1.0333031561228818,0.306,2016-05-31T00:00:00
360,1.1234705509563476,3883106.7531920793,1.0333031561228818,0.306,2016-05-31T00:00:00
361,0.978935154617697,3241143.891842947,1.0333031561228818,0.306,2016-05-31T00:00:00
362,0.9939403139996688,3213910.2990750843,1.0333031561228818,0.306,2016-05-31T00:00:00
363,0.9799517197654938,3093207.2577520222,1.0333031561228818,0.306,2016-05-31T00:00:00
364,1.2123675125838418,3999158.4332466274,1.0333031561228818,0.306,2016-05-31T00:00:00
365,0.9505506996960205,2855898.1199118807,1.0333031561228818,0.306,2016-05-31T00:00:00
366,1.057249669800303,3263176.812307491,1.0333031561228818,0.306,2016-05-31T00:00:00
367,0.8762043439972284,2668184.649566985,1.0333031561228818,0.306,2016-05-31T00:00:00
368,0.8663701332738845,2553113.378714488,1.0333031561228818,0.306,2016-05-31T00:00:00
369,1.00962620086951,3079549.144124331,1.0333031561228818,0.306,2016-05-31T00:00:00
370,1.0488024741818271,3286402.4324353887,1.0333031561228818,0.306,2016-05-31T00:00:00
371,1.0806978555536129,3679652.8542569615,1.0333031561228818,0.306,2016-05-31T00:00:00
372,0.8864576571106682,2609538.5858358457,1.0333031561228818,0.306,2016-05-31T00:00:00
373,0.9731323832764267,2974789.159651878,1.0333031561228818,0.306,2016-05-31T00:00:00
374,0.9589990191282473,3096549.827381151,1.0333031561228818,0.306,2016-05-31T00:00:00
375,1.019083021896888,3307219.144424563,1.0333031561228818,0.306,2016-05-31T00:00:00
376,0.9248721094949619,3169486.163075549,1.0333031561228818,0.306,2016-05-31T00:00:00
377,1.058521859241269,3576210.9287197203,1.0333031561228818,0.306,2016-05-31T00:00:00
378,0.916401142187827,2941219.235534636,1.0333031561228818,0.306,2016-05-31T00:00:00
379,1.028830478836344,3233516.1802862366,1.0333031561228818,0.306,2016-05-31T00:00:00
380,1.226950605111201,4296058.592199585,1.0333031561228818,0.306,2016-05-31T00:00:00
381,0.9518465146783176,2864713.4113418474,1.0333031561228818,0.306,2016-05-31T00:00:00
382,0.9596012441069549,2902288.032505429,1.0333031561228818,0.306,2016-05-31T00:00:00
383,1.1663471534413492,4032221.9935338027,1.0333031561228818,0.306,2016-05-31T00:00:00
384,0.9839460618927434,3005368.8817770146,1.0333031561228818,0.306,2016-05-31T00:00:00
385,0.8430641845362444,2551391.9844075986,1.0333031561228818,0.306,2016-05-31T00:00:00
386,0.9951642368113672,3140720.811946812,1.0333031561228818,0.306,2016-05-31T00:00:00
387,0.843282093755333,2550011.830091217,1.0333031561228818,0.306,2016-05-31T00:00:00
388,0.9587226048306949,2886306.321722427,1.0333031561228818,0.306,2016-05-31T00:00:00
389,1.0489751987131861,3455833.3883277155,1.0333031561228818,0.306,2016-05-31T00:00:00
390,0.7955601999101655,2413389.523401227,1.0333031561228818,0.306,2016-05-31T00:00:00
