strategy,strategy_label,n_months,hit_rate_pct,avg_up_month_pct,avg_down_month_pct,best_month_pct,worst_month_pct
base,Base (full-sample trend),121,64.46280991735537,1.491770308674695,-1.0343322439104012,8.444874356105,-4.525499005200969
improved_1,Imp 1 (expanding trend),121,56.19834710743802,3.039599472857817,-2.1878271104961984,11.48068988888907,-10.202990411789541
improved_2,Imp 2 (+stops 10/20%),121,52.066115702479344,2.910670217129459,-1.9985726913380037,9.71159436064833,-7.1550609617566
improved_3,Imp 3 (+dyn IC weights),121,52.892561983471076,2.9020847310801505,-2.1861682948509027,14.61603552869765,-7.76023395004691
improved_4,Imp 4 (walk-fwd 5/30%),121,48.760330578512395,2.8633652945653516,-1.470631564567804,9.284240177207991,-3.8223717616498
improved_5,Imp 5 (regime filter) ✗,121,39.66942148760331,2.8692869202441424,-1.553330503605029,8.085796875271601,-3.8223717616498
improved_6,Imp 6 (HZZ trend),121,53.71900826446281,2.1134064289608077,-1.1508216066498176,8.00472293476106,-2.77436413521023
improved_8,Imp 8 (eq-wt top-20),121,50.413223140495866,3.933288197158054,-2.479993582884759,14.20453358087131,-5.0
