date,ticker,size,price,market_value,entry_price
2019-11-22,ORLY,3743,29.2173333333,109360.47866654191,26.5773333333
2019-11-22,SPGI,435,250.630290114,109024.17619959,227.9307706067
2019-11-22,STX,2376,47.1852008354,112112.03718491041,41.7009560015
2019-11-22,UPS,1139,91.1223632201,103788.37170769389,87.0637456078
2019-11-25,HLT,1103,101.5685150052,112030.0720507356,90.1311395147
2019-11-25,IDXX,371,251.87,93443.77,266.84
2019-11-25,LLY,964,108.9270098223,105005.6374686972,104.4001107272
2019-11-25,LMT,312,325.3012309853,101493.98406741359,319.2619958647
2019-11-25,MA,383,277.2590326094,106190.2094894002,258.1900026313
2019-11-25,MCO,526,213.1853966504,112135.5186381104,188.3147629916
2019-11-25,ORLY,3743,29.2,109295.59999999999,26.5773333333
2019-11-25,SPGI,435,251.7737713215,109521.5905248525,227.9307706067
2019-11-25,STX,2376,47.6389046896,113190.03754248959,41.7009560015
2019-11-25,UPS,1139,91.8707701591,104640.80721121491,87.0637456078
2019-11-26,HLT,1103,103.7656028746,114453.4599706838,90.1311395147
2019-11-26,IDXX,371,252.85,93807.34999999999,266.84
2019-11-26,LLY,964,108.5746452719,104665.9580421116,104.4001107272
2019-11-26,LMT,312,327.4032851986,102149.82498196319,319.2619958647
2019-11-26,MA,383,278.9653310264,106843.7217831112,258.1900026313
2019-11-26,MCO,526,214.1203374792,112627.2975140592,188.3147629916
2019-11-26,ORLY,3743,29.4853333333,110363.6026665419,26.5773333333
2019-11-26,SPGI,435,252.7681759101,109954.1565208935,227.9307706067
2019-11-26,STX,2376,47.1692814019,112074.2126109144,41.7009560015
2019-11-26,UPS,1139,92.5580826541,105423.6561430199,87.0637456078
2019-11-27,HLT,1103,104.8001061315,115594.5170630445,90.1311395147
2019-11-27,IDXX,371,250.7,93009.7,266.84
2019-11-27,LLY,964,108.8991915683,104978.8206718412,104.4001107272
2019-11-27,LMT,312,328.8547035839,102602.66751817681,319.2619958647
2019-11-27,MA,383,281.2018351662,107700.3028686546,258.1900026313
2019-11-27,MCO,526,213.9314605441,112527.9482461966,188.3147629916
2019-11-27,ORLY,3743,29.7106666667,111207.0253334581,26.5773333333
2019-11-27,SPGI,435,251.4423031253,109377.4018595055,227.9307706067
2019-11-27,STX,2376,47.9493336425,113927.61673458,41.7009560015
2019-11-27,UPS,1139,91.5423875226,104266.7793882414,87.0637456078
2019-11-29,HLT,1103,103.4503256916,114105.7092378348,90.1311395147
2019-11-29,IDXX,371,251.58,93336.18000000001,266.84
2019-11-29,LLY,964,108.8157368064,104898.3702813696,104.4001107272
2019-11-29,LMT,312,328.1790433011,102391.8615099432,319.2619958647
