simulation,annualized_sharpe,cumulative_return,max_drawdown
0,1.4929682985023462,2.898587505692612,-0.06328796516677904
1,1.2616014210901982,2.7071403684884836,-0.1303102822952067
2,1.0808453661493005,1.690705659809514,-0.08754952215866019
3,0.7040775696912992,0.943818671814606,-0.17831691907803193
4,0.8840196233520085,1.2445344440123955,-0.07449632065900724
5,1.2993186158533658,2.3813141657423516,-0.1303102822952067
6,1.301022259793219,3.0354900394912656,-0.08574865581887614
7,1.586468807016782,3.4029095493355515,-0.08391138362124495
8,0.7226961118753266,0.8602859313308227,-0.1303102822952068
9,0.739154319088029,1.0622070254412264,-0.18809379296448192
10,0.8338441994715843,1.1329147949262688,-0.1518863863062916
11,1.2103968338843476,2.226300989458571,-0.08350253443569655
12,0.9020452851712292,1.1710444388214487,-0.08255260916476492
13,1.4700363397866554,3.228072155215604,-0.11542315988850504
14,0.5575605254357248,0.6736231249050735,-0.20069390188731429
15,0.415718348248554,0.369660584086996,-0.18918263285372894
16,0.8897727314099777,1.4786774470737218,-0.09744471057689397
17,1.0185088079793623,1.6806840276723536,-0.08959558084280261
18,0.9777050002981575,1.4449425589819458,-0.07889316982462302
19,1.2473272258929748,2.291408804577891,-0.06328796516677915
20,1.0410409895827193,1.471081353956028,-0.10182510452917404
21,0.8489424865400597,1.1993405962173869,-0.24020779449395735
22,0.4149108844748094,0.48750148617530886,-0.1744518130908843
23,1.2181055128580354,2.4822007848849306,-0.09873569228698731
24,0.7461606759586642,0.9623946836140944,-0.19324968440240942
25,1.2995001994075912,2.7605011923521636,-0.06328796516677915
26,0.960434372251604,1.2181082371623067,-0.06394082982461424
27,0.9228588372353713,1.2288417512235457,-0.1545655982949956
28,0.6664937983447462,0.896406004994964,-0.24363979491855714
29,0.8892056958823378,1.1281688461278745,-0.08351595671212064
30,1.1964346790073834,1.7651449092927578,-0.07381176672404766
31,1.136839062074917,2.163843087600216,-0.155323994921871
32,1.0143349203288843,1.503080802972605,-0.14065413500352741
33,0.776055690741341,1.047005452621474,-0.15445471226647967
34,1.0779317025907524,1.69836759116881,-0.139115966673233
35,1.1888210492631939,2.307083641940608,-0.1296430062693471
36,0.8002575698122324,1.0487038520607275,-0.16624179317089416
37,1.0293665972400192,1.6503996024867247,-0.1303102822952068
38,0.704906077146946,0.9464683881468319,-0.15919668722743285
39,1.5678867550374846,3.7961616821490667,-0.06658753834267428
40,1.250422375350294,1.6821310857823297,-0.14803595929123425
41,1.146687755315158,2.033366411870746,-0.0870917228781285
42,0.7074974457737963,1.0056578628734858,-0.1677547103881113
43,0.9251256021241837,1.3251163464446738,-0.08586329464024334
44,1.463159296449063,3.8071528108436645,-0.1303102822952068
45,1.098689576488578,1.9810694938394757,-0.09695030812836736
46,0.9737603139751552,1.3987355892442914,-0.17470224865641715
47,1.1948551292919742,2.5654931142365984,-0.13489265109662396
48,1.0198671059649602,1.8123561236905692,-0.13376977626685005
49,0.7921508995372123,0.988954691123934,-0.13031028229520691
50,0.9047720915114812,1.4902383176934952,-0.13556395718536685
51,0.9431405502811243,1.5566348737719902,-0.11069461146026638
52,0.6462602389479508,0.8240941864437363,-0.14406474970235605
53,0.8644805432441363,1.2435364084559857,-0.10439324020693252
54,0.6199855572415285,0.8253857086276104,-0.19429376938948884
55,0.7437846105556414,1.1657627995196855,-0.21714437983998047
56,0.9968287708056615,1.1922159007610147,-0.09936870561075906
57,0.8398374900518192,1.4499845949470793,-0.15478647155000547
58,0.6869667208975481,0.9603984725931625,-0.14303022882964223
59,0.6941229978519898,0.8582369505673577,-0.19850486100368048
60,1.417299052076885,2.7848601882235697,-0.11062432217448426
61,1.0134436708319612,1.8266971025614231,-0.15759954380116514
62,1.1877821636264099,2.3007106695689052,-0.14637841004896857
63,0.42080831786717937,0.35258063642883175,-0.13141684497960493
64,1.149757115642635,1.8089902743294966,-0.07726261265933054
65,0.9636908083985047,1.6183997902873188,-0.16241652946388696
66,1.0247839177302203,1.8761664248668408,-0.28186214646604313
67,1.0065273492261932,1.1871334431609029,-0.14399321192552283
68,0.6304921212692928,0.8705560405422645,-0.2575103785706758
69,1.1031870263267913,1.9407226064224843,-0.1303102822952068
70,0.9040458514856773,1.3811954716944892,-0.1066217092895716
71,1.3138676909657592,3.062773353053906,-0.09873569228698731
72,0.5772681003569902,0.8399594917153945,-0.21617969864766395
73,0.9642187150121482,1.489997457388268,-0.1184407466573959
74,1.0033264561865518,1.760917447799808,-0.1303102822952068
75,0.509629770099749,0.5969851948178508,-0.18901490665266285
76,0.8439349470312228,1.3546998624540416,-0.17562438095673638
77,1.2780847498203012,2.2940555962343026,-0.09056852879040556
78,1.1652157158875511,1.7936941208335893,-0.07155060961756587
79,0.6365783328021192,0.7517572901912628,-0.2360171193703009
80,0.4843082033325146,0.5337762003085289,-0.2200573029621521
