month,ticker,is_buy,status,exectype,size,price,value,commission
2011-04-30,TPR,False,Completed,0,-2738,35.0005611703,100470.909483887,0.0
2011-05-31,CDNS,False,Completed,0,-11806,10.41,100469.06,0.0
2011-05-31,CPB,False,Completed,0,-4871,20.6802754902,100371.4938616101,0.0
2011-05-31,DAL,True,Completed,0,11205,9.1648503534,102692.148209847,0.0
2011-05-31,IBM,False,Completed,0,-1113,95.4994281072,100757.3899093923,0.0
2011-05-31,LMT,False,Completed,0,-1975,49.9595311326,100100.07505909,0.0
2011-05-31,NFLX,True,Completed,0,30085,3.403139454,102383.45047359001,0.0
2011-05-31,ROK,True,Completed,0,1558,64.5514759449,100571.1995221542,0.0
2011-05-31,TER,True,Completed,0,6752,14.8559697531,100307.5077729312,0.0
2011-06-30,IBM,True,Margin,0,0,0.0,0.0,0.0
2011-06-30,LMT,True,Margin,0,0,0.0,0.0,0.0
2011-06-30,CPB,True,Completed,0,4678,21.3261496503,99763.7280641034,0.0
2011-06-30,NFLX,False,Completed,0,-30085,3.849567579,102383.45047359001,0.0
2011-06-30,ROK,False,Completed,0,-1558,61.5735622794,100571.1995221542,0.0
2011-06-30,TER,False,Completed,0,-6752,14.6719948955,100307.5077729312,0.0
2011-07-31,AMD,True,Completed,0,14306,6.99,99998.94,0.0
2011-07-31,LMT,True,Completed,0,1942,51.4108092402,99839.7915444684,0.0
2011-08-31,ACN,True,Completed,0,2245,44.9049643504,100811.644966648,0.0
2011-08-31,BA,False,Completed,0,-1965,57.7541129486,101345.1232079925,0.0
2011-08-31,CLX,False,Completed,0,-2518,46.4023754823,97289.3455029188,0.0
2011-08-31,CPB,False,Completed,0,-4678,20.5832969002,99763.7280641034,0.0
2011-08-31,DAL,False,Completed,0,-11205,7.0498848872,102692.148209847,0.0
2011-08-31,IBM,True,Completed,0,986,101.769998363,100345.218385918,0.0
2011-08-31,MO,False,Completed,0,-11888,10.6965324916,100991.4285399248,0.0
2011-08-31,NDSN,True,Completed,0,2295,44.1569009194,101340.08761002301,0.0
2011-08-31,ROK,True,Completed,0,1884,54.0811876741,101888.9575780044,0.0
2011-08-31,TPL,True,Completed,0,22607,4.3739807687,98882.58323800091,0.0
2011-08-31,TPR,True,Completed,0,2314,44.2898031883,102486.6045777262,0.0
2011-08-31,YUM,False,Completed,0,-4647,28.761626891099997,99556.76078299769,0.0
2011-09-30,MO,True,Margin,0,0,0.0,0.0,0.0
2011-09-30,ACN,False,Completed,0,-2245,40.3715434987,100811.644966648,0.0
2011-09-30,AMD,False,Completed,0,-14306,6.83,99998.94,0.0
2011-09-30,BA,True,Completed,0,1841,54.3989271363,100148.4248579283,0.0
2011-09-30,CLX,True,Completed,0,2230,44.8264700216,99963.028148168,0.0
2011-09-30,CPB,True,Completed,0,5058,19.7520245118,99905.73998068439,0.0
2011-09-30,F,True,Completed,0,17073,5.8675772413,100177.14624071491,0.0
2011-09-30,NDSN,False,Completed,0,-2295,37.6183925607,101340.08761002301,0.0
2011-09-30,ROK,False,Completed,0,-1884,47.5930277424,101888.9575780044,0.0
2011-09-30,TPR,False,Completed,0,-2314,37.6897555998,102486.6045777262,0.0
2011-10-31,AMD,True,Completed,0,19685,5.03,99015.55,0.0
2011-10-31,CPB,False,Completed,0,-5058,19.9195196946,99905.73998068439,0.0
2011-10-31,FCX,True,Completed,0,4318,22.9721834394,99193.8880913292,0.0
2011-10-31,IBM,False,Completed,0,-986,97.6160036464,100345.218385918,0.0
2011-10-31,MGM,True,Completed,0,11408,8.5483443292,97519.51210751361,0.0
2011-10-31,NFLX,True,Completed,0,61799,1.644855498,101650.424920902,0.0
2011-10-31,TPL,False,Completed,0,-22607,3.5448741033999998,98882.58323800091,0.0
2011-10-31,VRSN,False,Completed,0,-3430,27.9458637058,99434.99081079899,0.0
2011-10-31,YUM,True,Completed,0,3758,26.5421494086,99745.3974775188,0.0
2011-11-30,AMD,False,Completed,0,-19685,5.56,99015.55,0.0
2011-11-30,CPB,True,Completed,0,4805,20.5658989007,98819.14421786349,0.0
2011-11-30,FCX,False,Completed,0,-4318,28.7142520294,99193.8880913292,0.0
2011-11-30,HSY,True,Completed,0,2471,39.8641561765,98504.3299121315,0.0
2011-11-30,IBM,True,Completed,0,967,101.6413481418,98287.18365312059,0.0
2011-11-30,MGM,False,Completed,0,-11408,10.3410434711,97519.51210751361,0.0
2011-11-30,MO,True,Completed,0,8863,11.1056541603,98429.4128227389,0.0
2011-11-30,NFLX,False,Completed,0,-61799,1.1444259984,101650.424920902,0.0
2011-11-30,ROST,True,Completed,0,5487,17.9912222822,98717.8366624314,0.0
2011-11-30,YUM,False,Completed,0,-3758,28.4455483694,99745.3974775188,0.0
2011-12-31,ACN,True,Completed,0,2265,43.9699719723,99591.9865172595,0.0
2011-12-31,CLX,False,Completed,0,-2230,42.2511154702,99963.028148168,0.0
2011-12-31,ROST,False,Completed,0,-5487,18.5696685652,98717.8366624314,0.0
2011-12-31,TPL,True,Completed,0,25181,3.9141318225,98561.7534223725,0.0
2012-01-31,ACN,False,Completed,0,-2265,41.0823234924,99591.9865172595,0.0
2012-01-31,CPB,False,Completed,0,-4805,21.1497583473,98819.14421786349,0.0
2012-01-31,HSY,False,Completed,0,-2471,44.1694967941,98504.3299121315,0.0
2012-01-31,IT,True,Completed,0,2876,35.48,102040.48,0.0
2012-01-31,MNST,True,Completed,0,13023,7.7974922025,101546.7409531575,0.0
2012-01-31,NFLX,True,Completed,0,101024,1.003998996,101427.994571904,0.0
2012-02-29,CPB,True,Completed,0,4996,20.101740471,100428.295393116,0.0
2012-02-29,HSY,True,Completed,0,2301,43.3871063517,99833.73171526169,0.0
2012-02-29,IT,False,Completed,0,-2876,38.08,102040.48,0.0
2012-02-29,MNST,False,Completed,0,-13023,8.7958245375,101546.7409531575,0.0
2012-02-29,NFLX,False,Completed,0,-101024,1.734426837,101427.994571904,0.0
2012-02-29,ROST,True,Completed,0,4730,21.2171305524,100357.027512852,0.0
2012-03-31,CPB,False,Completed,0,-4996,21.0424312154,100428.295393116,0.0
2012-03-31,DAL,True,Completed,0,11856,8.4254721823,99892.3981933488,0.0
2012-03-31,IBM,False,Completed,0,-967,111.2930383348,98287.18365312059,0.0
2012-03-31,MO,False,Completed,0,-8863,12.524496568,98429.4128227389,0.0
2012-03-31,ROST,False,Completed,0,-4730,22.6139302463,100357.027512852,0.0
2012-03-31,STX,True,Completed,0,7045,14.2914941575,100683.57633958751,0.0
2012-03-31,URI,True,Completed,0,2488,40.5627876101,100920.21557392881,0.0
2012-03-31,VRSN,True,Completed,0,2747,36.594601222,100525.369556834,0.0
2012-04-30,BA,False,Completed,0,-1841,60.849881516,100148.4248579283,0.0
2012-04-30,HSY,False,Completed,0,-2301,43.8969943497,99833.73171526169,0.0
2012-04-30,MGM,True,Completed,0,7781,12.9074338216,100432.7425658696,0.0
2012-04-30,PM,True,Completed,0,2215,45.2624644034,100256.358653531,0.0
2012-05-31,DAL,False,Completed,0,-11856,9.5775265419,99892.3981933488,0.0
2012-05-31,MGM,False,Completed,0,-7781,12.6809876142,100432.7425658696,0.0
2012-05-31,MO,True,Completed,0,7378,13.5703296897,100121.8924506066,0.0
2012-05-31,ODFL,True,Completed,0,10551,9.4645089963,99860.03441996129,0.0
2012-05-31,VRSN,False,Completed,0,-2747,40.4855480545,100525.369556834,0.0
2012-05-31,YUM,True,Completed,0,2516,39.902763535,100395.35305405999,0.0
2012-06-30,BA,True,Completed,0,1736,56.8025687506,98609.2593510416,0.0
2012-06-30,F,False,Completed,0,-17073,5.509386942,100177.14624071491,0.0
2012-06-30,FICO,True,Completed,0,2473,39.2979065946,97183.7230084458,0.0
2012-06-30,ODFL,False,Completed,0,-10551,9.0574562563,99860.03441996129,0.0
2012-06-30,TJX,True,Completed,0,5667,17.4418374199,98842.8926585733,0.0
2012-06-30,TSCO,True,Completed,0,13293,7.4689080355,99284.1945159015,0.0
2012-06-30,URI,False,Completed,0,-2488,31.6248973998,100920.21557392881,0.0
2012-06-30,YUM,False,Completed,0,-2516,37.0174363443,100395.35305405999,0.0
2012-07-31,AAPL,True,Completed,0,5720,17.5035955535,100120.56656601999,0.0
2012-07-31,BA,False,Completed,0,-1736,61.3851554824,98609.2593510416,0.0
2012-07-31,CL,False,Completed,0,-3723,37.37285534560001,100287.56449792259,0.0
2012-07-31,DLTR,True,Completed,0,1858,53.43,99272.94,0.0
2012-07-31,FICO,False,Completed,0,-2473,42.3208224865,97183.7230084458,0.0
2012-07-31,MNST,True,Completed,0,8426,11.98998801,101027.63897226,0.0
2012-07-31,MO,False,Completed,0,-7378,14.7258150444,100121.8924506066,0.0
2012-07-31,ROST,True,Completed,0,3829,26.1307639484,100054.6951584236,0.0
2012-07-31,TSCO,False,Completed,0,-13293,6.8628312643,99284.1945159015,0.0
2012-07-31,URI,True,Completed,0,3046,33.0133075296,100558.5347351616,0.0
2012-08-31,AAPL,False,Completed,0,-5720,18.4368033441,100120.56656601999,0.0
2012-08-31,BA,True,Completed,0,1635,61.4761454717,100513.4978462295,0.0
2012-08-31,CL,True,Completed,0,2562,39.1955390238,100418.9709789756,0.0
2012-08-31,DHI,True,Completed,0,6584,15.1870271794,99991.3869491696,0.0
2012-08-31,DLTR,False,Completed,0,-1858,50.38,99272.94,0.0
2012-08-31,F,True,Completed,0,20292,4.928047952,99999.949041984,0.0
2012-08-31,MNST,False,Completed,0,-8426,11.07665559,101027.63897226,0.0
2012-08-31,MO,True,Completed,0,6526,15.3945894042,100465.0904518092,0.0
2012-08-31,STX,False,Completed,0,-7045,16.4238461589,100683.57633958751,0.0
2012-08-31,URI,False,Completed,0,-3046,27.9513955982,100558.5347351616,0.0
2012-09-30,AAPL,True,Completed,0,5000,20.0142684751,100071.3423755,0.0
2012-09-30,DHI,False,Completed,0,-6584,16.400382219,99991.3869491696,0.0
2012-09-30,IBM,True,Completed,0,901,111.8870348216,100810.2183742616,0.0
2012-09-30,ROST,False,Completed,0,-3829,28.960093011000005,100054.6951584236,0.0
2012-09-30,STX,True,Completed,0,5679,17.6006471064,99954.0749172456,0.0
2012-09-30,TJX,False,Completed,0,-5667,19.0903268505,98842.8926585733,0.0
2012-10-31,AAPL,False,Completed,0,-5000,20.1868260049,100071.3423755,0.0
2012-10-31,BA,False,Completed,0,-1635,58.1348860203,100513.4978462295,0.0
2012-10-31,DHI,True,Completed,0,5617,17.9541026398,100848.1945277566,0.0
2012-10-31,IBM,False,Completed,0,-901,118.3745593471,100810.2183742616,0.0
2012-10-31,LEN,True,Completed,0,3398,29.8443357901,101411.0530147598,0.0
2012-10-31,PHM,True,Completed,0,7587,13.1023383772,99407.44126781641,0.0
2012-11-30,BA,True,Completed,0,1705,58.7423647892,100155.731965586,0.0
2012-11-30,DHI,False,Completed,0,-5617,18.2130560432,100848.1945277566,0.0
2012-11-30,PHM,False,Completed,0,-7587,14.819841525899998,99407.44126781641,0.0
2012-11-30,SHW,True,Completed,0,2401,41.7678042011,100284.4978868411,0.0
2012-12-31,IBM,True,Completed,0,920,109.0406171519,100317.36777974799,0.0
2012-12-31,MCO,True,Completed,0,2381,42.1664040415,100398.20802281151,0.0
2012-12-31,PM,False,Completed,0,-2215,46.7051562607,100256.358653531,0.0
2012-12-31,SHW,False,Completed,0,-2401,44.7468327208,100284.4978868411,0.0
2013-01-31,BA,False,Completed,0,-1705,64.1018391447,100155.731965586,0.0
2013-01-31,IBM,False,Completed,0,-920,110.9440835762,100317.36777974799,0.0
2013-01-31,IT,True,Completed,0,2172,46.87,101801.64,0.0
2013-01-31,LEN,False,Completed,0,-3398,33.8422556324,101411.0530147598,0.0
2013-01-31,REGN,True,Completed,0,589,175.0020317769,103076.1967165941,0.0
2013-01-31,WYNN,True,Completed,0,1128,91.705812521,103444.156523688,0.0
2013-02-28,IBM,True,Completed,0,861,116.98030142650002,100720.03952821651,0.0
2013-02-28,REGN,False,Completed,0,-589,173.7323197222,103076.1967165941,0.0
2013-03-31,ACN,True,Completed,0,1726,57.74459596220001,99667.17263075721,0.0
2013-03-31,CDNS,True,Completed,0,7062,14.04,99150.48,0.0
2013-03-31,F,False,Completed,0,-20292,6.8144485923,99999.949041984,0.0
2013-03-31,IT,False,Completed,0,-2172,49.21,101801.64,0.0
2013-03-31,REGN,True,Completed,0,603,165.310557735,99682.266314205,0.0
2013-03-31,WYNN,False,Completed,0,-1128,92.9141911244,103444.156523688,0.0
2013-04-30,ACN,False,Completed,0,-1726,59.255785982,99667.17263075721,0.0
2013-04-30,CDNS,False,Completed,0,-7062,13.96,99150.48,0.0
2013-04-30,DHI,True,Completed,0,4713,21.2332510486,100072.3121920518,0.0
2013-04-30,IT,True,Completed,0,1837,54.57,100245.09,0.0
2013-04-30,STX,False,Completed,0,-5679,20.7776733409,99954.0749172456,0.0
2013-04-30,WYNN,True,Completed,0,1005,99.4924681873,99989.93052823651,0.0
2013-05-31,DHI,False,Completed,0,-4713,22.6738293476,100072.3121920518,0.0
2013-05-31,HSY,True,Completed,0,1533,65.0516001419,99724.10301753269,0.0
2013-05-31,IBM,False,Completed,0,-861,115.8791456255,100720.03952821651,0.0
2013-05-31,IT,False,Completed,0,-1837,57.72,100245.09,0.0
2013-05-31,PPG,True,Completed,0,1713,57.84118145059999,99081.94382487779,0.0
2013-05-31,STX,True,Completed,0,4833,20.7438518433,100255.0359586689,0.0
2013-06-30,CLX,True,Completed,0,1764,56.7355983914,100081.5955624296,0.0
2013-06-30,CPB,True,Completed,0,3548,28.210997544,100092.619286112,0.0
2013-06-30,HSY,False,Completed,0,-1533,65.4241517849,99724.10301753269,0.0
2013-06-30,TPL,False,Completed,0,-25181,8.2410369874,98561.7534223725,0.0
2013-07-31,CPB,False,Completed,0,-3548,29.5669157647,100092.619286112,0.0
2013-07-31,IBM,True,Completed,0,907,110.8111816482,100505.7417549174,0.0
2013-07-31,REGN,False,Completed,0,-603,229.7385248811,99682.266314205,0.0
2013-07-31,TPL,True,Completed,0,11862,8.4518077515,100255.343548293,0.0
2013-08-31,IBM,False,Completed,0,-907,113.40629128859999,100505.7417549174,0.0
2013-08-31,PPG,False,Completed,0,-1713,62.2260379447,99081.94382487779,0.0
2013-08-31,REGN,True,Completed,0,373,270.379230254,100851.452884742,0.0
2013-08-31,TPR,True,Completed,0,2709,37.2435737869,100892.8413887121,0.0
2013-09-30,CPB,True,Completed,0,3495,28.6875215297,100262.8877463015,0.0
2013-09-30,HSY,True,Completed,0,1471,68.5482381053,100834.45825289631,0.0
2013-09-30,PPG,True,Completed,0,1601,63.3719586333,101458.50577191329,0.0
2013-09-30,REGN,False,Completed,0,-373,244.01286587000004,100851.452884742,0.0
2013-09-30,TPR,False,Completed,0,-2709,37.0490903729,100892.8413887121,0.0
2013-09-30,WYNN,False,Completed,0,-1005,114.6850371526,99989.93052823651,0.0
2013-10-31,CPB,False,Completed,0,-3495,26.872191067999996,100262.8877463015,0.0
2013-10-31,HSY,False,Completed,0,-1471,68.1714370552,100834.45825289631,0.0
2013-10-31,IBM,True,Completed,0,931,107.4224165738,100010.2698302078,0.0
2013-10-31,LLY,True,Completed,0,2534,39.5234458107,100152.41168431379,0.0
2013-10-31,STX,False,Completed,0,-4833,25.0937404544,100255.0359586689,0.0
2013-10-31,VRSK,True,Completed,0,1615,61.9956012948,100122.896091102,0.0
2013-11-30,IBM,False,Completed,0,-931,104.2172478911,100010.2698302078,0.0
2013-11-30,LLY,False,Completed,0,-2534,39.1314259158,100152.41168431379,0.0
2013-11-30,PPG,False,Completed,0,-1601,73.0692193653,101458.50577191329,0.0
2013-11-30,REGN,True,Completed,0,350,288.4726270322,100965.41946127001,0.0
2013-11-30,SPGI,True,Completed,0,1635,61.5177340247,100581.4951303845,0.0
2013-11-30,STX,True,Completed,0,3575,27.9770221454,100017.854169805,0.0
2013-12-31,IBM,True,Completed,0,955,104.5658354537,99860.3728582835,0.0
2013-12-31,PPG,True,Completed,0,1354,73.9306762618,100102.1356584772,0.0
2013-12-31,REGN,False,Completed,0,-350,290.0597671005,100965.41946127001,0.0
2013-12-31,STX,False,Completed,0,-3575,28.418184716,100017.854169805,0.0
2014-01-31,BA,True,Completed,0,857,116.1695554419,99557.3090137083,0.0
2014-01-31,IBM,False,Completed,0,-955,109.0815226528,99860.3728582835,0.0
2014-01-31,MU,True,Completed,0,4714,21.1406640527,99657.0903444278,0.0
2014-01-31,PPG,False,Completed,0,-1354,76.0001255919,100102.1356584772,0.0
2014-02-28,STX,True,Completed,0,3263,30.7250249193,100255.7563116759,0.0
2014-02-28,VRSK,False,Completed,0,-1615,60.8041114175,100122.896091102,0.0
2014-03-31,BA,False,Completed,0,-857,109.24651916870002,99557.3090137083,0.0
2014-03-31,DAL,True,Completed,0,3477,28.0426801082,97504.3987362114,0.0
2014-03-31,STX,False,Completed,0,-3263,30.2569209819,100255.7563116759,0.0
2014-03-31,UPS,True,Completed,0,1628,61.088105752,99451.436164256,0.0
2014-04-30,GNRC,True,Completed,0,1695,58.809999999999995,99682.95,0.0
2014-04-30,UPS,False,Completed,0,-1628,62.678474240999996,99451.436164256,0.0
2014-05-31,GNRC,False,Completed,0,-1695,55.190000000000005,99682.95,0.0
2014-05-31,SPGI,False,Completed,0,-1635,65.4285496133,100581.4951303845,0.0
2014-05-31,TTWO,True,Completed,0,4906,20.29,99542.73999999999,0.0
2014-05-31,UPS,True,Completed,0,1583,63.1658452296,99991.53299845681,0.0
2014-06-30,GNRC,True,Completed,0,2054,48.94,100522.76,0.0
2014-06-30,IBM,True,Completed,0,920,108.8684612216,100158.984323872,0.0
2014-06-30,MU,False,Completed,0,-4714,27.898265615700005,99657.0903444278,0.0
2014-06-30,TDG,True,Completed,0,970,103.2503882429,100152.87659561301,0.0
2014-06-30,TTWO,False,Completed,0,-4906,20.6,99542.73999999999,0.0
2014-06-30,UPS,False,Completed,0,-1583,67.2215903867,99991.53299845681,0.0
2014-07-31,GNRC,False,Completed,0,-2054,46.92,100522.76,0.0
2014-07-31,IBM,False,Completed,0,-920,107.0653788913,100158.984323872,0.0
2014-07-31,MU,True,Completed,0,3112,32.4130845532,100869.51912955841,0.0
2014-07-31,SPGI,True,Completed,0,1357,73.9101140526,100296.02476937819,0.0
2014-07-31,STZ,True,Completed,0,1343,74.5694650373,100146.7915450939,0.0
2014-07-31,TDG,False,Completed,0,-970,104.9134152569,100152.87659561301,0.0
2014-08-31,IBM,True,Completed,0,885,112.25071369729999,99341.8816221105,0.0
2014-08-31,SPGI,False,Completed,0,-1357,70.4049519622,100296.02476937819,0.0
2014-08-31,STZ,False,Completed,0,-1343,70.0076081074,100146.7915450939,0.0
2014-08-31,UPS,True,Completed,0,1595,62.4057537951,99537.1773031845,0.0
2014-09-30,BLDR,True,Completed,0,14492,6.91,100139.72,0.0
2014-09-30,UPS,False,Completed,0,-1595,63.46503098830001,99537.1773031845,0.0
2014-10-31,GILD,True,Completed,0,1360,73.8943735192,100496.347986112,0.0
2014-10-31,LMT,False,Completed,0,-1942,131.8856097314,99839.7915444684,0.0
2014-10-31,MAS,True,Completed,0,5666,17.8542339418,101162.0895142388,0.0
2014-10-31,MU,False,Completed,0,-3112,33.3979586626,100869.51912955841,0.0
2014-11-30,BLDR,False,Completed,0,-14492,5.92,100139.72,0.0
2014-11-30,IBM,False,Completed,0,-885,97.3555611477,99341.8816221105,0.0
2014-11-30,MU,True,Completed,0,3099,32.3643284091,100297.05373980089,0.0
2014-11-30,VZ,True,Completed,0,3639,27.6081816196,100466.1729137244,0.0
2014-12-31,LMT,True,Completed,0,711,140.1082503396,99616.96599145561,0.0
2014-12-31,MU,False,Completed,0,-3099,35.0849212462,100297.05373980089,0.0
2015-01-31,DAL,False,Completed,0,-3477,43.4890915258,97504.3987362114,0.0
2015-01-31,EW,True,Completed,0,4710,21.365,100629.15,0.0
2015-01-31,GILD,False,Completed,0,-1360,65.7099794057,100496.347986112,0.0
2015-01-31,IBM,True,Completed,0,1044,96.2643360482,100499.96683432079,0.0
2015-01-31,STX,True,Completed,0,2509,39.9559950406,100249.5915568654,0.0
2015-01-31,VZ,False,Completed,0,-3639,25.6998323653,100466.1729137244,0.0
2015-02-28,GILD,True,Completed,0,1381,73.279680628,101199.238947268,0.0
2015-02-28,IBM,False,Completed,0,-1044,91.9019760178,100499.96683432079,0.0
2015-02-28,STX,False,Completed,0,-2509,33.8670058459,100249.5915568654,0.0
2015-02-28,VZ,True,Completed,0,3953,25.563196239199996,101051.31473355759,0.0
2015-03-31,AAPL,True,Completed,0,3504,28.712874860800003,100609.9135122432,0.0
2015-03-31,EW,False,Completed,0,-4710,22.1033333333,100629.15,0.0
2015-03-31,STX,True,Completed,0,2705,37.0142470067,100123.5381531235,0.0
2015-03-31,VZ,False,Completed,0,-3953,27.1788787721,101051.31473355759,0.0
2015-04-30,AAPL,False,Completed,0,-3504,27.728750794,100609.9135122432,0.0
2015-04-30,WYNN,True,Completed,0,922,108.5607656922,100093.0259682084,0.0
2015-05-31,IDXX,True,Completed,0,1595,62.5,99687.5,0.0
2015-05-31,LMT,False,Completed,0,-711,138.0988640119,99616.96599145561,0.0
2015-05-31,STX,False,Completed,0,-2705,35.9968355586,100123.5381531235,0.0
2015-05-31,UAL,True,Completed,0,1673,60.34,100948.82,0.0
2015-06-30,IBM,True,Completed,0,973,103.07047769320002,100287.57479548361,0.0
2015-06-30,IDXX,False,Completed,0,-1595,67.89,99687.5,0.0
2015-06-30,IT,True,Completed,0,1143,87.88,100446.84,0.0
2015-06-30,LMT,True,Completed,0,713,141.1853518561,100665.1558733993,0.0
2015-06-30,UAL,False,Completed,0,-1673,54.76,100948.82,0.0
2015-06-30,WYNN,False,Completed,0,-922,87.3524705787,100093.0259682084,0.0
2015-07-31,IBM,False,Completed,0,-973,99.2918525783,100287.57479548361,0.0
2015-07-31,UAL,True,Completed,0,1886,54.05,101938.29999999999,0.0
2015-08-31,GILD,False,Completed,0,-1381,82.1430478381,101199.238947268,0.0
2015-08-31,IDXX,True,Completed,0,1374,73.19,100563.06,0.0
2015-08-31,LII,True,Completed,0,960,103.9531923465,99795.06465264001,0.0
2015-08-31,MCO,False,Completed,0,-2381,98.9255815647,100398.20802281151,0.0
2015-09-30,SHW,True,Completed,0,1296,75.6581887975,98053.01268156001,0.0
2015-09-30,TPL,False,Completed,0,-11862,11.4983103444,100255.343548293,0.0
2015-09-30,UAL,False,Completed,0,-1886,56.01,101938.29999999999,0.0
2015-09-30,UPS,True,Completed,0,1532,64.1860363517,98333.0076908044,0.0
2015-10-31,GILD,True,Completed,0,1467,68.5755752755,100600.3689291585,0.0
2015-10-31,LMT,False,Completed,0,-713,154.856613277,100665.1558733993,0.0
2015-10-31,SHW,False,Completed,0,-1296,67.1539153545,98053.01268156001,0.0
2015-10-31,UAL,True,Completed,0,1885,52.95,99810.75,0.0
2015-11-30,GILD,False,Completed,0,-1467,75.687838106,100600.3689291585,0.0
2015-11-30,MAS,False,Completed,0,-5666,24.787461869200005,101162.0895142388,0.0
2015-11-30,NXPI,True,Completed,0,1442,68.6754557622,99030.00720909241,0.0
2015-11-30,VRSK,True,Completed,0,1465,68.1627528996,99858.43299791399,0.0
2015-12-31,IBM,True,Completed,0,1163,86.0268238339,100049.1961188257,0.0
2015-12-31,IT,False,Completed,0,-1143,93.77,100446.84,0.0
2015-12-31,LMT,True,Completed,0,603,166.3838066083,100329.4353848049,0.0
2015-12-31,NXPI,False,Completed,0,-1442,82.0142743209,99030.00720909241,0.0
2015-12-31,SHW,True,Completed,0,1198,83.737898263,100318.00211907401,0.0
2015-12-31,VRSK,False,Completed,0,-1465,71.7944140456,99858.43299791399,0.0
2016-01-31,GILD,True,Completed,0,1414,69.7286519979,98596.3139250306,0.0
2016-01-31,IBM,False,Completed,0,-1163,83.5738451918,100049.1961188257,0.0
2016-01-31,LMT,False,Completed,0,-603,161.8019386266,100329.4353848049,0.0
2016-01-31,NXPI,True,Completed,0,1341,72.5320372553,97265.4619593573,0.0
2016-01-31,SHW,False,Completed,0,-1198,77.7659024869,100318.00211907401,0.0
2016-01-31,TPL,True,Completed,0,7616,12.6366079668,96240.4062751488,0.0
2016-02-29,GILD,False,Completed,0,-1414,57.532952114500006,98596.3139250306,0.0
2016-02-29,KLAC,True,Completed,0,1786,55.4953717621,99114.7339671106,0.0
2016-02-29,LMT,True,Completed,0,626,158.2181012944,99044.5314102944,0.0
2016-02-29,TPL,False,Completed,0,-7616,12.035877664699997,96240.4062751488,0.0
2016-03-31,IDXX,False,Completed,0,-1374,73.42,100563.06,0.0
2016-03-31,KLAC,False,Completed,0,-1786,57.487990173,99114.7339671106,0.0
2016-03-31,KMB,True,Completed,0,1091,92.0705203456,100448.93769704961,0.0
2016-03-31,LMT,False,Completed,0,-626,165.0040013086,99044.5314102944,0.0
2016-03-31,MAS,True,Completed,0,4141,24.3511665896,100838.18084753359,0.0
2016-03-31,NXPI,False,Completed,0,-1341,63.6866668583,97265.4619593573,0.0
2016-03-31,SPGI,True,Completed,0,1225,82.2955424078,100812.039449555,0.0
2016-03-31,VZ,True,Completed,0,3395,29.601135856,100495.85623112,0.0
2016-04-30,KLAC,True,Completed,0,1629,61.2969276632,99852.69516335281,0.0
2016-04-30,UAL,False,Completed,0,-1885,57.43,99810.75,0.0
2016-05-31,CHRW,True,Completed,0,1779,56.4448573523,100415.40122974169,0.0
2016-05-31,MAS,False,Completed,0,-4141,26.4164990042,100838.18084753359,0.0
2016-05-31,SHW,True,Completed,0,1148,86.5071619701,99310.2219416748,0.0
2016-05-31,VZ,False,Completed,0,-3395,30.0485602216,100495.85623112,0.0
2016-06-30,CHRW,False,Completed,0,-1779,59.3924679041,100415.40122974169,0.0
2016-06-30,LMT,True,Completed,0,551,180.9652888207,99711.8741402057,0.0
2016-06-30,MSI,True,Completed,0,1682,59.2074728336,99586.9693061152,0.0
2016-06-30,SHW,False,Completed,0,-1148,88.3712205435,99310.2219416748,0.0
2016-07-31,CHTR,True,Completed,0,437,228.68,99933.16,0.0
2016-07-31,LMT,False,Completed,0,-551,190.4154937981,99711.8741402057,0.0
2016-08-31,CL,False,Completed,0,-2562,59.1384092535,100418.9709789756,0.0
2016-08-31,YUM,True,Completed,0,1870,53.3267449415,99721.013040605,0.0
2016-09-30,CHTR,False,Completed,0,-437,267.0,99933.16,0.0
2016-09-30,HSY,True,Completed,0,1265,79.1433887872,100116.386815808,0.0
2016-09-30,LMT,True,Completed,0,532,187.7809102054,99899.4442292728,0.0
2016-09-30,MSI,False,Completed,0,-1682,66.4333565815,99586.9693061152,0.0
2016-10-31,HSY,False,Completed,0,-1265,75.3784224607,100116.386815808,0.0
2016-10-31,MCD,True,Completed,0,1094,91.06968233,99630.23246902,0.0
2016-11-30,COR,True,Completed,0,1893,52.4471066661,99282.3729189273,0.0
2016-11-30,MCD,False,Completed,0,-1094,89.2009365661,99630.23246902,0.0
2016-11-30,TPL,True,Completed,0,3750,26.8768759006,100788.28462725,0.0
2016-11-30,YUM,False,Completed,0,-1870,52.3458232363,99721.013040605,0.0
2016-12-31,COR,False,Completed,0,-1893,58.7427253979,99282.3729189273,0.0
2016-12-31,MCD,True,Completed,0,1050,94.9311782721,99677.737185705,0.0
2016-12-31,OKE,True,Completed,0,3264,31.1707485368,101741.3232241152,0.0
2016-12-31,TPL,False,Completed,0,-3750,30.4354691388,100788.28462725,0.0
2017-01-31,BA,True,Completed,0,693,144.8426336113,100375.9450926309,0.0
2017-01-31,KLAC,False,Completed,0,-1629,68.0558110074,99852.69516335281,0.0
2017-02-28,BLDR,True,Completed,0,9293,10.92,101479.56,0.0
2017-02-28,UPS,False,Completed,0,-1532,74.7290954561,98333.0076908044,0.0
2017-03-31,BLDR,False,Completed,0,-9293,13.99,101479.56,0.0
