strategy,strategy_notes,signal_month,ticker,GICS Sector,score,allocated_cash,realized_stock_return
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-06-30,LII,Industrials,1.6461817516577175,100000.0,0.1001192731359164
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-06-30,CLX,Consumer Staples,1.6234068786440137,100000.0,-0.0493206831373475
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-06-30,CL,Consumer Staples,1.3641665852237823,100000.0,0.022852100323802693
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-06-30,MO,Consumer Staples,0.923162900747079,100000.0,-0.022806004618098008
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-06-30,SPGI,Financials,0.7623908251912157,100000.0,0.1408832041828434
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-06-30,UPS,Industrials,0.7441542018035625,100000.0,0.004646840148772258
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-06-30,KLAC,Information Technology,0.6436873129832706,100000.0,0.037123287670893124
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-06-30,MSI,Information Technology,0.5670222313629298,100000.0,0.05344670513292682
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-07-31,LII,Industrials,1.9706709500244022,100000.0,0.027625366849403532
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-07-31,CHTR,Communication Services,1.9553162794259806,100000.0,0.09200135858028347
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-07-31,SPGI,Financials,1.8303899747053158,100000.0,0.013891984084082765
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-07-31,CLX,Consumer Staples,1.8134495821393644,100000.0,0.00275482093752899
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-07-31,KMB,Consumer Staples,1.7758690229690444,100000.0,-0.0089769385536429
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-07-31,KLAC,Information Technology,1.3895424054094914,100000.0,-0.07704999359219533
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-07-31,MO,Consumer Staples,1.359229693074636,100000.0,-0.023204256576310645
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-07-31,UPS,Industrials,1.2742300646473737,100000.0,0.017154644593557755
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-07-31,YUM,Consumer Discretionary,1.207789844354399,100000.0,0.01681425849231233
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-07-31,MSI,Information Technology,1.1419811220830773,100000.0,0.10936599423673177
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-08-31,LII,Industrials,1.225655715061277,100000.0,-0.02641063517828146
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-08-31,SPGI,Financials,1.1292788755436927,100000.0,0.024611398963876097
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-08-31,KMB,Consumer Staples,1.0821506242986831,100000.0,-0.007474456387586148
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-08-31,CLX,Consumer Staples,1.0339690046998733,100000.0,-0.04106021142916361
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-08-31,KLAC,Information Technology,0.8353616298791824,100000.0,0.002156411730882768
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-08-31,YUM,Consumer Discretionary,0.8256259031324034,100000.0,0.0025391918738890684
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-08-31,MO,Consumer Staples,0.8182730601632053,100000.0,-0.03145306625769473
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-08-31,UPS,Industrials,0.7556829774505271,100000.0,-0.001369737922901737
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-08-31,TSN,Consumer Staples,0.6239026571112177,100000.0,-0.012040222280221724
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-08-31,AMAT,Information Technology,0.6221174488970502,100000.0,0.007014028054419974
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-09-30,SPGI,Financials,1.8474661834177606,100000.0,-0.033396795177298766
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-09-30,LII,Industrials,1.6933638453043764,100000.0,-0.07241861647963
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-09-30,KMB,Consumer Staples,1.4816653624993184,100000.0,-0.08851179094987338
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-09-30,CLX,Consumer Staples,1.3764625292990538,100000.0,-0.03096343688780001
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-09-30,KLAC,Information Technology,1.319001357836438,100000.0,0.07376697641218022
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-09-30,YUM,Consumer Discretionary,1.3052785933623101,100000.0,-0.04429739173242042
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-09-30,AMAT,Information Technology,1.290790959042799,100000.0,-0.036447978793771485
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-09-30,UPS,Industrials,1.214128739287431,100000.0,-0.014630577908312126
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-09-30,NVDA,Information Technology,1.178845120067419,100000.0,0.038528896712832994
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-09-30,MO,Consumer Staples,1.178162433614642,100000.0,0.04885786802069014
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-11-30,OKE,Energy,1.6557496593692818,100000.0,0.02719627840503014
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-11-30,SPGI,Financials,1.5004632888900828,100000.0,-0.09932998324960729
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-11-30,TPL,Energy,1.3649890287292072,100000.0,-0.020075945187946975
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-11-30,LII,Industrials,1.279727951451535,100000.0,0.034519349201246996
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-11-30,NVDA,Information Technology,1.2737427147675984,100000.0,0.15895765476020762
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-11-30,LMT,Industrials,1.2483752535972519,100000.0,-0.05786120848873577
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-11-30,UPS,Industrials,1.1969683524701635,100000.0,-0.012064805239641596
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-11-30,KMB,Consumer Staples,1.1813210594457275,100000.0,-0.00027609419668317425
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-11-30,CLX,Consumer Staples,1.1160472074387975,100000.0,0.042473725353893155
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-11-30,GEN,Information Technology,1.1016590051664117,100000.0,-0.01929392446911682
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-12-31,OKE,Energy,1.2167563791121832,100000.0,-0.041503004950646516
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-12-31,TPL,Energy,0.9030450767687095,100000.0,0.06614733731888967
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-12-31,LII,Industrials,0.8963422052497259,100000.0,0.015280025898289695
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-12-31,SPGI,Financials,0.8340955250914055,100000.0,0.10856932017343679
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-12-31,NVDA,Information Technology,0.7295936498702426,100000.0,0.0457854406094651
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-12-31,MO,Consumer Staples,0.7255711995491013,100000.0,0.050782403307087165
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-12-31,STLD,Materials,0.7206647219921484,100000.0,-0.05926544240504583
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-12-31,UPS,Industrials,0.657384040421608,100000.0,-0.055315096953358345
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-12-31,LMT,Industrials,0.6544010319090713,100000.0,0.0005175159237418292
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2016-12-31,CLX,Consumer Staples,0.5959354782268634,100000.0,0.001852769593100323
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-03-31,SPGI,Financials,1.5239886336062325,100000.0,0.0284334763942673
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-03-31,LII,Industrials,1.3760840424165208,100000.0,-0.015535714286002422
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-03-31,MCD,Consumer Discretionary,1.1916435519608934,100000.0,0.08054054054071647
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-03-31,KMB,Consumer Staples,1.13902180171844,100000.0,-0.01734322932439547
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-03-31,BA,Industrials,1.13727983344072,100000.0,0.04376552970408931
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-03-31,OKE,Energy,1.1178257664032625,100000.0,-0.04193772517959338
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-03-31,MO,Consumer Staples,0.9537318407715625,100000.0,0.002513966480430563
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-03-31,URI,Industrials,0.7469502274222666,100000.0,-0.12349132763202952
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-03-31,LMT,Industrials,0.7287048063509998,100000.0,0.0069133034381720915
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-03-31,TPL,Energy,0.7257148751292526,100000.0,0.09682142857004483
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-04-30,BA,Industrials,2.2582871317493654,100000.0,0.026350193367534303
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-04-30,LII,Industrials,2.057136738502149,100000.0,0.06487884071931593
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-04-30,MCD,Consumer Discretionary,1.9539672779576145,100000.0,0.07886457886426679
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-04-30,KMB,Consumer Staples,1.8973136949631202,100000.0,0.0029377657518137035
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-04-30,SPGI,Financials,1.8430909605315093,100000.0,0.06403460537460282
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-04-30,STX,Information Technology,1.3487343630628146,100000.0,0.035408745247568874
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-04-30,MO,Consumer Staples,1.3044977002325415,100000.0,0.051428571426799685
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-04-30,TPL,Energy,1.245884240705569,100000.0,-0.07655455612136364
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-04-30,NVDA,Information Technology,1.220131407975244,100000.0,0.3795932364638106
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-04-30,LMT,Industrials,1.2128185582635214,100000.0,0.04973755454629525
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-06-30,BA,Industrials,2.4597074936223833,100000.0,0.22411268743332147
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-06-30,WYNN,Consumer Discretionary,2.2596295459524036,100000.0,-0.026054216867657076
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-06-30,LII,Industrials,2.172798547985963,100000.0,-0.07317073170724364
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-06-30,SPGI,Financials,1.9698720409618349,100000.0,0.04896872012074516
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-06-30,KMB,Consumer Staples,1.8887623239550222,100000.0,-0.04976467865144063
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-06-30,LMT,Industrials,1.1881605924481127,100000.0,0.05313818090061817
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-06-30,NVDA,Information Technology,1.1822418493878741,100000.0,0.12037228540822076
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-06-30,MU,Information Technology,1.1798271196091248,100000.0,-0.06547025589887245
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-06-30,APO,Financials,1.135053217795062,100000.0,0.05322338830397033
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-06-30,IT,Information Technology,1.119925063810706,100000.0,0.03283966516419823
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-10-31,WYNN,Consumer Discretionary,1.6553808129540286,100000.0,0.040827557804035575
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-10-31,MU,Information Technology,1.5672648343268047,100000.0,-0.053583389149682636
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-10-31,SPGI,Financials,1.5274480858547175,100000.0,0.05610321766413162
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-10-31,LII,Industrials,1.5254315816121014,100000.0,0.09035142441307564
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-10-31,LMT,Industrials,1.5005470157558642,100000.0,0.039055169066643636
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-10-31,HD,Consumer Discretionary,1.4836586252872852,100000.0,0.08594462427810323
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-10-31,NVDA,Information Technology,1.3713593189828208,100000.0,-0.0406015006476631
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-10-31,UPS,Industrials,1.3398037236899036,100000.0,0.0373092619091373
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-10-31,KMB,Consumer Staples,1.3074386067388528,100000.0,0.07024128686305975
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-10-31,ABBV,Health Care,1.2922997852844078,100000.0,0.06763604318041105
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-11-30,HD,Consumer Discretionary,1.754701445269037,100000.0,0.05107586512864981
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-11-30,LII,Industrials,1.7323146041758308,100000.0,-0.0033695054682968406
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-11-30,SPGI,Financials,1.7080673223374239,100000.0,0.025051434103862347
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-11-30,LMT,Industrials,1.5663045149690542,100000.0,0.006237071397164229
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-11-30,KMB,Consumer Staples,1.4427717286092905,100000.0,0.017034193806081843
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-11-30,UPS,Industrials,1.3947847063262997,100000.0,-0.02247928460016113
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-11-30,MU,Information Technology,1.3928613419664244,100000.0,-0.014617780972836503
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-11-30,WYNN,Consumer Discretionary,1.3442154615300717,100000.0,0.057985566363552454
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-11-30,ABBV,Health Care,1.3405500677460815,100000.0,-0.004938779709513286
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-11-30,NVR,Consumer Discretionary,1.3354135136785108,100000.0,0.008138164889795574
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-12-31,WYNN,Consumer Discretionary,1.3576145137735995,100000.0,0.0029071528075244046
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-12-31,SPGI,Financials,1.3363459134052942,100000.0,0.06692588665043364
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-12-31,HD,Consumer Discretionary,1.239153047958461,100000.0,0.05620104095479883
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-12-31,LII,Industrials,1.1539747659577542,100000.0,0.04009355162019479
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-12-31,LMT,Industrials,1.0081676678847555,100000.0,0.1020186335404103
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-12-31,KMB,Consumer Staples,0.9192779807483928,100000.0,-0.03153712441038892
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-12-31,UPS,Industrials,0.8889933885618417,100000.0,0.06064645118294454
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-12-31,NVR,Consumer Discretionary,0.7809615173286335,100000.0,-0.06798533724340172
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-12-31,ABBV,Health Care,0.7557960415274563,100000.0,0.163502379392646
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2017-12-31,TPL,Energy,0.7178584016368446,100000.0,0.2041209838350868
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2018-02-28,WYNN,Consumer Discretionary,1.8831897411124086,100000.0,0.08386329866278941
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2018-02-28,SPGI,Financials,1.605656904652547,100000.0,-0.0004185413833242002
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2018-02-28,TPL,Energy,1.567737079210549,100000.0,-0.06987311250315265
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2018-02-28,ABBV,Health Care,1.4921698226731293,100000.0,-0.18341816926881815
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2018-02-28,HD,Consumer Discretionary,1.4381492069497501,100000.0,-0.019053138308475326
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2018-02-28,MU,Information Technology,1.4023768576906983,100000.0,0.0690998564707177
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2018-02-28,LII,Industrials,1.3943544602527291,100000.0,-0.0032110538095571073
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2018-02-28,NVDA,Information Technology,1.2545615080504133,100000.0,-0.04266049358185808
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2018-02-28,UPS,Industrials,1.2076785690184908,100000.0,-0.0028582317067321616
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2018-02-28,KMB,Consumer Staples,1.0633622036753037,100000.0,0.0010167999325159105
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2018-03-31,TPL,Energy,0.9464435514087226,100000.0,0.07238732532968206
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2018-03-31,WYNN,Consumer Discretionary,0.883027231930245,100000.0,0.00763069596303767
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2018-03-31,SPGI,Financials,0.8249779906090915,100000.0,-0.008412197686983647
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2018-03-31,MU,Information Technology,0.6985036278103302,100000.0,-0.10787737679514797
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2018-03-31,NVDA,Information Technology,0.6782278279567578,100000.0,-0.016787619128800335
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2018-03-31,HD,Consumer Discretionary,0.6236383879251172,100000.0,0.043183742591604624
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2018-03-31,LII,Industrials,0.5934807101964176,100000.0,-0.05187545967142293
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2018-03-31,ABBV,Health Care,0.5126961486033773,100000.0,0.03783155181498721
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2018-03-31,MSCI,Financials,0.4725743124520049,100000.0,0.002207357859733694
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2018-03-31,IBKR,Financials,0.42390557560204567,100000.0,0.10895232401461241
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2018-04-30,BA,Industrials,1.728630502071221,100000.0,0.0643915989292636
improved_1_expanding_trend_top10,"Improved 1: same signals and weights as base, but trend uses expanding no-lookahead index regressions.",2018-04-30,SPGI,Financials,1.1548331355480708,100000.0,0.047581284904357535
