name,n_months,avg_monthly_return,monthly_volatility,annualized_return_approx,annualized_volatility,annualized_sharpe,t_stat,p_value,cumulative_return,max_drawdown,best_month,worst_month,final_equity,total_return,avg_positions,weights,top_n,trend_col,regime_filter,stop_loss,take_profit,max_per_sector,volatility_penalty,assignment_scope,notes
hzz_sector_cap2_top15,240,0.007631071044812957,0.0251233823073492,0.09157285253775549,0.08702994922861165,1.0521993101157678,4.7055783665944775,4.286903023409399e-06,4.759815404626274,-0.15412952671517977,0.14745355158332257,-0.09746357461941675,5759815.404626265,4.7598154046262655,11.091666666666667,"{""roe"": 1, ""pe"": 1, ""momentum"": 1, ""trend"": 1}",15,hzz_trend_z,False,,,3.0,0.0,False,Diversification test: HZZ score with 15 names and max three per sector.
hzz_sector_cap2_top10,240,0.006360000955616274,0.02233771491347034,0.07632001146739528,0.0773801143102393,0.9863000610390187,4.410867965390876,1.5577262377412233e-05,3.320308823615446,-0.14051052110805418,0.13809489999931698,-0.09115516296772097,4320308.823615447,3.3203088236154468,7.725,"{""roe"": 1, ""pe"": 1, ""momentum"": 1, ""trend"": 1}",10,hzz_trend_z,False,,,2.0,0.0,False,Risk-control improvement: HZZ score with max two holdings per GICS sector.
hzz_low_vol_factor_top10,240,0.00620224986737423,0.022043055773438715,0.07442699840849076,0.07635938510734065,0.9746935272444441,4.358961968295242,1.9422538697630687e-05,3.1680873546875317,-0.14374333656361438,0.15576770717512842,-0.0795975526861052,4168087.3546875273,3.1680873546875272,7.733333333333333,"{""roe"": 1, ""pe"": 1, ""momentum"": 1, ""trend"": 1, ""low_volatility"": 0.5}",10,hzz_trend_z,False,,,,0.0,False,Risk-score test: add low-volatility as a half-weight risk overlay.
hzz_trend_composite_top10,240,0.006556181232394766,0.024126734915254956,0.0786741747887372,0.08357746138793515,0.941332429607562,4.209766604055089,3.621072412597395e-05,3.484498201980329,-0.16526009993590385,0.16555772831232093,-0.09782185198496494,4484498.20198033,3.4844982019803297,7.725,"{""roe"": 1, ""pe"": 1, ""momentum"": 1, ""trend"": 1}",10,hzz_trend_z,False,,,,0.0,False,Paper-inspired improvement: replace index-regression trend with cross-sectional HZZ trend.
hzz_sector_cap2_vol_penalty_top10,240,0.005554393345021733,0.021014916551587867,0.0666527201402608,0.07279780636834066,0.9155869313288494,4.094629235523478,5.78924297541031e-05,2.5876876455123963,-0.13966815854825743,0.0927308125778187,-0.056160566352699344,3587687.6455124,2.5876876455124003,7.7375,"{""roe"": 1, ""pe"": 1, ""momentum"": 1, ""trend"": 1}",10,hzz_trend_z,False,,,2.0,0.25,False,"Combined improvement: HZZ trend, sector cap, and volatility-aware ranking."
hzz_vol_penalty_top10,240,0.005598930652318412,0.021916789475619713,0.06718716782782094,0.07592198582112838,0.8849500852903583,3.957617094806956,9.986017513144119e-05,2.609066278290385,-0.16716932916554272,0.10750418629514712,-0.09030921862363335,3609066.278290389,2.6090662782903893,7.725,"{""roe"": 1, ""pe"": 1, ""momentum"": 1, ""trend"": 1}",10,hzz_trend_z,False,,,,0.25,False,Risk-control improvement: HZZ score penalized by 6-month realized volatility.
no_trend_top10,240,0.007462522128665883,0.030464032516092487,0.08955026554399059,0.10553050424260504,0.8485723268991745,3.7949308135434556,0.00018721924843435514,4.330140906002127,-0.37186680078770085,0.10141620546435377,-0.12332210426171805,5330140.906002119,4.330140906002119,9.329166666666667,"{""roe"": 1, ""pe"": 1, ""momentum"": 1}",10,trend_z,False,,,,0.0,False,Ablation test: remove trend to see whether the trend factor helps.
