strategy,strategy_notes,signal_month,ticker,GICS Sector,score,allocated_cash,realized_stock_return
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-06-30,MSI,Information Technology,0.5670222313629297,100000.0,0.0534467051329268
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-07-31,LII,Industrials,1.9706709500244022,100000.0,0.0276253668494035
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-07-31,CHTR,Communication Services,1.9553162794259806,100000.0,0.0920013585802834
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-07-31,SPGI,Financials,1.8303899747053158,100000.0,0.0138919840840827
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-07-31,CLX,Consumer Staples,1.8134495821393644,100000.0,0.0027548209375289
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-07-31,KMB,Consumer Staples,1.7758690229690444,100000.0,-0.0089769385536429
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-07-31,KLAC,Information Technology,1.3895424054094914,100000.0,-0.05
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-07-31,MO,Consumer Staples,1.359229693074636,100000.0,-0.0232042565763106
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-07-31,UPS,Industrials,1.2742300646473737,100000.0,0.0171546445935577
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-07-31,YUM,Consumer Discretionary,1.2077898443543988,100000.0,0.0168142584923123
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-07-31,MSI,Information Technology,1.1419811220830773,100000.0,0.1093659942367317
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-08-31,LII,Industrials,1.225655715061277,100000.0,-0.0264106351782814
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-08-31,SPGI,Financials,1.1292788755436927,100000.0,0.024611398963876
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-08-31,KMB,Consumer Staples,1.0821506242986831,100000.0,-0.0074744563875861
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-08-31,CLX,Consumer Staples,1.0339690046998733,100000.0,-0.05
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-08-31,KLAC,Information Technology,0.8353616298791824,100000.0,0.0021564117308827
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-08-31,YUM,Consumer Discretionary,0.8256259031324034,100000.0,0.002539191873889
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-08-31,MO,Consumer Staples,0.8182730601632056,100000.0,-0.0314530662576947
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-08-31,UPS,Industrials,0.7556829774505271,100000.0,-0.0013697379229017
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-08-31,TSN,Consumer Staples,0.6239026571112178,100000.0,-0.0120402222802217
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-08-31,AMAT,Information Technology,0.6221174488970502,100000.0,0.0070140280544199
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-09-30,SPGI,Financials,1.8474661834177606,100000.0,-0.0333967951772987
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-09-30,LII,Industrials,1.6933638453043764,100000.0,-0.05
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-09-30,KMB,Consumer Staples,1.4816653624993184,100000.0,-0.05
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-09-30,CLX,Consumer Staples,1.3764625292990538,100000.0,-0.0309634368878
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-09-30,KLAC,Information Technology,1.319001357836438,100000.0,0.0737669764121802
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-09-30,YUM,Consumer Discretionary,1.3052785933623101,100000.0,-0.05
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-09-30,AMAT,Information Technology,1.290790959042799,100000.0,-0.05
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-09-30,UPS,Industrials,1.2141287392874307,100000.0,-0.0146305779083121
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-09-30,NVDA,Information Technology,1.178845120067419,100000.0,-0.05
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-09-30,MO,Consumer Staples,1.178162433614642,100000.0,0.0488578680206901
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-11-30,OKE,Energy,1.6557496593692818,100000.0,0.0271962784050301
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-11-30,SPGI,Financials,1.5004632888900828,100000.0,-0.05
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-11-30,TPL,Energy,1.3649890287292075,100000.0,-0.0200759451879469
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-11-30,LII,Industrials,1.279727951451535,100000.0,0.0345193492012469
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-11-30,NVDA,Information Technology,1.2737427147675984,100000.0,-0.05
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-11-30,LMT,Industrials,1.2483752535972519,100000.0,-0.05
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-11-30,UPS,Industrials,1.1969683524701635,100000.0,-0.0120648052396415
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-11-30,KMB,Consumer Staples,1.1813210594457275,100000.0,-0.0002760941966831
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-11-30,CLX,Consumer Staples,1.1160472074387975,100000.0,0.0424737253538931
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-11-30,GEN,Information Technology,1.1016590051664117,100000.0,-0.0192939244691168
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-12-31,OKE,Energy,1.2167563791121832,100000.0,-0.05
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-12-31,TPL,Energy,0.9030450767687095,100000.0,0.0661473373188896
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-12-31,LII,Industrials,0.8963422052497261,100000.0,0.0152800258982896
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-12-31,SPGI,Financials,0.8340955250914057,100000.0,0.1085693201734367
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-12-31,NVDA,Information Technology,0.7295936498702426,100000.0,-0.05
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-12-31,MO,Consumer Staples,0.7255711995491013,100000.0,0.0507824033070871
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-12-31,STLD,Materials,0.7206647219921483,100000.0,-0.05
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-12-31,UPS,Industrials,0.6573840404216079,100000.0,-0.05
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-12-31,LMT,Industrials,0.6544010319090713,100000.0,0.0005175159237418
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2016-12-31,CLX,Consumer Staples,0.5959354782268637,100000.0,0.0018527695931003
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-03-31,SPGI,Financials,1.5239886336062325,100000.0,0.0284334763942673
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-03-31,LII,Industrials,1.3760840424165208,100000.0,-0.0155357142860024
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-03-31,MCD,Consumer Discretionary,1.1916435519608934,100000.0,0.0805405405407164
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-03-31,KMB,Consumer Staples,1.13902180171844,100000.0,-0.0173432293243954
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-03-31,BA,Industrials,1.13727983344072,100000.0,0.0437655297040893
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-03-31,OKE,Energy,1.1178257664032625,100000.0,-0.0419377251795933
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-03-31,MO,Consumer Staples,0.9537318407715625,100000.0,0.0025139664804305
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-03-31,URI,Industrials,0.7469502274222666,100000.0,-0.05
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-03-31,LMT,Industrials,0.7287048063509998,100000.0,0.006913303438172
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-03-31,TPL,Energy,0.7257148751292528,100000.0,0.0968214285700448
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-04-30,BA,Industrials,2.2582871317493654,100000.0,0.0263501933675343
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-04-30,LII,Industrials,2.057136738502149,100000.0,0.0648788407193159
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-04-30,MCD,Consumer Discretionary,1.9539672779576147,100000.0,0.0788645788642667
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-04-30,KMB,Consumer Staples,1.8973136949631202,100000.0,0.0029377657518137
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-04-30,SPGI,Financials,1.8430909605315093,100000.0,0.0640346053746028
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-04-30,STX,Information Technology,1.3487343630628144,100000.0,0.0354087452475688
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-04-30,MO,Consumer Staples,1.3044977002325417,100000.0,0.0514285714267996
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-04-30,TPL,Energy,1.245884240705569,100000.0,-0.05
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-04-30,NVDA,Information Technology,1.2201314079752443,100000.0,0.3
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-04-30,LMT,Industrials,1.2128185582635214,100000.0,0.0497375545462952
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-06-30,BA,Industrials,2.4597074936223833,100000.0,0.2241126874333214
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-06-30,WYNN,Consumer Discretionary,2.2596295459524036,100000.0,-0.026054216867657
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-06-30,LII,Industrials,2.172798547985963,100000.0,-0.05
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-06-30,SPGI,Financials,1.9698720409618349,100000.0,0.0489687201207451
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-06-30,KMB,Consumer Staples,1.8887623239550222,100000.0,-0.05
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-06-30,LMT,Industrials,1.1881605924481127,100000.0,0.0531381809006181
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-06-30,NVDA,Information Technology,1.1822418493878741,100000.0,0.1203722854082207
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-06-30,MU,Information Technology,1.1798271196091248,100000.0,-0.05
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-06-30,APO,Financials,1.135053217795062,100000.0,0.0532233883039703
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-06-30,IT,Information Technology,1.119925063810706,100000.0,0.0328396651641982
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-10-31,WYNN,Consumer Discretionary,1.6553808129540286,100000.0,0.0408275578040355
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-10-31,MU,Information Technology,1.5672648343268047,100000.0,-0.05
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-10-31,SPGI,Financials,1.5274480858547175,100000.0,0.0561032176641316
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-10-31,LII,Industrials,1.5254315816121011,100000.0,0.0903514244130756
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-10-31,LMT,Industrials,1.5005470157558642,100000.0,0.0390551690666436
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-10-31,HD,Consumer Discretionary,1.4836586252872852,100000.0,0.0859446242781032
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-10-31,NVDA,Information Technology,1.3713593189828208,100000.0,-0.05
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-10-31,UPS,Industrials,1.3398037236899036,100000.0,-0.05
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-10-31,KMB,Consumer Staples,1.3074386067388528,100000.0,0.0702412868630597
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-10-31,ABBV,Health Care,1.2922997852844078,100000.0,0.067636043180411
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-11-30,HD,Consumer Discretionary,1.754701445269037,100000.0,0.0510758651286498
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-11-30,LII,Industrials,1.7323146041758308,100000.0,-0.0033695054682968
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-11-30,SPGI,Financials,1.7080673223374239,100000.0,0.0250514341038623
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-11-30,LMT,Industrials,1.5663045149690542,100000.0,0.0062370713971642
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-11-30,KMB,Consumer Staples,1.4427717286092903,100000.0,0.0170341938060818
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-11-30,UPS,Industrials,1.3947847063262997,100000.0,-0.0224792846001611
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-11-30,MU,Information Technology,1.3928613419664242,100000.0,-0.05
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-11-30,WYNN,Consumer Discretionary,1.3442154615300717,100000.0,0.0579855663635524
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-11-30,ABBV,Health Care,1.3405500677460815,100000.0,-0.0049387797095132
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-11-30,NVR,Consumer Discretionary,1.3354135136785108,100000.0,-0.05
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-12-31,WYNN,Consumer Discretionary,1.3576145137735995,100000.0,0.0029071528075244
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-12-31,SPGI,Financials,1.3363459134052942,100000.0,0.0669258866504336
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-12-31,HD,Consumer Discretionary,1.239153047958461,100000.0,0.0562010409547988
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-12-31,LII,Industrials,1.153974765957754,100000.0,0.0400935516201947
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-12-31,LMT,Industrials,1.0081676678847555,100000.0,0.1020186335404103
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-12-31,KMB,Consumer Staples,0.9192779807483928,100000.0,-0.05
improved_5_regime_filtered_stop_take_top10,Improved 5: improved 4 plus a pre-specified ^GSPC 10-month SMA regime filter. No regime-window optimization is performed.,2017-12-31,UPS,Industrials,0.8889933885618417,100000.0,0.0606464511829445
