date,ticker,pnl,pnl_comm,bar_len
2023-08-02,AMGN,3579.3145458199942,3579.3145458199942,20
2023-08-02,PHM,7578.660057874989,7578.660057874989,20
2023-08-03,BLDR,27167.240000000005,27167.240000000005,42
2023-08-07,APA,28856.73041915181,28856.73041915181,44
2023-08-21,IT,-3955.5,-3955.5,54
2023-09-05,ACGL,-207.38770742980336,-207.38770742980336,23
2023-09-12,APA,-4103.561528948,-4103.561528948,5
2023-09-13,KMB,-4533.592491814599,-4533.592491814599,70
2023-09-26,MAR,-5618.191796699803,-5618.191796699803,38
2023-10-04,GE,-4345.419185769497,-4345.419185769497,44
2023-10-05,APA,-4957.3076869967945,-4957.3076869967945,2
2023-10-09,CL,-3473.8895803488017,-3473.8895803488017,152
2023-10-10,BKNG,-2249.6317543446958,-2249.6317543446958,25
2023-10-26,IT,-4845.0,-4845.0,37
2023-10-30,HD,-3956.90505910769,-3956.90505910769,103
2023-11-02,COR,15409.769393752387,15409.769393752387,147
2023-11-02,KMB,957.4179433269962,957.4179433269962,22
2023-11-02,MAR,-3952.9105418889008,-3952.9105418889008,22
2023-11-02,MSI,-988.139713291491,-988.139713291491,42
2023-12-07,SMCI,-4338.359999999993,-4338.359999999993,3
2024-01-03,AVGO,16601.63799615301,16601.63799615301,20
2024-01-03,COR,3423.7670538499997,3423.7670538499997,20
2024-01-03,META,8517.711311434012,8517.711311434012,20
2024-01-03,NVDA,3018.3561085389047,3018.3561085389047,20
2024-01-12,CVNA,-1718.8080000000107,-1718.8080000000107,7
2024-01-22,SMCI,62738.72999999999,62738.72999999999,12
2024-02-02,VRT,33015.57314273011,33015.57314273011,21
2024-02-02,BLDR,8256.679999999993,8256.679999999993,21
2024-02-08,FTNT,33928.05000000002,33928.05000000002,45
2024-02-12,CVNA,30024.824000000004,30024.824000000004,6
2024-03-04,BKNG,9937.351004325516,9937.351004325516,61
2024-03-04,WSM,20303.13754801501,20303.13754801501,20
2024-03-05,NVDA,33782.663848209886,33782.663848209886,21
2024-03-06,SMCI,13137.599999999991,13137.599999999991,2
2024-03-18,AMGN,-4729.630416535788,-4729.630416535788,10
2024-04-02,CL,13720.917685254597,13720.917685254597,81
2024-04-02,MSI,9740.515798314005,9740.515798314005,81
2024-04-08,SMCI,-3615.4820000000022,-3615.4820000000022,4
2024-04-10,NVDA,-5003.068010886012,-5003.068010886012,6
2024-04-11,BLDR,-5953.5,-5953.5,7
2024-04-17,VST,-1579.3153870247993,-1579.3153870247993,11
2024-04-22,VRT,-3629.252222415407,-3629.252222415407,14
2024-04-26,META,-4470.697650214497,-4470.697650214497,58
2024-05-02,COR,-3786.4707999689936,-3786.4707999689936,42
2024-05-02,HD,5579.720469642,5579.720469642,103
2024-05-03,LII,-2107.0160880199983,-2107.0160880199983,43
2024-05-15,MPC,-3106.870836965995,-3106.870836965995,9
2024-05-24,TAP,-5412.9302873952065,-5412.9302873952065,16
2024-06-04,FFIV,-822.0000000000027,-822.0000000000027,22
2024-06-04,HUBB,3229.339454604994,3229.339454604994,22
2024-06-04,IT,-181.7199999999957,-181.7199999999957,22
2024-06-04,META,8680.521713936196,8680.521713936196,22
2024-06-04,PCAR,-599.0005206174104,-599.0005206174104,22
2024-06-04,PSX,-2320.5575200499857,-2320.5575200499857,22
2024-06-05,FIX,-4117.067281896401,-4117.067281896401,1
2024-06-05,VRT,-395.3522026524,-395.3522026524,1
2024-06-05,VST,-2872.7100193577985,-2872.7100193577985,1
2024-06-13,ORCL,36614.690284634795,36614.690284634795,112
2024-06-21,SMCI,18300.67,18300.67,12
2024-06-26,CVNA,28038.599999999984,28038.599999999984,15
2024-07-02,DELL,6069.871453748409,6069.871453748409,19
2024-07-18,NRG,-5948.260825450499,-5948.260825450499,30
2024-07-18,VRT,-2860.533243487197,-2860.533243487197,11
2024-07-18,VST,-10864.355050873997,-10864.355050873997,11
2024-07-25,SMCI,-12237.371000000003,-12237.371000000003,16
2024-07-26,NVDA,420.50621403300653,420.50621403300653,36
2024-08-02,COR,7281.961201935177,7281.961201935177,22
2024-08-02,FIX,5563.917046081909,5563.917046081909,22
2024-08-02,LII,11170.096585207002,11170.096585207002,41
2024-08-06,BG,-5961.762821731993,-5961.762821731993,2
2024-08-06,CVNA,10460.04,10460.04,24
2024-08-06,GRMN,-4488.199187700013,-4488.199187700013,2
2024-08-06,NRG,-4323.721810083204,-4323.721810083204,2
2024-08-06,WSM,-1173.4214429471858,-1173.4214429471858,24
2024-09-04,CDW,1293.7758931125059,1293.7758931125059,22
2024-09-04,MSI,10230.470319520498,10230.470319520498,22
2024-09-04,VRSK,4232.410764510593,4232.410764510593,22
2024-09-09,CVNA,-5299.188,-5299.188,3
2024-09-09,SMCI,-6197.225500000004,-6197.225500000004,3
2024-10-02,DVA,6911.640000000007,6911.640000000007,20
2024-10-02,HD,11913.2960891156,11913.2960891156,20
2024-10-02,NTAP,2445.723749271007,2445.723749271007,20
2024-10-02,WSM,15202.945008517994,15202.945008517994,20
2024-10-04,UHS,-3203.218085876095,-3203.218085876095,2
2024-10-15,NVDA,30054.426637261,30054.426637261,29
2024-10-28,CL,-6246.382949508004,-6246.382949508004,60
2024-10-28,FIX,-3405.335822164204,-3405.335822164204,18
2024-10-29,RCL,24588.025441920017,24588.025441920017,39
2024-10-31,SMCI,-24536.699999999997,-24536.699999999997,21
2024-11-04,KMB,-2847.7667888649903,-2847.7667888649903,65
2024-11-04,LII,2064.920378947999,2064.920378947999,23
2024-11-04,TRGP,9854.646946279992,9854.646946279992,23
2024-11-05,VST,-1153.436757014389,-1153.436757014389,1
