date,ticker,size,price,market_value,entry_price
2021-04-30,ADSK,352,291.91,102752.32,285.74
2021-04-30,CL,1440,71.6911675928,103235.281333632,69.5562302353
2021-04-30,FCX,3160,35.4183923731,111922.119898996,32.5522464909
2021-04-30,HD,367,286.3298951096,105083.0715052232,274.0953894422
2021-04-30,ORLY,2953,36.8586666667,108843.64266676511,34.0666666667
2021-04-30,SPGI,288,373.7139001742,107629.60325016959,347.6853621847
2021-04-30,TPR,2766,42.1585025956,116610.4181794296,36.6783377859
2021-04-30,TRGP,3462,31.304939714,108377.701289868,28.8486773805
2021-05-03,ADSK,352,287.5,101200.0,285.74
2021-05-03,CL,1440,72.0198631567,103708.602945648,69.5562302353
2021-05-03,FCX,3160,36.357623144,114890.08913504,32.5522464909
2021-05-03,HD,367,292.1684878359,107225.83503577531,274.0953894422
2021-05-03,ORLY,2953,36.9973333333,109253.1253332349,34.0666666667
2021-05-03,SPGI,288,377.0739652108,108597.3019807104,347.6853621847
2021-05-03,TPR,2766,42.7664308462,118291.9477205892,36.6783377859
2021-05-03,TRGP,3462,32.0719964669,111033.25176840782,28.8486773805
2021-05-04,ADSK,352,279.73,98464.96,285.74
2021-05-04,ALGN,166,582.15,96636.9,594.18
2021-05-04,CL,1440,72.0376304845,103734.18789767999,69.5562302353
2021-05-04,COHR,1491,64.56,96258.96,66.01
2021-05-04,FCX,3160,36.8366308372,116403.75344555199,32.5522464909
2021-05-04,HD,367,294.3800759898,108037.4878882566,274.0953894422
2021-05-04,MAS,1690,59.5013160437,100557.22411385301,58.8930480891
2021-05-04,MOS,3224,30.3921821632,97984.3952941568,29.0288276473
2021-05-04,NTAP,1512,67.0754049076,101418.0122202912,65.9186255711
2021-05-04,ORLY,2953,37.3253333333,110221.7093332349,34.0666666667
2021-05-04,SPGI,288,380.1659908712,109487.8053709056,347.6853621847
2021-05-04,TPL,594,171.1354831083,101654.4769663302,168.0282031134
2021-05-04,TPR,2766,42.290660911,116975.96807982601,36.6783377859
2021-05-04,TRGP,3462,32.0178512843,110845.80114624661,28.8486773805
2021-05-05,ADSK,352,281.08,98940.15999999999,285.74
2021-05-05,ALGN,166,569.25,94495.5,594.18
2021-05-05,COHR,1491,64.59,96303.69,66.01
2021-05-05,HD,367,293.7431386015,107803.7318667505,274.0953894422
2021-05-05,MAS,1690,59.4831587914,100526.53835746601,58.8930480891
2021-05-05,MOS,3224,30.9056533446,99639.8263829904,29.0288276473
2021-05-05,NTAP,1512,68.1298537642,103012.33889147041,65.9186255711
2021-05-05,ORLY,2953,37.3393333333,110263.0513332349,34.0666666667
2021-05-05,TPL,594,177.8128961707,105620.86032539578,168.0282031134
2021-05-05,TPR,2766,42.6518936396,117975.1378071336,36.6783377859
2021-05-06,ADSK,352,284.35,100091.20000000001,285.74
2021-05-06,HD,367,298.6351715979,109599.10797642931,274.0953894422
2021-05-06,MAS,1690,59.9643259794,101339.710905186,58.8930480891
2021-05-06,MOS,3224,31.3925656717,101209.6317255608,29.0288276473
2021-05-06,NTAP,1512,69.291082252,104768.11636502399,65.9186255711
2021-05-06,ORLY,2953,37.4146666667,110485.5106667651,34.0666666667
2021-05-06,TPL,594,167.9937242164,99788.27218454161,168.0282031134
2021-05-06,TPR,2766,41.2333943882,114051.5688777612,36.6783377859
2021-05-07,ADSK,352,285.76,100587.51999999999,285.74
2021-05-07,HD,367,300.1125124847,110141.29208188491,274.0953894422
2021-05-07,MAS,1690,60.6996947007,102582.484044183,58.8930480891
2021-05-07,MOS,3224,32.7559201876,105605.0866848224,29.0288276473
2021-05-07,NTAP,1512,70.759302179,106988.064894648,65.9186255711
2021-05-07,ORLY,2953,37.488,110702.064,34.0666666667
2021-05-07,TPL,594,183.1822007752,108810.22726046879,168.0282031134
2021-05-07,TPR,2766,43.2774429989,119705.4073349574,36.6783377859
2021-05-10,ADSK,352,276.05,97169.6,285.74
2021-05-10,HD,367,301.7667804238,110748.4084155346,274.0953894422
