date,ticker,pnl,pnl_comm,bar_len
2015-09-30,LII,-5046.2501842404,-5046.2501842404,19
2015-10-05,CL,4421.023901070006,4421.023901070006,22
2015-10-22,MO,30053.085307130335,30053.085307130335,243
2015-10-28,MAS,30275.519217562818,30275.519217562818,186
2015-10-28,IDXX,-5074.277000000005,-5074.277000000005,39
2015-11-04,FIX,16489.831301015904,16489.831301015904,23
2015-11-04,LMT,8635.671250765015,8635.671250765015,23
2015-11-04,UAL,15465.199999999992,15465.199999999992,23
2015-11-06,MO,-4952.914949766735,-4952.914949766735,3
2015-12-03,IT,10143.54000000001,10143.54000000001,64
2015-12-03,NXPI,22088.4378210975,22088.4378210975,21
2015-12-11,UPS,-4967.601588493549,-4967.601588493549,7
2015-12-16,CLX,29975.781316041615,29975.781316041615,240
2015-12-16,GPN,-4986.985954018258,-4986.985954018258,30
2015-12-18,MAS,-4987.99844395843,-4987.99844395843,32
2016-01-06,EA,-1654.6902612184072,-1654.6902612184072,86
2016-01-06,LMT,-1097.833714379999,-1097.833714379999,23
2016-01-07,CL,-5688.087504002402,-5688.087504002402,44
2016-01-07,EXPE,-5018.596290995003,-5018.596290995003,2
2016-01-07,FSLR,-5284.944000000009,-5284.944000000009,2
2016-01-11,GPN,-5037.094468605684,-5037.094468605684,4
2016-01-13,VLO,-5013.335244435484,-5013.335244435484,6
2016-01-20,IDXX,-4968.560000000011,-4968.560000000011,52
2016-02-04,FIX,-5038.50002518224,-5038.50002518224,21
2016-02-08,LII,-4941.373761227821,-4941.373761227821,87
2016-02-11,KLAC,-4937.935554934473,-4937.935554934473,7
2016-03-03,IDXX,6887.999999999983,6887.999999999983,21
2016-03-03,LMT,4108.0025582190065,4108.0025582190065,21
2016-04-05,SPGI,5610.082579271997,5610.082579271997,23
2016-04-12,HRL,-5008.342995063499,-5008.342995063499,28
2016-05-03,KLAC,-5006.049465227723,-5006.049465227723,21
2016-05-04,MAS,5244.039033607204,5244.039033607204,44
2016-05-04,TSN,975.474793426009,975.474793426009,44
2016-05-31,NVDA,29658.149210338957,29658.149210338957,19
2016-06-03,FIX,3982.4737333623175,3982.4737333623175,22
2016-06-03,SPGI,7542.9230155758105,7542.9230155758105,22
