month,n_obs,r_squared,intercept,ma_ratio_3,ma_ratio_5,ma_ratio_10,ma_ratio_20,ma_ratio_50,ma_ratio_100,ma_ratio_200,ma_ratio_400,ma_ratio_600,ma_ratio_800,ma_ratio_1000
2012-01-31,403,0.09210789815929687,-0.07537628003207136,-0.3395807937493237,-0.20639733009232547,1.3046819065819208,-0.7601445936236519,0.23964686055132453,-0.1765803615497376,0.1874123110661221,-0.35679337144210516,0.4546566385498944,-0.30998888817910863,0.051772059714791416
2012-02-29,403,0.16585193291605937,0.5478188774595676,0.523267465437453,-0.8265253711762368,-0.5169831236255404,0.27861773121818295,0.21633849715063144,-0.16699187303819463,0.0179724382681266,-0.19090751269713208,0.39205172063083604,-0.27427860054413106,0.015037942530982385
2012-03-31,405,0.17135652079089558,-0.2544557325107484,0.057302532882609405,0.7932326168501475,-0.9085659438708312,0.2970443747166243,-0.02761457951529343,0.14052203684567718,0.14296533192938599,-0.3731149941803297,0.15345468370694312,-0.06963924146556968,0.0541822910819528
2012-04-30,407,0.2327415118660504,0.2560684640343117,-0.7972535685654732,0.7319576676883676,-0.12535861387457897,0.38448469354263703,-0.8165649601008289,0.024965629087020567,0.5866601350653653,-0.5763994450652301,0.4842820809926658,-0.06536781483205868,-0.11032014512553716
2012-05-31,408,0.0889150239403188,1.2057050871926804,-1.6571648089613022,-0.15812083398420462,0.4593052903282254,0.2350847247374474,-0.09718186722882313,0.1173205997021308,-0.08070917252762809,-0.08801967999021279,0.04215551996639738,0.0823261204158548,-0.010626862866808987
2012-06-30,408,0.08821147773021765,0.24771070694077146,-0.21954851262975203,0.913699937934352,-1.7865969907147494,0.849222196511677,-0.026087952328600672,0.1490164846502961,-0.1445412324366527,0.426257341897633,-0.7845791778539438,0.24874554224009093,0.13708337626170247
2012-07-31,407,0.22811480372035098,-1.0454551414625606,1.5167289918564426,-0.9080268507934258,0.5369909885016959,-0.200975324085378,-0.2702069930781809,0.4941779244574932,-0.13949193874413257,0.00989974132621188,-0.0014420018730325942,-0.11727397752489482,0.14405590140020166
2012-08-31,407,0.07812905764688916,-0.013656960244205686,0.6525281196569107,-0.21730042126805188,-0.5280653948942098,0.2569023101557373,-0.34843602941995405,0.4267611350879695,-0.2146075593802077,-0.044819067368261585,0.0449816825562312,-0.21572603720668712,0.23815988013146816
2012-09-30,408,0.046486045712126445,-0.9394510620297718,0.5900270093775648,0.938621798858567,-0.4838943186890625,-0.08450273617586096,0.07472173588731143,-0.058872272616130705,-0.15934929666446174,0.10812865414147571,0.15642260181726242,-0.2003943152166158,0.05571450102911085
2012-10-31,408,0.1467589832094841,-0.11359734097370039,0.11400388808678982,-0.32509099696258814,0.404472615897121,-0.4530138386619932,0.6282780821973086,-0.44506242280794006,0.181342548501716,0.005100149756403938,0.2941504350249332,-0.41050810077069266,0.12904290614236344
2012-11-30,408,0.213747932456673,-0.47097526168927717,-0.1491140151367224,1.150541575702076,-1.1349252677369595,0.6692737062749834,0.0558346788431321,-0.301478173953345,0.325741961051932,-0.40625976086849425,0.14360434102301267,0.45699132051281866,-0.328226643421081
2012-12-31,408,0.14020518176507035,1.545455586670032,-1.0960093970201301,-2.8189998822081126,3.454569477731156,-1.3999767463725425,0.5870099268632787,-0.3435650280366045,0.025905087047865746,0.005749660764305914,0.023918542191864872,0.3413704186244273,-0.29227119972689686
2013-01-31,408,0.0815043329902091,-0.451385883090879,0.9382964547247826,-0.4023433232237089,0.30187937350843563,-0.7568604649639231,0.7973385695192131,-0.7160967936206571,0.36079603606962823,0.03512040489983556,-0.3009133890716845,0.244189686423778,-0.020439756037821222
2013-02-28,408,0.12642319936796953,1.1308853679495154,-1.1013346034778075,0.6206262919967568,-0.42881144999168175,-0.022596019645458598,-0.3777310977873409,0.3056528138028054,-0.22914058685333455,0.23972789642621356,-0.4982735906861337,0.5383023058570459,-0.11491115955866296
2013-03-31,408,0.16596386163115684,-0.13067564005845567,0.08420811092055236,0.5739740507899256,-0.5495947612645719,0.2174942685600437,-0.7111380403592913,0.472738084801479,0.2341852673947875,-0.42793782244838974,0.5165261902080887,-0.6902648932166935,0.46523595871541995
2013-04-30,408,0.16350631145847627,-1.0240976012312557,0.9445875200533584,1.2649867898863525,-2.638544920353991,1.5534015255571973,-0.014158213263010574,-0.033704251845369904,0.29304638194405097,-1.1869379766642905,1.6407663940262274,-1.1292500662726526,0.32837318951236055
2013-05-31,408,0.12167280611842246,-0.04470845231316295,0.27401775880784374,0.015846572686312566,0.21887398644465467,-0.7865557023383082,0.8558867595520386,-0.6681059958310182,-0.005409251673911722,0.3278416163462594,-0.27619016093822335,0.13490303129144054,-0.054220627508868274
2013-06-30,408,0.07555603748122475,-0.4855800843887884,-0.16012734475744173,0.6552033291055158,-0.2554285851463506,0.4546292303273621,-0.293496279404394,0.3943281988430415,-0.2672360761828935,-0.11346600219663946,-0.09373975819839274,0.6587750835880574,-0.454900288366477
2013-07-31,409,0.07906676472627983,0.3518622091157287,-1.3970554678390397,1.4847587003451648,-0.9099846286156363,0.48971970899106265,0.1828280402328201,-0.3258965869120418,0.03694732808609368,-0.18937573595315924,0.6573440907654208,-0.40971840685426125,0.00994619963850554
2013-08-31,409,0.1382719165809353,-0.19522529724500942,-0.21647193882105725,1.294807761848323,-0.5365301408140322,-0.3499624278077575,0.2564109951584916,-0.18516118355227823,0.21298316849644383,-0.18322603932154222,-0.33770976086623744,0.6408373416997946,-0.3801724522845008
2013-09-30,410,0.09131383420694494,-0.0075906829367639065,0.345846643558599,-0.43095383525475384,0.7298689340540419,-0.8172077183888395,0.1988552560390266,0.11642995535884493,0.006407755392449456,-0.06470532472245918,-0.0759466463614866,-0.2830913271991829,0.3176359816863664
2013-10-31,410,0.1379212269416008,-0.22062383927143173,0.6054103531913321,0.24010687124514196,-1.2326488603737147,0.5922055717035648,0.16118109681766354,-0.00016922398802873308,0.036352001254457485,-0.020076887644421334,-0.5531813823667983,0.5761065324528618,-0.17514462309280096
2013-11-30,412,0.06128972083482753,-0.44327033189488246,1.960745474104224,-1.9573761114807715,0.7442457200191992,-0.38781831192439264,0.08661724774345361,-0.0025993939201661986,0.055207726291784436,0.1790203074959874,-0.5927604848197144,0.7330274273763115,-0.36523282560682163
2013-12-31,413,0.045466135975016475,0.10190378481181342,-2.021101934913419,0.5357631609035354,1.9508582242803905,-0.4121394554378145,-0.4003872139408047,0.15722225890093908,0.02941543676409319,0.19011706706787035,-0.20656178482628704,0.14695837097261746,-0.07388933404742772
2014-01-31,414,0.02874100975262417,0.309363133866055,-0.3028632052968451,0.0759082622885793,-0.1848169265093997,0.2606237610682592,-0.3671082786071139,0.507262601055404,-0.3686279345495165,0.2926678233268489,-0.29910941016886855,0.17966051756419138,-0.05844761524679855
2014-02-28,414,0.15520440074745478,0.897958490556113,-1.680268600690661,0.677915741137434,0.2551703168419545,-0.3759628624648538,0.23149022219340523,-0.206877687810855,0.22037852721736303,-0.00044658187260185073,-0.17819837590412027,0.0737269770567317,0.11072654618978144
2014-03-31,414,0.16717919719919605,-0.40751270131266265,-0.45338930945645595,2.2235784203620956,-1.8444206250492583,0.23206171609328574,0.20592461021003222,0.09018693334125794,-0.15585303777225692,0.01846530282207863,0.14505150773607126,-0.13314086252130097,0.11110725090731326
2014-04-30,415,0.08539182846243432,0.43257421975460464,-0.664994282463454,0.5877042930507125,-0.39873286877991176,-0.09200157190018267,0.22780658716693583,-0.08359964590915134,0.11416611145344617,0.0020415860748491475,-0.4557404413524346,0.7592569880809883,-0.424843158431815
2014-05-31,415,0.1114050817007679,-0.6430813800610166,-0.4662829570075232,1.9013419995801493,-0.4818283964010259,-0.2267077722591479,-0.15342817932625,0.19512843683591571,-0.026421548653891753,-0.2153792428079781,-0.012858638250368601,0.016388507266290746,0.15212872347153608
2014-06-30,417,0.05138509465273533,-1.6608834990933474,1.8699994079895992,-0.18780218498638424,-0.4039436610365595,0.4671162700666797,-0.021843684502403007,-0.21489658908417258,0.23512776884874992,-0.29210446338226886,0.3037156788859726,-0.15626342897101422,0.048121235253112515
2014-07-31,419,0.08083079949564509,-0.6877693809958381,2.0001002089174715,-1.8057994613999957,0.7501394821629903,-0.5139020627391341,0.22479532137898137,0.16993421308167467,-0.03764960896816158,-0.19918783209621427,0.3278544568897254,-0.22619950306404576,0.03493909853147709
2014-08-31,419,0.07355562762714207,-0.9638458962009235,1.044405036762993,0.12405440165037585,-0.40492189927208466,0.2731699878601771,0.2213127334104276,-0.42607454946408135,0.15297982513342231,-0.026196702918764213,-0.23414314267610786,0.6087313216552601,-0.39414821404598316
2014-09-30,419,0.12633058480790516,-0.057175291137000143,0.3023816308495314,0.3204361831014169,-1.5852601857070836,1.4372613409849395,-0.6040259558316826,0.09405265176011667,0.1437584491060797,-0.1386162034116,0.29311022269587794,0.2449149613657007,-0.42370015649505366
2014-10-31,419,0.13929804560310877,0.41866826559339954,-1.2051382012944631,1.1313473896082917,0.07854904407276642,-0.34753508758402174,0.4173127675345049,-0.5979405765018805,0.10342081596531139,0.04496500262633564,-0.17205957942682332,0.4165070275683743,-0.26384977011727345
2014-11-30,421,0.13488942587586938,0.050698534841197095,0.32850057734927207,-0.12797593470556032,-0.7782905744489449,0.8688265851584042,-0.27451328128277847,-0.11690912877301944,-0.20952881715488206,0.3458404681120887,-0.14592193227109368,0.09344203879994815,-0.02151679646466755
2014-12-31,422,0.10736740193014727,-0.35681877832615655,2.2498036342198775,-3.5239334606725063,2.4994142364314453,-0.9518530640892119,0.3032769728664227,-0.17870249139556849,0.2184473282826254,-0.6697747571832006,0.3471705397741027,-0.022494850090322982,0.08193363010539903
2015-01-31,422,0.22189094929275233,0.15596024673246983,-0.9907500399522664,0.9392111641860752,-0.06613661278411281,-0.5164116714563999,0.5543882684733071,-0.04186671753066306,-0.25691030492189854,0.6029950256550315,-0.055718335718585615,-0.6873451966475641,0.4030566375170285
2015-02-28,423,0.11099306564210076,-0.34208326161169733,0.29574662307591193,0.4868642743459999,-0.8236940214855928,0.6357024051480961,-0.2927117482176494,0.1736255307349529,-0.13574102610571748,-0.22402403213560035,0.5263711967420637,-0.12692530121056397,-0.19123331673451538
2015-03-31,426,0.19214233357476096,-0.6066946553599801,1.2971484771438027,-0.7090779950859334,-0.2808821548826348,-0.08728606111856624,0.5514520231839681,-0.6590136886148207,0.3019744205552537,0.5594217500771523,-0.7531674215268639,0.7836333290100006,-0.39080117714792784
2015-04-30,426,0.22029300963275777,0.07814669215398376,0.28530920101207297,-0.49347609748922494,-0.02061580495727483,0.30827079572202715,-0.005312977673551909,0.18241536871798192,-0.2767797592923738,0.08105859704844752,-0.10850944731329881,-0.03574420736519379,-0.00464699474022413
2015-05-31,426,0.1767410544865482,-0.2997977299530872,-0.7365619854142865,0.314586699222883,1.5233138660642918,-0.9415202461886139,0.5856583567753664,-0.4692492468914967,-0.006539370968437335,-0.30622260359783593,0.44195627580152197,0.2041095772406304,-0.3485019694000183
2015-06-30,427,0.1980837869508879,-0.26489473817160125,2.235898937849975,-3.4482646267361505,2.1314998024062906,-0.7073272889339508,-0.05110977859106706,0.0702233755589982,0.3875930966204508,-0.7446415976562563,0.5708686844959544,0.4521184219011149,-0.6542866556166242
2015-07-31,427,0.09122907443781259,0.15444731301105252,0.35520886642272587,-0.4528361916355336,-0.24516042477799196,0.19556856319258145,-0.31818554654705106,0.3422102738379178,0.10721927227291311,-0.39676799989074907,0.5089796570926618,-0.7203256369904107,0.4151305496105503
2015-08-31,427,0.21027816102244268,0.12966027861031584,-0.8449958800086368,0.5662777266896032,0.6452862117147892,-0.31176346892949247,-0.21649781586751038,-0.1185670392755572,0.3632922153761204,-0.11712120319309059,-0.2928327924641793,0.15866583190246544,0.03852730674388178
2015-09-30,427,0.09481995835627843,-0.6204862630128487,1.3439715527983356,-1.6576331711781562,1.137558434969027,-0.177062899024003,-0.039840705700626734,0.01713999296171798,0.04343890076725693,-0.28804134308321894,0.671643184167446,-0.5166377164215911,0.15742110362082345
2015-10-31,428,0.08919242604071487,-0.36912592177988923,0.774491176917846,-0.12406973662446388,-0.18497289900119562,-0.1855452877082382,0.16008306327495453,0.007373420153397019,0.04323876601467927,-0.2697109794017021,0.12446000148751894,0.17640813315479445,-0.1454597560689236
2015-11-30,429,0.13020796717074,-0.08604369126976813,-1.0592246285315652,2.1585114281299633,-1.3820297439293616,0.32706982736132334,0.2186279923114439,-0.005923965598865642,-0.15484013556287837,0.031907285649968635,-0.17637111275937203,0.08509287929400361,0.026296350989654084
2015-12-31,429,0.18057035506135177,0.5197574286287429,-1.1506215627156415,-0.4736496211039291,2.390618131458856,-1.5021471131021045,-0.049708513599254,0.6589881664012535,-0.4966210707691079,0.2238607670063452,-0.6418489234008978,0.374054300671735,0.15521251459957158
2016-01-31,429,0.0764810186628897,-0.426477942899375,0.26078664745093283,0.15321017008236779,0.23423328357509066,-0.1433398051358773,-0.21290164419023755,0.1308380258326267,-0.0269732961161797,-0.10466536302747159,0.5253329645394061,-0.7419455544416224,0.3906282115185023
2016-02-29,430,0.2190422155586269,0.4381122753186868,-0.7033562222674434,0.7205924203481302,-1.0996552385475393,0.6269566288839922,-0.02240925615412316,0.15931397139534637,-0.011122633790422387,-0.35599425163478804,0.5371580504166255,-0.45527109808415717,0.2691115189044648
2016-03-31,430,0.2603544663451114,-1.374744626582384,0.980496519647333,0.786654560099567,-0.3173310061198752,-0.2314198760156304,-0.15609745937501962,0.1595427046854166,0.2460425934671907,-0.590759589358886,1.082693894382985,-1.2994377973732054,0.7573590170197128
2016-04-30,431,0.0858967843534566,0.25173237840653745,-1.0722021196205351,1.1818596150045506,-1.0612083473304061,1.1837874561950563,-0.5676654370016754,0.046119933596343574,0.08264683826141409,-0.11808295076620073,0.14814840102678206,0.1734354850928676,-0.238644645527944
2016-05-31,432,0.2795874944613972,-0.21017036008781217,2.3437171352303836,-3.444852433621261,1.1705542050564266,0.47240422143197947,-0.7895353169964905,0.9445428949202875,-0.6246960599057587,0.26095412292081427,0.16934094296120464,-0.7099099147094028,0.46770395574235085
2016-06-30,434,0.17402562605984817,-0.1175981337977155,1.2628556977183825,-2.47589056200502,1.5781266253847817,-0.18074183832237325,0.055693775391507175,-0.13149223681508176,-0.13156431044720154,0.4047772346611014,-0.6098300073476659,0.5687717784016154,-0.21068849863055394
2016-07-31,435,0.22599974241453746,-0.22151434583235022,0.4893552225438092,-0.9227137150729849,1.687093759286371,-1.6735353589599828,0.925184746950632,-0.4751598676226661,0.10518620549504343,0.12586532719004434,-0.17833061989730614,0.4015430409049303,-0.2609030823931013
2016-08-31,435,0.14017099825921675,-1.337033640080433,1.7250218097486403,-0.382539187670428,0.23798861535324764,-0.16183296374187506,-0.20319969267196655,0.11496380819337698,0.12502517122895454,-0.5441639544211715,0.7466779394605507,-0.07852300098108228,-0.25973850537802934
2016-09-30,435,0.08598769757035385,-0.20962802638817657,1.376075053499129,-2.024121221747124,0.7972440239751934,0.4645479332650815,-0.6853369657570931,0.05415598700565231,0.35508473873679536,-0.07774656210895667,-0.3395564157010161,0.4246955142681925,-0.13869161555612772
2016-10-31,437,0.2312695869660507,-0.2668615997277622,0.26586716511863484,0.6052069438897312,-1.1201106027658863,1.0499585666056683,-0.599541479639719,0.381166830140188,-0.6554410860524943,0.569638789385866,-0.9778851347390856,1.2464207762862662,-0.44530852826132994
2016-11-30,437,0.06759972938836734,-0.12876693953071053,1.6036901582480423,-1.7387141751674418,0.31158407847256336,-0.014159319639894757,0.06366637353292282,-0.16007329703230833,0.1097825728988747,-0.03848882086826341,0.2354294852218272,-0.488149185659216,0.2701601770003056
2016-12-31,438,0.21210930861175992,-3.232144193921039,3.1865201721715835,0.4617380610687053,-0.8665103595575251,0.12075051191170585,0.19102639304807528,0.34616023329592754,-0.20294546751275122,-0.2133125436511466,0.33185639663846517,0.02236972663824869,-0.1187336814787063
2017-01-31,440,0.11516087602557168,-0.5581487792516745,0.2549034146023429,0.7482563742391556,-1.4707888795434763,1.4633658366568794,-0.6120206556180394,0.2548593170566891,-0.023161575269181674,-0.08790457995099954,0.38649773861089887,-0.2976253044174714,-0.02940339952185017
2017-02-28,440,0.08901175022145114,0.2293860056235415,-0.6507138873282634,0.928709743035753,-1.2208217506467665,1.0667597022408992,-0.6264536428445807,0.3174591216450222,0.07335871754929402,-0.16194452269919213,-0.15239447114706023,0.5359057154167978,-0.3411139604572334
2017-03-31,440,0.08987570928566324,-0.2830631889823519,0.7957475611514115,-0.3891107601770174,0.03457542604559377,0.041718891713140235,-0.2516435762801979,0.015035625229933833,0.07940478461356824,0.08807869612993525,-0.2108299066472456,0.4354769570177014,-0.35851462249207455
2017-04-30,441,0.18881909916952255,0.20468838297685774,0.9648721533636759,-1.557876927303557,1.237680891004661,-0.8158068481051378,0.32627228206086856,-0.2953015300671099,-0.18777865876979338,0.3792578236762998,-0.5088497262264433,0.7617605215233937,-0.5101466919172902
2017-05-31,441,0.16782851468678261,-0.30605663235804237,-1.3000267482983816,2.0668635948406973,-1.4958886935040734,1.091960487493109,-0.16167334635168984,0.15319095665843857,-0.01849819959952318,-0.15743917468736873,0.5008270546507276,-0.8049260763565207,0.45064352686630504
2017-06-30,444,0.06648600627792989,-0.5329491738819077,-0.15421931110022408,1.5267884761749224,-1.3682162374702345,0.5988178979490295,-0.15757433634812418,0.3511861909779888,-0.28283837212692037,0.16184000653617583,-0.3108299596438843,0.04649160929746898,0.14071837239954493
2017-07-31,444,0.12244736130935419,-0.11160034482783537,-0.5379978221479567,0.9271761886452925,-0.08185407357044289,-0.2081504154177746,0.12626389527848444,0.14420270136823074,-0.3701757252166683,0.2811043141561923,-0.4844831146606193,0.6855965778111957,-0.3865930535914479
2017-08-31,444,0.18255331447935574,-0.26620704712524446,0.810398033937555,-0.022230066539466686,-1.2199836083737008,0.6649069092263213,0.18432547098700156,-0.5407859520411202,0.6513950923366936,-0.1765552981712061,-0.05384553342220526,-0.22933402619751433,0.2204097067980897
2017-09-30,444,0.16731235380167198,-0.2789171536650974,1.3867158403745372,-1.7277286733353732,1.0441004399355909,-0.23491824156458302,0.023850971092163886,-0.04995009343665552,-0.06294572380120714,-0.14490663634143985,0.27246240664708715,-0.2598574742251596,0.03970352870409791
2017-10-31,445,0.11505349112477037,-0.8620197301278255,0.9457727374287863,-0.20191648834155237,0.41787978099576883,-0.31009054499527616,0.21148162627707698,-0.3383567009790895,0.02107478956923499,0.0016296058575423257,0.358540323089263,-0.2058781457837176,0.01434899402469007
2017-11-30,447,0.18889445846190434,0.4656777548407748,-0.685488615344434,0.5280372071078016,-0.11647601900278781,-0.3668717559082905,0.5299888014592327,-0.6024622402693687,0.289904374193684,-0.11778927441052812,0.12467978761655418,-0.47511580748386056,0.4496807526877385
2017-12-31,447,0.14506311905567315,-2.118721553973495,0.2891982593972666,1.843613764163714,0.8279341544843738,-0.8967154585560481,0.003030884788511351,0.15178460552668194,0.14892648147429552,-0.0821020202483693,-0.40382779094202337,0.45275597984401195,-0.19415060598598216
2018-01-31,447,0.1483316926231314,-0.1318575698735647,1.0798064548284292,-1.1686034049010556,0.6899663415923769,-0.8252134591482195,0.5130511948554164,-0.1740224175256613,0.08118991782057927,0.15259466616412642,-0.754258956518958,1.020791300881609,-0.5505617820427231
2018-02-28,447,0.12567777575811634,1.3112482706284603,-2.506753459692009,1.1825830728566027,0.3027635418662316,-0.35624845510157244,-0.2028152608889246,0.3827324556649546,-0.13940360856046505,-0.12086215613812425,0.44861722757404243,-0.5139939573119712,0.2363408759809271
2018-03-31,448,0.08535586674292739,0.07426218656295624,-1.3704467668084526,2.214704453631854,-0.7591381488563316,-0.3311797196099585,0.2794290627281538,-0.05889998579490152,-0.15769834353679352,0.06355525144407696,0.01572383204308124,-0.014997341582658141,0.07193977653997866
2018-04-30,449,0.1462530515410947,0.02700090340745285,1.9254072962780893,-3.204441281988496,1.0870993487581853,0.32810019446599215,0.0340060974578264,-0.07822929384607835,-0.14891942451547838,0.38301834588106637,-0.7936906603175318,0.6269961454836395,-0.18605711382900875
2018-05-31,450,0.20592129955217786,-0.6540468842339162,2.7789434428066206,-2.0260121065375265,-0.9759622025720649,1.0482286588525065,-0.32386463820394984,0.28518566088273484,-0.32341841572083396,0.08261831577763332,0.09146850350724343,0.18623029611503036,-0.14020061799199426
2018-06-30,450,0.08125275769019036,0.6269409296835571,-1.4344178274742727,1.1591924493393635,-0.98794088089199,0.7170800679923789,-0.2135419220771479,0.07811296510003153,0.03832468918712068,0.11127780932749579,-0.03661010032626234,-0.04587262929347762,0.018618740718120367
2018-07-31,451,0.2776348448471654,-1.0091568376177245,0.05851399365390733,1.217847168321552,-0.2525376420806933,0.30450287793182984,-0.040326451267152244,0.07983537120163446,-0.4716931984767812,0.4046526566165277,-0.7876151641164312,1.003385255784364,-0.48367139240304424
2018-08-31,451,0.07320538362916118,-0.7293870215384274,1.950161521423264,-1.292100100976766,0.40120070690283244,-0.1812433331020137,0.03688261987289348,-0.21168657896106985,0.041025230790241354,-0.13536500538686164,0.3366305449480949,-0.2662774798079278,0.03871707480247789
2018-09-30,452,0.19441161814248054,0.32791965167385706,-0.5879730694719987,-0.698712512726327,0.6391597440890872,-0.3470836289469036,1.2065869765939836,-0.72865463519624,0.06462128464770188,-0.15733928126353536,-0.15592380379843507,0.8849714563865614,-0.5022144335163059
2018-10-31,453,0.10146651646535754,-0.8744974276758107,1.610353851080587,-1.1463416358394933,0.844463397465317,-0.8331897515212882,0.7579580053644528,-0.6098314197308111,0.18098105689613722,0.5015052930495548,-0.70552893180904,0.39998191430973085,-0.09968337534018287
2018-11-30,453,0.08925154779988631,0.28382971587405276,-1.2467413215519365,1.1674658495286994,-0.2070938811538678,-0.12959780798162385,0.12520055128495866,-0.0357024044141247,0.012344535326931617,0.07228582884070571,-0.6576134779388412,0.9094174269732486,-0.36996386951387783
2018-12-31,453,0.19900886951477958,-0.0135086714756681,1.2496995849746673,-1.5209090565394503,-0.4760023012903065,1.0837559194809003,-0.6529272018862338,0.23411917811258057,0.1859375170908379,-0.2199995993829378,0.4484415236015034,-0.4438157329314518,0.1624592455982254
