simulation,annualized_sharpe,final_equity,strategy_sharpe,p_value
33,0.7252158635631722,3217603.9832275854,0.8136121335447533,0.039
34,0.6636170106539614,2950361.1381080677,0.8136121335447533,0.039
35,0.7216192704345221,3184690.3171884757,0.8136121335447533,0.039
36,0.6341390582076638,2746957.314409388,0.8136121335447533,0.039
37,0.595334672868372,2596103.3705239957,0.8136121335447533,0.039
38,0.7374952872360627,3403731.8807909978,0.8136121335447533,0.039
39,0.7164368407873947,2886744.527359043,0.8136121335447533,0.039
40,0.768756847890081,3159633.971696765,0.8136121335447533,0.039
41,0.5305864610257043,2616399.394333661,0.8136121335447533,0.039
42,0.6849879472871002,3021751.0190327326,0.8136121335447533,0.039
43,0.6810664673065021,2996823.476565049,0.8136121335447533,0.039
44,0.615528692577962,2568696.931952164,0.8136121335447533,0.039
45,0.6436099325019545,2947146.79021221,0.8136121335447533,0.039
46,0.7128701122015434,3157102.004897831,0.8136121335447533,0.039
47,0.6182405582505548,2839493.932106742,0.8136121335447533,0.039
48,0.646032695488061,2825293.2185627543,0.8136121335447533,0.039
49,0.5833656197352024,2642022.1882920326,0.8136121335447533,0.039
50,0.6223382699132309,2808680.483694963,0.8136121335447533,0.039
51,0.8522297881267523,3477818.337122264,0.8136121335447533,0.039
52,0.7420394363779986,2998709.60288327,0.8136121335447533,0.039
53,0.5596496303658778,2525797.243165119,0.8136121335447533,0.039
54,0.7862461315139873,3297391.3924376443,0.8136121335447533,0.039
55,0.6934477446625743,3296995.389878587,0.8136121335447533,0.039
56,0.72661526344163,3169881.8887251127,0.8136121335447533,0.039
57,0.49264428620358697,2312117.853230401,0.8136121335447533,0.039
58,0.7229053632548729,3202916.824760242,0.8136121335447533,0.039
59,0.728844516771331,3109626.619455629,0.8136121335447533,0.039
60,0.5029140614007286,2382425.7917364934,0.8136121335447533,0.039
61,0.6689763388979071,2823977.9142406867,0.8136121335447533,0.039
62,0.4833743177215123,2293446.9721273785,0.8136121335447533,0.039
63,0.7378256666756113,3348474.0465049027,0.8136121335447533,0.039
64,0.6582691832549252,3075106.696306749,0.8136121335447533,0.039
65,0.5850492887338097,2721217.91902988,0.8136121335447533,0.039
66,0.6645745466109086,2930565.6309373067,0.8136121335447533,0.039
67,0.6405012586240187,2838171.737111275,0.8136121335447533,0.039
68,0.7626000507595471,3409692.5351583445,0.8136121335447533,0.039
69,0.646247999540825,3101631.7099111965,0.8136121335447533,0.039
70,0.5646874978509315,2558773.036697131,0.8136121335447533,0.039
71,0.5738731205365833,2601624.801455245,0.8136121335447533,0.039
72,0.6991993363487966,2980871.7749823444,0.8136121335447533,0.039
73,0.521728651702418,2367248.7947459277,0.8136121335447533,0.039
74,0.6775867921270495,2891241.1126717213,0.8136121335447533,0.039
75,0.6653564863364155,2974934.213494107,0.8136121335447533,0.039
76,0.7075650418422429,3064731.1566458982,0.8136121335447533,0.039
77,0.6878973740352252,3218598.6993476585,0.8136121335447533,0.039
78,0.6617979049251502,3035479.3236812283,0.8136121335447533,0.039
79,0.7662585051011873,3136259.573470583,0.8136121335447533,0.039
80,0.6054930907885239,2704150.87878755,0.8136121335447533,0.039
81,0.6160239833723388,2663146.2993022134,0.8136121335447533,0.039
82,0.6410748347156708,2879962.198752642,0.8136121335447533,0.039
83,0.8281549042443305,3370874.216075165,0.8136121335447533,0.039
84,0.72934483061207,3261533.716976776,0.8136121335447533,0.039
85,0.8012877073014354,3408475.2346964898,0.8136121335447533,0.039
86,0.6844504250376262,2840240.719063223,0.8136121335447533,0.039
87,0.7038410534273898,3133509.968320936,0.8136121335447533,0.039
88,0.5939504877056655,2682859.187109635,0.8136121335447533,0.039
89,0.5858861852858097,2464302.4573132326,0.8136121335447533,0.039
90,0.5725764893945597,2360851.376232893,0.8136121335447533,0.039
91,0.8286937674918216,3430776.2053432497,0.8136121335447533,0.039
92,0.668604817027031,2757606.267924378,0.8136121335447533,0.039
93,0.5568906307232004,2567373.6392510706,0.8136121335447533,0.039
94,0.580846164907414,2774456.287541185,0.8136121335447533,0.039
95,0.6956420380135354,3064944.8314727773,0.8136121335447533,0.039
96,0.7016279607771735,2962271.362854066,0.8136121335447533,0.039
97,0.6809615209032255,2941578.996546741,0.8136121335447533,0.039
98,0.7470649437912051,3111010.870127715,0.8136121335447533,0.039
99,0.6914608562880334,2908620.585391443,0.8136121335447533,0.039
100,0.5622287645786846,2462751.141213492,0.8136121335447533,0.039
101,0.6633298089341083,2814479.9204129023,0.8136121335447533,0.039
102,0.5820450518144211,2738311.9458968155,0.8136121335447533,0.039
103,0.5059597948058553,2296575.176290646,0.8136121335447533,0.039
104,0.5691821899999431,2599160.7592491903,0.8136121335447533,0.039
105,0.6356238973459586,2778792.791643355,0.8136121335447533,0.039
106,0.765953489196894,3262745.8458965113,0.8136121335447533,0.039
107,0.7426895837901064,2857163.2192224143,0.8136121335447533,0.039
108,0.7431112032094462,3159680.570260709,0.8136121335447533,0.039
109,0.805979102159355,3100120.4845573865,0.8136121335447533,0.039
110,0.6381171955681938,2839915.971838351,0.8136121335447533,0.039
111,0.5544040056972338,2508320.737069215,0.8136121335447533,0.039
112,0.7389727719477227,2920385.3204020956,0.8136121335447533,0.039
113,0.5000259985026926,2366820.9412354464,0.8136121335447533,0.039
114,0.5612435055755736,2678565.970530306,0.8136121335447533,0.039
115,0.7664934637950602,3294121.957897359,0.8136121335447533,0.039
116,0.551485841354065,2621119.5661748033,0.8136121335447533,0.039
117,0.5658977557154156,2650161.665214498,0.8136121335447533,0.039
118,0.5609850405259869,2468213.9555639084,0.8136121335447533,0.039
119,0.47406522641519344,2295072.6269342927,0.8136121335447533,0.039
120,0.7727076391270448,3357534.1623459463,0.8136121335447533,0.039
121,0.7458146946666366,2941968.0250881542,0.8136121335447533,0.039
122,0.6233610518043905,2837496.256402018,0.8136121335447533,0.039
123,0.7316692187468864,3242985.6898414902,0.8136121335447533,0.039
124,0.5747821177230602,2673943.1443902226,0.8136121335447533,0.039
125,0.6868867579902637,3103325.0592417023,0.8136121335447533,0.039
126,0.6159387162009811,2666421.9497643774,0.8136121335447533,0.039
127,0.6768827445262751,3014571.010726922,0.8136121335447533,0.039
128,0.6371458678058168,3030596.1791337235,0.8136121335447533,0.039
129,0.6069393711698438,2649898.0692423703,0.8136121335447533,0.039
130,0.743993081835596,3023251.50940424,0.8136121335447533,0.039
131,0.701537907196236,3218478.9339590985,0.8136121335447533,0.039
132,0.6268997532760305,2784889.3174646315,0.8136121335447533,0.039
133,0.850617620313709,3492184.3750589644,0.8136121335447533,0.039
134,0.6935586867787492,2969898.516958701,0.8136121335447533,0.039
135,0.779679772386959,3316989.0113587324,0.8136121335447533,0.039
136,0.6216938299961146,2878956.062108906,0.8136121335447533,0.039
137,0.7898933455942566,3186402.548990561,0.8136121335447533,0.039
138,0.6004648149875442,2814472.44645573,0.8136121335447533,0.039
139,0.4713200710400846,2310281.732136446,0.8136121335447533,0.039
140,0.5537295682405211,2581657.4526113346,0.8136121335447533,0.039
141,0.49212448140152093,2258796.01638308,0.8136121335447533,0.039
142,0.7723902486327535,3440299.3733686577,0.8136121335447533,0.039
143,0.6949437564850647,2939457.42885603,0.8136121335447533,0.039
144,0.705101259509993,3018383.7995957783,0.8136121335447533,0.039
145,0.5827729509642066,2601306.7437455454,0.8136121335447533,0.039
146,0.7942121900938174,3321526.496629276,0.8136121335447533,0.039
147,0.5755899616735269,2521652.4223503913,0.8136121335447533,0.039
148,0.6383879053352999,2823117.382188478,0.8136121335447533,0.039
149,0.55121113984072,2431526.73282095,0.8136121335447533,0.039
150,0.8096993251778524,3460758.5133954063,0.8136121335447533,0.039
151,0.6535980680665586,2745647.1548288083,0.8136121335447533,0.039
152,0.5543594879058767,2532856.456342242,0.8136121335447533,0.039
153,0.657827256132996,2963614.338663958,0.8136121335447533,0.039
154,0.467874344999597,2128428.5733666,0.8136121335447533,0.039
155,0.6062467553297307,2851943.6724059847,0.8136121335447533,0.039
156,0.6299147331315399,2816098.4701919314,0.8136121335447533,0.039
157,0.48699939700251477,2369049.9119660477,0.8136121335447533,0.039
158,0.8034748294972239,3304906.271343605,0.8136121335447533,0.039
159,0.7117421190689143,3006376.6222556313,0.8136121335447533,0.039
160,0.6058242285030138,2641808.4979108567,0.8136121335447533,0.039
161,0.5266366833947214,2360218.8009651303,0.8136121335447533,0.039
162,0.6124200224048277,2925612.7473028414,0.8136121335447533,0.039
163,0.6546162106748412,3140183.2037857715,0.8136121335447533,0.039
164,0.8512848963746582,3529927.6350960317,0.8136121335447533,0.039
165,0.6294503347024017,3046178.6151511613,0.8136121335447533,0.039
166,0.6259485183228298,2879994.0496620913,0.8136121335447533,0.039
167,0.5572744652679821,2716563.086311411,0.8136121335447533,0.039
168,0.6898954972431739,2875988.068860296,0.8136121335447533,0.039
169,0.7225827981304513,3164054.5210894467,0.8136121335447533,0.039
170,0.8488558583684667,3505404.4579784325,0.8136121335447533,0.039
171,0.7128452983460466,3036776.4728988106,0.8136121335447533,0.039
172,0.7699403830724689,3093896.6474298895,0.8136121335447533,0.039
173,0.6066762414155628,2652944.487705009,0.8136121335447533,0.039
174,0.5862230338874749,2782410.092289692,0.8136121335447533,0.039
175,0.45816600482347486,2263257.4192086463,0.8136121335447533,0.039
176,0.7988911290720291,3245416.678107252,0.8136121335447533,0.039
177,0.5886891117962282,2573404.4427705235,0.8136121335447533,0.039
178,0.7469389085826299,3018265.4598614103,0.8136121335447533,0.039
179,0.7112114525126384,3030537.9004130596,0.8136121335447533,0.039
180,0.6486443626727494,2750787.778096433,0.8136121335447533,0.039
181,0.5329759723335504,2501378.4316718196,0.8136121335447533,0.039
182,0.6295622442113301,2788394.5900348616,0.8136121335447533,0.039
183,0.6799546635163094,2862120.774990414,0.8136121335447533,0.039
184,0.7203219495282541,2836728.5817651306,0.8136121335447533,0.039
185,0.6777576512994238,2905847.468165079,0.8136121335447533,0.039
186,0.6795659609693202,3037098.503832857,0.8136121335447533,0.039
187,0.5018469149945192,2293571.986596232,0.8136121335447533,0.039
188,0.7322831350297836,3160853.098030085,0.8136121335447533,0.039
189,0.5926158839829898,2725584.2358089485,0.8136121335447533,0.039
190,0.6456172368723254,2853612.4069062416,0.8136121335447533,0.039
191,0.6048851930101156,2742978.1831677356,0.8136121335447533,0.039
192,0.6641732588178735,3139285.9263928337,0.8136121335447533,0.039
193,0.6088594946652253,2797374.6584846335,0.8136121335447533,0.039
194,0.6430362379849571,2849921.5014120704,0.8136121335447533,0.039
195,0.6354272234068505,2907712.3450046824,0.8136121335447533,0.039
196,0.6068610353128803,2584267.803825277,0.8136121335447533,0.039
197,0.7174980343474842,3113633.4613634367,0.8136121335447533,0.039
198,0.6352212663519379,2767437.544100148,0.8136121335447533,0.039
199,0.788133726657961,3491716.6138495198,0.8136121335447533,0.039
200,0.618952136716512,2782477.8183286744,0.8136121335447533,0.039
201,0.6552943933403299,2842093.7140486743,0.8136121335447533,0.039
202,0.7869141851097387,3201394.9200062393,0.8136121335447533,0.039
203,0.6295896269364273,2746411.561310996,0.8136121335447533,0.039
204,0.6719479876934994,2998868.588227372,0.8136121335447533,0.039
205,0.8824338264553546,3519563.6195426723,0.8136121335447533,0.039
206,0.6049670104182869,2736134.6143783075,0.8136121335447533,0.039
207,0.6010634162246249,2741674.0571737387,0.8136121335447533,0.039
208,0.6664002363331437,2760748.6016767924,0.8136121335447533,0.039
209,0.7221602382520439,3092710.3396527157,0.8136121335447533,0.039
210,0.4900363031010416,2214831.3168692356,0.8136121335447533,0.039
211,0.6832150699340107,2977820.732180207,0.8136121335447533,0.039
212,0.6483098926913842,2942395.547860742,0.8136121335447533,0.039
213,0.716150955658594,3108482.6275173156,0.8136121335447533,0.039
214,0.577749929975969,2672339.1609126115,0.8136121335447533,0.039
215,0.6106285838481237,2784584.688340422,0.8136121335447533,0.039
216,0.4891357910921342,2165761.715815001,0.8136121335447533,0.039
217,0.6757039220236274,2889297.0520278197,0.8136121335447533,0.039
218,0.6345481601304879,2810973.8916308577,0.8136121335447533,0.039
219,0.6319643820880375,2671868.72196069,0.8136121335447533,0.039
220,0.5396259287089299,2452491.350619398,0.8136121335447533,0.039
221,0.7256425906315959,2849827.8738597557,0.8136121335447533,0.039
222,0.6336017114598532,2878736.7526738956,0.8136121335447533,0.039
223,0.5596186652344126,2461174.8877011724,0.8136121335447533,0.039
224,0.6978731795788451,3003827.81344942,0.8136121335447533,0.039
225,0.6417702329052802,2815464.448966071,0.8136121335447533,0.039
226,0.6958566448151957,3193385.9879188384,0.8136121335447533,0.039
227,0.6161239918752867,2904073.7697736686,0.8136121335447533,0.039
228,0.7225905054193802,3290330.403078341,0.8136121335447533,0.039
229,0.7539405850217825,3295845.560082854,0.8136121335447533,0.039
230,0.7204822083905602,3017329.8972951784,0.8136121335447533,0.039
231,0.5525313315048538,2632730.1257899213,0.8136121335447533,0.039
232,0.7859397387617015,3099077.720058985,0.8136121335447533,0.039
233,0.7263536810103823,3060611.3034097613,0.8136121335447533,0.039
234,0.5830512290771274,2581955.3627292044,0.8136121335447533,0.039
235,0.7416320579518599,3199815.006281874,0.8136121335447533,0.039
236,0.858378778612335,3474402.335239995,0.8136121335447533,0.039
237,0.5221670243320051,2519622.5685230093,0.8136121335447533,0.039
238,0.7283067924831829,3133024.7674044757,0.8136121335447533,0.039
239,0.6662448820421494,2840608.3825602317,0.8136121335447533,0.039
240,0.6695522793610278,2959864.9159725597,0.8136121335447533,0.039
241,0.6549556185343116,2703792.124408254,0.8136121335447533,0.039
242,0.6855100093523641,3033271.9441839964,0.8136121335447533,0.039
243,0.7000196331080791,3235922.4715749756,0.8136121335447533,0.039
244,0.5238239282557733,2398187.4439444,0.8136121335447533,0.039
245,0.6032933081078914,2504869.8269767025,0.8136121335447533,0.039
246,0.642770877945806,2749501.46472208,0.8136121335447533,0.039
247,0.6134558467497899,3071823.152238941,0.8136121335447533,0.039
248,0.6315811760587899,2787500.4497676734,0.8136121335447533,0.039
249,0.7893510140571043,3445619.1361762523,0.8136121335447533,0.039
250,0.6779708313232101,2973597.544836764,0.8136121335447533,0.039
251,0.6262385739834803,2636948.637085341,0.8136121335447533,0.039
252,0.5388532516291448,2545351.5615084437,0.8136121335447533,0.039
253,0.6087266355897576,2719010.3546136194,0.8136121335447533,0.039
254,0.4110919950079056,2007165.1025283919,0.8136121335447533,0.039
255,0.8273824127450424,3006223.1856089444,0.8136121335447533,0.039
256,0.6240564279877089,2800092.8805274093,0.8136121335447533,0.039
257,0.7562898831518513,3418326.867928446,0.8136121335447533,0.039
258,0.6524624567630278,2823843.8123442973,0.8136121335447533,0.039
259,0.6062507466601763,2545971.7181537966,0.8136121335447533,0.039
260,0.616960722555437,2747951.8242544555,0.8136121335447533,0.039
261,0.6105720952445665,2792089.5551579283,0.8136121335447533,0.039
262,0.5042905491785058,2466115.991066786,0.8136121335447533,0.039
263,0.5663658812047165,2600429.34850473,0.8136121335447533,0.039
264,0.5928916302040945,2707447.2118041804,0.8136121335447533,0.039
265,0.6670099847869845,2905498.490821356,0.8136121335447533,0.039
266,0.485857652780171,2103521.296610956,0.8136121335447533,0.039
267,0.553076968385775,2578422.7501880843,0.8136121335447533,0.039
268,0.8287645402182031,3649420.9657562845,0.8136121335447533,0.039
269,0.7331985907679526,3243616.518146908,0.8136121335447533,0.039
270,0.6634217251343509,2820472.2674525757,0.8136121335447533,0.039
271,0.6974682434393322,3123208.453570877,0.8136121335447533,0.039
272,0.47447787759180654,2229073.499928589,0.8136121335447533,0.039
273,0.6901830951394612,2908506.3334099473,0.8136121335447533,0.039
274,0.5839827305905647,2650639.6758907624,0.8136121335447533,0.039
275,0.5578613390050103,2395624.600114099,0.8136121335447533,0.039
276,0.6813771589858688,3114128.65915475,0.8136121335447533,0.039
277,0.5132577440386772,2426695.409430629,0.8136121335447533,0.039
278,0.8899115720997218,3684600.042438302,0.8136121335447533,0.039
279,0.5862110802345337,2584209.3950147927,0.8136121335447533,0.039
280,0.77878287532219,3203679.092569964,0.8136121335447533,0.039
281,0.539526870750155,2522260.8984166286,0.8136121335447533,0.039
282,0.8866718285555187,3655873.9239581646,0.8136121335447533,0.039
283,0.7280424906616899,3260845.076265351,0.8136121335447533,0.039
284,0.6293197201585365,2913236.7307558353,0.8136121335447533,0.039
285,0.6359480981894103,2683333.5804505944,0.8136121335447533,0.039
286,0.6873822827123575,2965827.6732083065,0.8136121335447533,0.039
287,0.6716025995196928,2794020.108441336,0.8136121335447533,0.039
288,0.6772971006824975,3173144.0330252172,0.8136121335447533,0.039
289,0.6872586945540501,2812910.395821416,0.8136121335447533,0.039
290,0.5848293936558048,2616791.304997311,0.8136121335447533,0.039
291,0.7594339446161985,3072621.5210447786,0.8136121335447533,0.039
292,0.6702511128900918,2785944.4124740236,0.8136121335447533,0.039
293,0.5979323671967716,2754249.910275708,0.8136121335447533,0.039
294,0.6432139374648208,2806100.73941298,0.8136121335447533,0.039
295,0.6463118448840062,3022072.5476349397,0.8136121335447533,0.039
296,0.7608681274738178,3235849.6306890505,0.8136121335447533,0.039
297,0.6982199404171182,3007391.486225757,0.8136121335447533,0.039
298,0.7323268023402,3165795.84378621,0.8136121335447533,0.039
299,0.6443224219287027,2670294.6031859163,0.8136121335447533,0.039
300,0.5434766525042298,2464565.14727586,0.8136121335447533,0.039
301,0.680149546960299,2891770.3961844435,0.8136121335447533,0.039
302,0.7251484295284181,3069913.427371177,0.8136121335447533,0.039
303,0.6738664078938117,2905837.945816783,0.8136121335447533,0.039
304,0.7903476179367728,3383848.867372875,0.8136121335447533,0.039
305,0.5770478018507001,2652233.6431519142,0.8136121335447533,0.039
306,0.5109043883845785,2466138.3645913955,0.8136121335447533,0.039
307,0.7858357039924676,3056364.019691052,0.8136121335447533,0.039
308,0.5117273932909768,2411006.512457522,0.8136121335447533,0.039
309,0.6301643913494233,2680669.822786037,0.8136121335447533,0.039
310,0.5487684533652984,2540760.1843440565,0.8136121335447533,0.039
311,0.5386607923470009,2446251.3822952225,0.8136121335447533,0.039
312,0.7370993007730615,3140552.677233457,0.8136121335447533,0.039
313,0.6013605957009379,2642016.8931699414,0.8136121335447533,0.039
314,0.4884161948383911,2445621.500349083,0.8136121335447533,0.039
315,0.6548880274505665,2697975.009383279,0.8136121335447533,0.039
316,0.47571171456258354,2180087.6113719046,0.8136121335447533,0.039
317,0.5299147913198063,2441863.0040664882,0.8136121335447533,0.039
318,0.4561101581339109,2223895.3856229587,0.8136121335447533,0.039
319,0.6254377572282865,2791990.5937532904,0.8136121335447533,0.039
320,0.558966412038066,2580937.912226347,0.8136121335447533,0.039
321,0.5928675372728394,2630168.374065026,0.8136121335447533,0.039
322,0.6753513282061905,2813466.0794689325,0.8136121335447533,0.039
323,0.7052797589064568,3167563.676855059,0.8136121335447533,0.039
324,0.7358421675745439,3144924.9555694894,0.8136121335447533,0.039
325,0.6862641163931946,2863394.137011419,0.8136121335447533,0.039
326,0.6351716607949214,2749657.1707774852,0.8136121335447533,0.039
327,0.5665402040813606,2605518.9320263574,0.8136121335447533,0.039
328,0.6499121747224431,2930045.450175664,0.8136121335447533,0.039
329,0.8975952250488914,3681722.447056895,0.8136121335447533,0.039
330,0.7270099220345984,3277451.35534639,0.8136121335447533,0.039
331,0.779389586818986,3461157.9431598145,0.8136121335447533,0.039
332,0.6234960923355868,2750466.2882956886,0.8136121335447533,0.039
333,0.5401025166616662,2307385.553222403,0.8136121335447533,0.039
334,0.6850025629641175,2801951.862377677,0.8136121335447533,0.039
335,0.5868292003228832,2618985.848527266,0.8136121335447533,0.039
336,0.7377191730871505,3471039.1621973095,0.8136121335447533,0.039
337,0.7674114037844313,3383686.82489025,0.8136121335447533,0.039
338,0.7720981182546234,3172188.0598879736,0.8136121335447533,0.039
339,0.5915881436892109,2649187.185670203,0.8136121335447533,0.039
340,0.6507973604850676,2797811.7566802246,0.8136121335447533,0.039
341,0.6965450312639987,3036402.6422574166,0.8136121335447533,0.039
342,0.537195078459793,2627581.20704824,0.8136121335447533,0.039
343,0.723995857595965,3071626.07431205,0.8136121335447533,0.039
344,0.3817581092721615,1956082.3592385356,0.8136121335447533,0.039
345,0.7569606669795386,3253877.474079943,0.8136121335447533,0.039
346,0.7343514334358823,2994901.4120267285,0.8136121335447533,0.039
347,0.7369734672548865,2959727.7555335984,0.8136121335447533,0.039
348,0.7402954274902636,3146999.4121714337,0.8136121335447533,0.039
349,0.564755997948992,2540694.291512329,0.8136121335447533,0.039
350,0.8070148582249365,3231807.1992243514,0.8136121335447533,0.039
351,0.7353701431572719,3386706.002155355,0.8136121335447533,0.039
352,0.8116449007056427,3724207.4294260624,0.8136121335447533,0.039
353,0.6278257560320948,2867328.6647698665,0.8136121335447533,0.039
354,0.525831231236149,2364056.8212916725,0.8136121335447533,0.039
355,0.5829945941832535,2758388.00635057,0.8136121335447533,0.039
356,0.659466229120945,3046328.542833481,0.8136121335447533,0.039
357,0.8357274314246306,3615306.6313851895,0.8136121335447533,0.039
358,0.7565135475097403,3159008.071777973,0.8136121335447533,0.039
359,0.5804417138626625,2594865.182725367,0.8136121335447533,0.039
360,0.7142588390701294,3095095.422951208,0.8136121335447533,0.039
361,0.7518317415013287,2969631.6605474544,0.8136121335447533,0.039
362,0.6631619548976269,2932346.686674963,0.8136121335447533,0.039
363,0.7261976877931796,3143574.3725286815,0.8136121335447533,0.039
364,0.5758388168428189,2848457.737260591,0.8136121335447533,0.039
365,0.7953220057595799,3372651.96388394,0.8136121335447533,0.039
366,0.8349868529394485,3531455.355469155,0.8136121335447533,0.039
367,0.4536921990362489,2261814.1102068606,0.8136121335447533,0.039
368,0.676338079461077,2843723.776297468,0.8136121335447533,0.039
369,0.6419081796678936,2876332.6157271964,0.8136121335447533,0.039
370,0.6929177335857764,2941382.5599813033,0.8136121335447533,0.039
371,0.7405723215249832,3228623.697500299,0.8136121335447533,0.039
372,0.6870551722717865,2995365.8475844692,0.8136121335447533,0.039
373,0.6554251497135561,2812976.279860934,0.8136121335447533,0.039
374,0.5841597397677845,2572249.7371438527,0.8136121335447533,0.039
375,0.5982471507933009,2640661.930739793,0.8136121335447533,0.039
376,0.736049554147273,3282402.1681183814,0.8136121335447533,0.039
377,0.7681961907123174,3289434.045345493,0.8136121335447533,0.039
378,0.7762455167890908,3509506.614649871,0.8136121335447533,0.039
379,0.7119160102039354,2973807.7453820393,0.8136121335447533,0.039
380,0.5773198390451482,2418554.893807117,0.8136121335447533,0.039
381,0.6918900577141724,3013241.407656072,0.8136121335447533,0.039
382,0.566563159689485,2501203.954247732,0.8136121335447533,0.039
383,0.6500742097314418,2825161.047525465,0.8136121335447533,0.039
384,0.6093495776787273,2715151.2305472647,0.8136121335447533,0.039
385,0.5891952664801713,2791029.830014503,0.8136121335447533,0.039
386,0.7171674236102717,3175935.025445224,0.8136121335447533,0.039
387,0.5815106800661235,2686636.7256397824,0.8136121335447533,0.039
388,0.7226101837134379,3154738.53387005,0.8136121335447533,0.039
389,0.49802407265053666,2335552.918561708,0.8136121335447533,0.039
390,0.5685892192107049,2822246.967086272,0.8136121335447533,0.039
391,0.5542089778037297,2706697.506103205,0.8136121335447533,0.039
392,0.7516292426801564,3448265.748604195,0.8136121335447533,0.039
393,0.7384866487872225,3074002.564799762,0.8136121335447533,0.039
394,0.6475461180922906,2679872.5405534455,0.8136121335447533,0.039
395,0.6809805857179989,2871281.0216174885,0.8136121335447533,0.039
396,0.46409011363318203,2272017.987521146,0.8136121335447533,0.039
397,0.6035409155057374,2685010.626911514,0.8136121335447533,0.039
398,0.745772412855136,2957716.1565160286,0.8136121335447533,0.039
399,0.6120247959327161,2747919.4558245074,0.8136121335447533,0.039
400,0.7112747357019519,2959856.1959768925,0.8136121335447533,0.039
401,0.5178299916817363,2392284.265901073,0.8136121335447533,0.039
402,0.6970190352158021,3168323.0969582577,0.8136121335447533,0.039
403,0.6858490202008809,2938642.3869071496,0.8136121335447533,0.039
404,0.5957087198924114,2504517.9340141225,0.8136121335447533,0.039
405,0.517697323841548,2471248.944123691,0.8136121335447533,0.039
406,0.7135022092236771,2808177.8179250816,0.8136121335447533,0.039
407,0.5261960881537625,2363167.2133765626,0.8136121335447533,0.039
408,0.646634393433118,2783455.099554205,0.8136121335447533,0.039
409,0.687812459824244,3143949.8224030305,0.8136121335447533,0.039
410,0.6312616760716395,2828600.8899642266,0.8136121335447533,0.039
411,0.7030510912904245,3016956.6349184024,0.8136121335447533,0.039
412,0.6740369242685721,2931784.6679411954,0.8136121335447533,0.039
413,0.5796757348283497,2673928.519995439,0.8136121335447533,0.039
414,0.6361484862327035,2759561.1546779214,0.8136121335447533,0.039
415,0.5187085263852659,2396025.990285547,0.8136121335447533,0.039
416,0.7583174144687245,2888252.6899083154,0.8136121335447533,0.039
417,0.5818678825781183,2655538.814940624,0.8136121335447533,0.039
418,0.6637447040874105,2953068.5512781185,0.8136121335447533,0.039
419,0.5318272980344901,2555586.242105986,0.8136121335447533,0.039
420,0.6224556864075013,2890389.9732492906,0.8136121335447533,0.039
421,0.8640525442830718,3509344.980994282,0.8136121335447533,0.039
422,0.46591906524774424,2232625.8929180102,0.8136121335447533,0.039
423,0.6242180199598663,2965164.440549956,0.8136121335447533,0.039
424,0.7610737647161977,3042578.70780033,0.8136121335447533,0.039
425,0.6528198204407895,3048150.061820467,0.8136121335447533,0.039
426,0.580527962089626,2611451.6465542694,0.8136121335447533,0.039
427,0.4791282905982707,2254574.0133841615,0.8136121335447533,0.039
428,0.6784128961597897,2777125.7764345417,0.8136121335447533,0.039
429,0.6454629906882668,2853363.7265187823,0.8136121335447533,0.039
