month,ticker,is_buy,status,size,price,value,commission
2021-02-28,SPGI,True,Completed,330,305.3683071995,100771.541375835,0.0
2021-02-28,TTD,False,Completed,-1248,78.247,100588.79999999999,0.0
2021-03-31,ABBV,False,Completed,-1192,88.8100897986,100467.59039074079,0.0
2021-03-31,ALGN,True,Completed,176,567.5737,99892.9712,0.0
2021-03-31,IDXX,False,Completed,-216,529.68,99789.84,0.0
2021-03-31,LOW,True,Completed,690,145.793176975,100597.29211275,0.0
2021-03-31,MTD,False,Completed,-85,1126.79,100249.85,0.0
2021-03-31,NRG,False,Completed,-2789,36.3420005714,100609.3657899358,0.0
2021-03-31,NTAP,True,Completed,1806,55.6964628973,100587.8119925238,0.0
2021-03-31,ON,True,Completed,2483,42.0,104286.0,0.0
2021-03-31,ORLY,False,Completed,-3221,30.0066666667,100355.6233334407,0.0
2021-03-31,PYPL,True,Completed,386,267.469204446,103243.112916156,0.0
2021-03-31,QCOM,False,Completed,-717,122.6790588921,100672.03278509369,0.0
2021-03-31,SPGI,False,Completed,-330,317.3586213421,100771.541375835,0.0
2021-03-31,TTD,True,Completed,1241,81.98,101737.18000000001,0.0
2021-03-31,WBD,True,Completed,1885,54.3236,102399.986,0.0
2021-04-30,ADSK,True,Completed,360,277.84,100022.4,0.0
2021-04-30,ALGN,False,Completed,-176,546.24,99892.9712,0.0
2021-04-30,BLDR,True,Completed,2156,46.76,100814.56,0.0
2021-04-30,EBAY,False,Completed,-1942,56.1098443549,100525.4471228648,0.0
2021-04-30,FCX,False,Completed,-3964,31.2494067954,105184.003601774,0.0
2021-04-30,HD,True,Completed,370,271.476869068,100446.44155516,0.0
2021-04-30,KMB,True,Completed,866,114.506293564,99162.450226424,0.0
2021-04-30,LOW,False,Completed,-690,173.3992002838,100597.29211275,0.0
2021-04-30,NTAP,False,Completed,-1806,65.1825430066,100587.8119925238,0.0
2021-04-30,ON,False,Completed,-2483,42.25,104286.0,0.0
2021-04-30,PYPL,False,Completed,-386,246.72478651810002,103243.112916156,0.0
2021-04-30,SPGI,True,Completed,296,344.0859762766,101849.44897787359,0.0
2021-04-30,TPL,True,Completed,602,165.0891383436,99383.66128284721,0.0
2021-04-30,TPR,True,Completed,2754,36.6783377859,101012.1422623686,0.0
2021-04-30,WBD,False,Completed,-1885,43.98,102399.986,0.0
2021-04-30,XYZ,True,Completed,440,231.26,101754.4,0.0
2021-05-31,BLDR,False,Completed,-2156,49.35,100814.56,0.0
2021-05-31,CL,True,Completed,1394,71.8155388873,100110.8612088962,0.0
2021-05-31,FTNT,True,Completed,2448,41.062,100519.776,0.0
2021-05-31,LOW,True,Completed,560,180.7796440879,101236.60068922401,0.0
2021-05-31,MAS,True,Completed,1724,58.6206893034,101062.0683590616,0.0
2021-05-31,ORLY,True,Completed,2713,37.0066666667,100399.0866667571,0.0
2021-05-31,TPL,False,Completed,-602,164.5803134083,99383.66128284721,0.0
2021-05-31,TPR,False,Completed,-2754,42.7223780744,101012.1422623686,0.0
2021-05-31,TTD,False,Completed,-1241,73.236,101737.18000000001,0.0
2021-05-31,XYZ,False,Completed,-440,246.6,101754.4,0.0
2021-06-30,FTNT,False,Completed,-2448,44.024,100519.776,0.0
2021-06-30,GNRC,False,Completed,-439,331.57000000000005,100601.24,0.0
2021-06-30,LOW,False,Completed,-560,177.368707407,101236.60068922401,0.0
2021-06-30,MOS,True,Completed,3125,32.4195080343,101310.96260718751,0.0
2021-06-30,NUE,True,Completed,1052,97.3084861777,102368.5274589404,0.0
2021-06-30,WAT,True,Completed,310,323.03,100139.29999999999,0.0
2021-07-31,ADSK,False,Completed,-360,291.78,100022.4,0.0
2021-07-31,DVN,True,Completed,4292,24.183014964,103793.50022548801,0.0
2021-07-31,NUE,False,Completed,-1052,90.279239186,102368.5274589404,0.0
2021-07-31,SPGI,False,Completed,-296,395.1453994682,101849.44897787359,0.0
2021-07-31,STLD,True,Completed,1804,56.1825526857,101353.3250450028,0.0
2021-07-31,TPR,True,Completed,2610,38.5373647551,100582.52201081101,0.0
2021-08-31,DVN,False,Completed,-4292,20.6792712118,103793.50022548801,0.0
2021-08-31,GNRC,True,Completed,238,421.32,100274.16,0.0
2021-08-31,IVZ,True,Completed,5155,19.6422442396,101255.76905513801,0.0
2021-08-31,KLAC,True,Completed,302,331.0894084221,99989.0013434742,0.0
2021-08-31,KMB,False,Completed,-866,113.6293329483,99162.450226424,0.0
2021-08-31,LOW,True,Completed,568,177.0128453724,100543.2961715232,0.0
2021-08-31,MOS,False,Completed,-3125,27.8630327942,101310.96260718751,0.0
2021-08-31,STLD,False,Completed,-1804,60.380206589,101353.3250450028,0.0
2021-09-30,ADSK,True,Completed,322,311.8,100399.6,0.0
2021-09-30,GNRC,False,Completed,-238,440.47,100274.16,0.0
2021-09-30,IVZ,False,Completed,-5155,20.3038472543,101255.76905513801,0.0
2021-09-30,KLAC,False,Completed,-302,325.271241702,99989.0013434742,0.0
2021-09-30,KMB,True,Completed,866,115.404660429,99940.435931514,0.0
2021-09-30,STX,True,Completed,1324,76.0537272309,100695.1348537116,0.0
2021-10-31,ADSK,False,Completed,-322,283.8,100399.6,0.0
2021-10-31,AMAT,True,Completed,808,124.1363982392,100302.2097772736,0.0
2021-10-31,BX,True,Completed,1013,98.952597837,100238.981608881,0.0
2021-10-31,CL,False,Completed,-1394,67.7492874954,100110.8612088962,0.0
2021-10-31,COR,True,Completed,887,113.0043901161,100234.8940329807,0.0
2021-10-31,IT,True,Completed,329,305.48,100502.92000000001,0.0
2021-10-31,KMB,False,Completed,-866,111.9518983677,99940.435931514,0.0
2021-10-31,MTD,True,Completed,72,1369.77,98623.44,0.0
2021-10-31,STX,False,Completed,-1324,72.7236817562,100695.1348537116,0.0
2021-10-31,TPR,False,Completed,-2610,32.95063502,100582.52201081101,0.0
2021-11-30,AMAT,False,Completed,-808,131.5503932446,100302.2097772736,0.0
2021-11-30,BX,False,Completed,-1013,119.3430521018,100238.981608881,0.0
2021-11-30,CL,True,Completed,1460,68.281039362,99690.31746852,0.0
2021-11-30,COF,True,Completed,720,139.9725683727,100780.24922834401,0.0
2021-11-30,DVN,True,Completed,3072,33.3184756278,102354.3571286016,0.0
2021-11-30,EBAY,True,Completed,1418,70.252441172,99617.961581896,0.0
2021-11-30,IT,False,Completed,-329,331.89,100502.92000000001,0.0
2021-11-30,MAS,False,Completed,-1724,60.0954542869,101062.0683590616,0.0
2021-11-30,MTD,False,Completed,-72,1484.11,98623.44,0.0
2021-11-30,NTAP,True,Completed,1243,80.4052404242,99943.7138472806,0.0
2021-12-31,ADSK,True,Completed,393,260.86,102517.98000000001,0.0
2021-12-31,APA,True,Completed,4471,23.3060928753,104201.5412454663,0.0
2021-12-31,COF,False,Completed,-720,133.338357367,100780.24922834401,0.0
2021-12-31,COR,False,Completed,-887,111.39037715849999,100234.8940329807,0.0
2021-12-31,DVN,False,Completed,-3072,35.681545676,102354.3571286016,0.0
2021-12-31,EBAY,False,Completed,-1418,63.22733351050001,99617.961581896,0.0
2021-12-31,EOG,True,Completed,1439,71.4288723633,102786.1473307887,0.0
2021-12-31,NTAP,False,Completed,-1243,80.5672751675,99943.7138472806,0.0
2021-12-31,ORCL,True,Completed,1171,86.2906411453,101046.3407811463,0.0
2021-12-31,SPG,True,Completed,835,122.566270629,102342.835975215,0.0
2021-12-31,STX,True,Completed,1120,90.5345953669,101398.746810928,0.0
2021-12-31,WAT,False,Completed,-310,328.89,100139.29999999999,0.0
2022-01-31,ADSK,False,Completed,-393,280.73,102517.98000000001,0.0
2022-01-31,APA,False,Completed,-4471,23.5013589672,104201.5412454663,0.0
2022-01-31,BX,True,Completed,904,111.1360800375,100467.01635389999,0.0
2022-01-31,CL,False,Completed,-1460,75.9726526919,99690.31746852,0.0
2022-01-31,EOG,False,Completed,-1439,72.2044569925,102786.1473307887,0.0
2022-01-31,F,True,Completed,6138,16.6830365985,102400.478641593,0.0
2022-01-31,FANG,True,Completed,1135,87.8208919304,99676.712341004,0.0
2022-01-31,KKR,True,Completed,1394,71.7005605676,99950.58143123439,0.0
2022-01-31,MCK,True,Completed,411,242.0064831444,99464.6645723484,0.0
2022-01-31,NUE,True,Completed,933,107.8351996211,100610.2412464863,0.0
2022-01-31,SPG,False,Completed,-835,126.9967769824,102342.835975215,0.0
2022-01-31,STX,False,Completed,-1120,98.8722378028,101398.746810928,0.0
2022-02-28,AMD,True,Completed,875,116.75,102156.25,0.0
2022-02-28,BLDR,True,Completed,1470,68.71,101003.7,0.0
2022-02-28,BX,False,Completed,-904,115.1198810604,100467.01635389999,0.0
2022-02-28,F,False,Completed,-6138,16.248097949,102400.478641593,0.0
2022-02-28,FANG,False,Completed,-1135,101.8944388432,99676.712341004,0.0
2022-02-28,IT,True,Completed,340,294.21,100031.4,0.0
2022-02-28,KKR,False,Completed,-1394,68.9950606992,99950.58143123439,0.0
2022-02-28,NVDA,True,Completed,4091,25.0548397754,102499.3495211614,0.0
2022-03-31,AMD,False,Completed,-875,122.33,102156.25,0.0
2022-03-31,BLDR,False,Completed,-1470,76.5,101003.7,0.0
2022-03-31,CL,True,Completed,1438,69.5606928266,100028.27628465081,0.0
2022-03-31,COR,True,Completed,730,136.733282179,99815.29599067001,0.0
2022-03-31,EOG,True,Completed,1056,95.5202441483,100869.3778206048,0.0
2022-03-31,IT,False,Completed,-340,280.87,100031.4,0.0
2022-03-31,KMB,True,Completed,902,110.44085752020001,99617.6534832204,0.0
2022-03-31,MCK,False,Completed,-411,269.0575794558,99464.6645723484,0.0
2022-03-31,MO,True,Completed,2729,36.6097986131,99908.14041514989,0.0
2022-03-31,NUE,False,Completed,-933,124.8050003797,100610.2412464863,0.0
2022-03-31,NVDA,False,Completed,-4091,24.2434318429,102499.3495211614,0.0
2022-03-31,STX,True,Completed,1108,89.9236136082,99635.3638778856,0.0
2022-04-30,ADM,True,Completed,1255,80.0215323397,100427.0230863235,0.0
2022-04-30,CF,True,Completed,1061,93.2880801104,98978.6529971344,0.0
2022-04-30,CL,False,Completed,-1438,68.5398670747,100028.27628465081,0.0
2022-04-30,COP,True,Completed,1166,85.8680990347,100122.2034744602,0.0
2022-04-30,DVN,True,Completed,2007,50.0069198961,100363.88823147271,0.0
2022-04-30,EOG,False,Completed,-1056,99.0690650689,100869.3778206048,0.0
2022-04-30,FANG,True,Completed,889,112.4852639047,99999.3996112783,0.0
2022-04-30,HD,False,Completed,-370,271.3179350846,100446.44155516,0.0
2022-04-30,KMB,False,Completed,-902,106.0519851504,99617.6534832204,0.0
2022-04-30,LOW,False,Completed,-568,187.707798243,100543.2961715232,0.0
2022-04-30,MO,False,Completed,-2729,38.1817692089,99908.14041514989,0.0
2022-04-30,MOS,True,Completed,1683,59.2694150347,99750.42550340011,0.0
2022-04-30,NUE,True,Completed,714,142.4468238546,101707.03223218441,0.0
2022-04-30,ORCL,False,Completed,-1171,78.4396602635,101046.3407811463,0.0
2022-04-30,STLD,True,Completed,1273,80.0187069822,101863.8139883406,0.0
2022-04-30,STX,False,Completed,-1108,79.7560312274,99635.3638778856,0.0
2022-05-31,ADM,False,Completed,-1255,79.6243374406,100427.0230863235,0.0
2022-05-31,BLDR,True,Completed,1624,61.74000000000001,100265.76000000001,0.0
2022-05-31,DVN,False,Completed,-2007,48.3897178378,100363.88823147271,0.0
2022-05-31,FANG,False,Completed,-889,101.6778883524,99999.3996112783,0.0
2022-05-31,FFIV,True,Completed,597,166.41,99346.77,0.0
2022-05-31,HD,True,Completed,368,272.6632386562,100340.0718254816,0.0
2022-05-31,KMB,True,Completed,838,120.0462082212,100598.72248936561,0.0
2022-05-31,MOS,False,Completed,-1683,55.3758690116,99750.42550340011,0.0
2022-05-31,MTD,True,Completed,78,1272.45,99251.1,0.0
2022-05-31,NUE,False,Completed,-714,145.4792102939,101707.03223218441,0.0
2022-05-31,STLD,False,Completed,-1273,80.2729139582,101863.8139883406,0.0
2022-05-31,STX,True,Completed,1382,72.3612571971,100003.2574463922,0.0
2022-06-30,ABBV,True,Completed,785,127.70020078019999,100244.657612457,0.0
2022-06-30,BG,True,Completed,945,106.0525017181,100219.61412360451,0.0
2022-06-30,BLDR,False,Completed,-1624,65.8,100265.76000000001,0.0
2022-06-30,CL,True,Completed,1396,71.7879655324,100215.9998832304,0.0
2022-06-30,COP,False,Completed,-1166,98.4792044504,100122.2034744602,0.0
2022-06-30,FFIV,False,Completed,-597,164.24,99346.77,0.0
2022-06-30,HD,False,Completed,-368,274.179268596,100340.0718254816,0.0
2022-06-30,HSY,True,Completed,524,190.9447099275,100055.02800201,0.0
2022-06-30,MOS,True,Completed,1787,55.3293862725,98873.6132689575,0.0
2022-06-30,MPC,True,Completed,1071,94.2809258431,100974.87157796009,0.0
2022-06-30,MTD,False,Completed,-78,1301.37,99251.1,0.0
2022-06-30,NRG,True,Completed,2402,41.58950533,99897.99180266,0.0
2022-06-30,ORLY,False,Completed,-2713,42.6666666667,100399.0866667571,0.0
2022-06-30,STX,False,Completed,-1382,75.0053957061,100003.2574463922,0.0
2022-07-31,ABBV,False,Completed,-785,132.2711058626,100244.657612457,0.0
2022-07-31,BG,False,Completed,-945,80.9491497904,100219.61412360451,0.0
2022-07-31,BLDR,True,Completed,1862,53.89,100343.18000000001,0.0
2022-07-31,BX,True,Completed,1252,79.1800400508,99133.4101436016,0.0
2022-07-31,CF,False,Completed,-1061,77.8391532057,98978.6529971344,0.0
2022-07-31,HSY,False,Completed,-524,193.9980239212,100055.02800201,0.0
2022-07-31,IT,True,Completed,413,239.75,99016.75,0.0
2022-07-31,MOS,False,Completed,-1787,41.6671462317,98873.6132689575,0.0
2022-07-31,MPC,False,Completed,-1071,76.0773560663,100974.87157796009,0.0
2022-07-31,MTD,True,Completed,87,1151.33,100165.70999999999,0.0
2022-07-31,NRG,False,Completed,-2402,34.6820309665,99897.99180266,0.0
2022-07-31,NUE,True,Completed,1012,98.6284077163,99811.9486088956,0.0
2022-07-31,STLD,True,Completed,1597,61.783748773999996,98668.646792078,0.0
2022-07-31,STX,True,Completed,1572,63.2059914551,99359.8185674172,0.0
2022-08-31,BG,True,Completed,1211,82.6381969653,100074.8565249783,0.0
2022-08-31,BLDR,False,Completed,-1862,70.72,100343.18000000001,0.0
2022-08-31,BX,False,Completed,-1252,88.8607321392,99133.4101436016,0.0
2022-08-31,COP,True,Completed,1182,82.6975384996,97748.4905065272,0.0
2022-08-31,CVX,True,Completed,717,137.1847947707,98361.4978505919,0.0
2022-08-31,DVN,True,Completed,1857,52.9291866555,98289.4996192635,0.0
2022-08-31,IT,False,Completed,-413,262.06,99016.75,0.0
2022-08-31,MPC,True,Completed,1190,82.5118505191,98189.102117729,0.0
2022-08-31,MTD,False,Completed,-87,1339.34,100165.70999999999,0.0
2022-08-31,NUE,False,Completed,-1012,127.259409419,99811.9486088956,0.0
2022-08-31,OXY,True,Completed,1612,61.4755630816,99098.6076875392,0.0
2022-08-31,STLD,False,Completed,-1597,72.8932787266,98668.646792078,0.0
2022-08-31,STX,False,Completed,-1572,70.2911863851,99359.8185674172,0.0
2022-08-31,VLO,True,Completed,1018,96.629183604,98368.508908872,0.0
2022-09-30,BG,False,Completed,-1211,88.4295850722,100074.8565249783,0.0
2022-09-30,BMY,True,Completed,1745,57.2726124904,99940.708795748,0.0
2022-09-30,CF,True,Completed,1049,94.1807429562,98795.59936105381,0.0
2022-09-30,COP,False,Completed,-1182,93.9442645641,97748.4905065272,0.0
2022-09-30,CVX,False,Completed,-717,134.3737904692,98361.4978505919,0.0
2022-09-30,DLTR,True,Completed,737,134.86,99391.82,0.0
2022-09-30,DVN,False,Completed,-1857,58.7035912858,98289.4996192635,0.0
2022-09-30,IT,True,Completed,350,283.95,99382.5,0.0
2022-09-30,MPC,False,Completed,-1190,91.222874938,98189.102117729,0.0
2022-09-30,MTD,True,Completed,82,1207.82,99041.23999999999,0.0
2022-09-30,ON,True,Completed,1454,66.712,96999.248,0.0
2022-09-30,OXY,False,Completed,-1612,65.3148379281,99098.6076875392,0.0
2022-09-30,STX,True,Completed,1677,57.9366002508,97159.6786205916,0.0
2022-09-30,VLO,False,Completed,-1018,103.1149264252,98368.508908872,0.0
2022-10-31,AAPL,True,Completed,737,135.6902550286,100003.71795607821,0.0
2022-10-31,BMY,False,Completed,-1745,60.64233957930001,99940.708795748,0.0
2022-10-31,CF,False,Completed,-1049,93.0571315108,98795.59936105381,0.0
2022-10-31,DLTR,False,Completed,-737,137.515,99391.82,0.0
2022-10-31,EQT,True,Completed,2593,38.6068419781,100107.5412492133,0.0
2022-10-31,GWW,True,Completed,211,479.7275473502,101222.5124908922,0.0
2022-10-31,LMT,True,Completed,286,352.7349512566,100882.19605938761,0.0
2022-10-31,ON,False,Completed,-1454,63.01,96999.248,0.0
2022-11-30,AAPL,False,Completed,-737,152.252693364,100003.71795607821,0.0
2022-11-30,CF,True,Completed,1021,99.4672427075,101556.05480435751,0.0
2022-11-30,DVA,True,Completed,1369,73.04,99991.76000000001,0.0
2022-11-30,DVN,True,Completed,1475,68.941864925,101689.250764375,0.0
2022-11-30,GWW,False,Completed,-211,569.8069703352,101222.5124908922,0.0
2022-11-30,KMB,False,Completed,-838,108.88996386680002,100598.72248936561,0.0
2022-11-30,LMT,False,Completed,-286,439.8824045754,100882.19605938761,0.0
2022-11-30,VRTX,True,Completed,320,312.44,99980.8,0.0
2022-12-31,AON,True,Completed,333,301.1735388386,100290.7884332538,0.0
2022-12-31,CF,False,Completed,-1021,100.3911073886,101556.05480435751,0.0
2022-12-31,DVA,False,Completed,-1369,74.35,99991.76000000001,0.0
2022-12-31,DVN,False,Completed,-1475,60.9341302013,101689.250764375,0.0
2022-12-31,OXY,True,Completed,1522,66.4461437376,101131.0307686272,0.0
2022-12-31,TPL,True,Completed,360,276.8438088895,99663.77120022,0.0
2022-12-31,VLO,True,Completed,830,121.46188062130001,100813.360915679,0.0
2022-12-31,VRTX,False,Completed,-320,318.55,99980.8,0.0
2023-01-31,CF,True,Completed,1269,78.288424353,99348.01050395699,0.0
2023-01-31,DVN,True,Completed,1814,54.411536053,98702.526400142,0.0
2023-01-31,ERIE,True,Completed,426,234.2682437271,99798.27182774461,0.0
2023-01-31,IT,False,Completed,-350,339.41,99382.5,0.0
2023-01-31,MTD,False,Completed,-82,1455.19,99041.23999999999,0.0
2023-01-31,STLD,True,Completed,1072,93.3141618545,100032.781508024,0.0
2023-01-31,STX,False,Completed,-1677,48.235260186,97159.6786205916,0.0
2023-01-31,VLO,False,Completed,-830,113.2737428666,100813.360915679,0.0
2023-02-28,CF,False,Completed,-1269,77.6598244172,99348.01050395699,0.0
2023-02-28,DVN,False,Completed,-1814,56.0511393952,98702.526400142,0.0
2023-02-28,EQT,False,Completed,-2593,30.4497072136,100107.5412492133,0.0
2023-02-28,ERIE,False,Completed,-426,230.6260636921,99798.27182774461,0.0
2023-02-28,KLAC,True,Completed,263,380.2844176272,100014.8018359536,0.0
2023-02-28,KMB,True,Completed,871,114.1016459636,99382.5336342956,0.0
2023-02-28,MPC,True,Completed,838,119.55453711949998,100186.70210614099,0.0
2023-02-28,MTD,True,Completed,65,1534.89,99767.85,0.0
2023-02-28,OXY,False,Completed,-1522,60.8633891041,101131.0307686272,0.0
2023-02-28,SMCI,True,Completed,13825,7.2,99540.0,0.0
2023-02-28,STLD,False,Completed,-1072,115.1065489378,100032.781508024,0.0
2023-02-28,VLO,True,Completed,792,126.9026234198,100506.8777484816,0.0
2023-03-31,ADSK,True,Completed,503,199.48,100338.43999999999,0.0
2023-03-31,APA,True,Completed,2936,34.0302331374,99912.76449140641,0.0
2023-03-31,IT,True,Completed,305,325.69,99335.45,0.0
2023-03-31,KLAC,False,Completed,-263,363.3294572952,100014.8018359536,0.0
2023-03-31,MPC,False,Completed,-838,115.4252919249,100186.70210614099,0.0
2023-03-31,MRNA,True,Completed,720,138.39,99640.79999999999,0.0
2023-03-31,SMCI,False,Completed,-13825,9.916,99540.0,0.0
2023-03-31,STLD,True,Completed,831,121.0317119758,100577.3526518898,0.0
2023-03-31,TPL,False,Completed,-360,191.80529470299996,99663.77120022,0.0
2023-03-31,VLO,False,Completed,-792,120.22486667050002,100506.8777484816,0.0
2023-04-30,ADSK,False,Completed,-503,205.09,100338.43999999999,0.0
2023-04-30,DECK,True,Completed,1334,75.0133333333,100067.7866666222,0.0
2023-04-30,GWW,True,Completed,149,665.9741123643,99230.1427422807,0.0
2023-04-30,HD,True,Completed,365,273.2285858506,99728.433835469,0.0
2023-04-30,KMB,False,Completed,-871,119.5112898145,99382.5336342956,0.0
2023-04-30,MRNA,False,Completed,-720,153.5,99640.79999999999,0.0
2023-04-30,SMCI,True,Completed,9385,10.657,100015.945,0.0
2023-04-30,STLD,False,Completed,-831,108.2955357511,100577.3526518898,0.0
2023-05-31,AON,False,Completed,-333,315.1833723927,100290.7884332538,0.0
2023-05-31,BLDR,True,Completed,1055,93.78,98937.9,0.0
2023-05-31,GE,True,Completed,1286,78.1474944492,100497.6778616712,0.0
2023-05-31,GWW,False,Completed,-149,678.4351260261,99230.1427422807,0.0
2023-05-31,MAR,True,Completed,609,163.6981990984,99692.20325092561,0.0
2023-05-31,SMCI,False,Completed,-9385,10.544,100015.945,0.0
2023-06-30,AMGN,True,Completed,497,200.5762804374,99686.41137738779,0.0
2023-06-30,BKNG,True,Completed,1015,98.2944823548,99768.89959012199,0.0
2023-06-30,DECK,False,Completed,-1334,78.665,100067.7866666222,0.0
2023-06-30,GE,False,Completed,-1286,79.4985215922,100497.6778616712,0.0
2023-06-30,KMB,True,Completed,835,120.22393912760002,100386.98917154601,0.0
2023-06-30,MTD,False,Completed,-65,1324.88,99767.85,0.0
2023-07-31,BKNG,False,Completed,-1015,105.7783274949,99768.89959012199,0.0
2023-07-31,DHI,True,Completed,847,117.94577520859998,99900.07160168419,0.0
2023-07-31,MAR,False,Completed,-609,178.2364842027,99692.20325092561,0.0
2023-07-31,PHM,True,Completed,1314,76.3734257474,100354.68143208361,0.0
2023-08-31,ACGL,True,Completed,1353,73.9569974505,100063.8175505265,0.0
2023-08-31,AMGN,False,Completed,-497,214.2270665719,99686.41137738779,0.0
2023-08-31,DHI,False,Completed,-847,122.8052187431,99900.07160168419,0.0
2023-08-31,GE,True,Completed,1113,89.3659581813,99464.3114557869,0.0
2023-08-31,MAR,True,Completed,509,193.9212170691,98705.89948817191,0.0
2023-08-31,PHM,False,Completed,-1314,82.3258732355,100354.68143208361,0.0
2023-09-30,ACGL,False,Completed,-1353,73.624157678,100063.8175505265,0.0
2023-09-30,BKNG,True,Completed,820,123.1260988642,100963.401068644,0.0
2023-09-30,BLDR,False,Completed,-1055,146.65,98937.9,0.0
2023-09-30,MSI,True,Completed,363,275.7792710241,100107.87538174831,0.0
2023-11-30,APA,False,Completed,-2936,36.2325322087,99912.76449140641,0.0
2023-11-30,APO,True,Completed,1347,80.0119995512,107776.16339546641,0.0
2023-11-30,AVGO,True,Completed,1223,81.8100189976,100053.6532340648,0.0
2023-11-30,CAT,True,Completed,458,217.3393418728,99541.4185777424,0.0
2023-11-30,CL,False,Completed,-1396,70.9315134175,100215.9998832304,0.0
2023-11-30,HD,False,Completed,-365,268.2660317394,99728.433835469,0.0
2023-11-30,IT,False,Completed,-305,331.86,99335.45,0.0
2023-11-30,KMB,False,Completed,-835,108.8345962612,100386.98917154601,0.0
2023-11-30,ON,True,Completed,1596,62.5,99750.0,0.0
2023-11-30,SMCI,True,Completed,4175,24.13,100742.75,0.0
2023-12-31,APO,False,Completed,-1347,88.249937787,107776.16339546641,0.0
2023-12-31,AVGO,False,Completed,-1223,89.6276367275,100053.6532340648,0.0
2023-12-31,CAT,False,Completed,-458,243.2142224298,99541.4185777424,0.0
2023-12-31,CL,True,Completed,1345,74.4332554638,100112.728598811,0.0
2023-12-31,FTNT,True,Completed,1902,52.048,98995.296,0.0
2023-12-31,GE,False,Completed,-1113,95.7307154152,99464.3114557869,0.0
2023-12-31,HD,True,Completed,337,296.7739428425,100012.8187379225,0.0
2023-12-31,JBL,True,Completed,871,114.2307753847,99495.0053600737,0.0
2023-12-31,MAR,False,Completed,-509,198.0229053863,98705.89948817191,0.0
2023-12-31,META,True,Completed,308,322.9702906186,99474.8495105288,0.0
2023-12-31,ON,False,Completed,-1596,71.25,99750.0,0.0
2023-12-31,VRT,True,Completed,2298,43.3545345518,99628.7204000364,0.0
2024-01-31,JBL,False,Completed,-871,125.32645571870002,99495.0053600737,0.0
2024-01-31,META,False,Completed,-308,348.6110436897,99474.8495105288,0.0
2024-01-31,NVDA,True,Completed,2020,49.2143034423,99412.892953446,0.0
2024-01-31,ORCL,True,Completed,975,101.5903535752,99050.59473581999,0.0
2024-02-29,KLAC,True,Completed,171,587.0343306794,100382.8705461774,0.0
2024-02-29,SMCI,False,Completed,-4175,54.0,100742.75,0.0
2024-02-29,VRT,False,Completed,-2298,57.3081948484,99628.7204000364,0.0
2024-02-29,WSM,True,Completed,1069,94.5594460895,101084.0478696755,0.0
2024-03-31,AMGN,True,Completed,391,258.1757539853,100946.7198082523,0.0
2024-03-31,BKNG,False,Completed,-820,136.7555089347,100963.401068644,0.0
2024-03-31,FTNT,False,Completed,-1902,69.09,98995.296,0.0
2024-03-31,KLAC,False,Completed,-171,676.2784825952,100382.8705461774,0.0
2024-03-31,LII,True,Completed,216,460.589096408,99487.24482412799,0.0
2024-03-31,META,True,Completed,205,488.8371120278,100211.607965699,0.0
2024-03-31,SMCI,True,Completed,1154,88.188,101768.952,0.0
2024-03-31,WSM,False,Completed,-1069,114.23898727,101084.0478696755,0.0
2024-04-30,AMGN,False,Completed,-391,263.413967294,100946.7198082523,0.0
2024-04-30,APA,True,Completed,3189,31.487973755599995,100415.14830660839,0.0
2024-04-30,CL,False,Completed,-1345,85.2842878154,100112.728598811,0.0
2024-04-30,MSI,False,Completed,-363,346.5781845513,100107.87538174831,0.0
2024-04-30,NRG,True,Completed,1530,65.2524028398,99836.176344894,0.0
2024-04-30,SMCI,False,Completed,-1154,101.0,101768.952,0.0
2024-04-30,VST,True,Completed,1454,69.0915936034,100459.1770993436,0.0
2024-04-30,WSM,True,Completed,651,152.9696391829,99583.23510806791,0.0
2024-05-31,APA,False,Completed,-3189,28.5700594666,100415.14830660839,0.0
2024-05-31,COR,False,Completed,-730,224.9766728148,99815.29599067001,0.0
2024-05-31,FFIV,True,Completed,604,164.55,99388.20000000001,0.0
2024-05-31,HD,False,Completed,-337,316.7888013267,100012.8187379225,0.0
2024-05-31,HUBB,True,Completed,277,357.5376878531,99037.9395353087,0.0
2024-05-31,IT,True,Completed,242,412.16,99742.72,0.0
2024-05-31,MPC,True,Completed,576,172.9122508749,99597.4565039424,0.0
2024-05-31,NRG,False,Completed,-1530,70.8017664465,99836.176344894,0.0
2024-05-31,NVDA,False,Completed,-2020,85.0296507179,99412.892953446,0.0
2024-05-31,PCAR,True,Completed,1008,99.1300988801,99923.13967114079,0.0
2024-05-31,PSX,True,Completed,754,132.3514819359,99793.01737966861,0.0
2024-05-31,TAP,True,Completed,1896,52.3593095401,99273.2508880296,0.0
2024-05-31,VST,False,Completed,-1454,74.6880126852,100459.1770993436,0.0
2024-05-31,WSM,False,Completed,-651,138.619448262,99583.23510806791,0.0
2024-06-30,CVNA,True,Completed,5001,20.656,103300.65599999999,0.0
2024-06-30,DELL,True,Completed,740,136.0282849171,100660.93083865399,0.0
2024-06-30,FFIV,False,Completed,-604,169.55,99388.20000000001,0.0
2024-06-30,FIX,True,Completed,307,329.5688912923,101177.6496267361,0.0
2024-06-30,HUBB,False,Completed,-277,382.2045187175,99037.9395353087,0.0
2024-06-30,IT,False,Completed,-242,420.14,99742.72,0.0
2024-06-30,META,False,Completed,-205,467.72843992080004,100211.607965699,0.0
