simulation,annualized_sharpe,final_equity,strategy_sharpe,p_value
33,0.6664699026100731,4335175.456557291,1.0173131286117998,0.0
34,0.7265587107613023,4203959.623100523,1.0173131286117998,0.0
35,0.6909539084960553,4401177.545831848,1.0173131286117998,0.0
36,0.6402012670710139,4073148.0520618134,1.0173131286117998,0.0
37,0.5509360349074297,3588155.9952304577,1.0173131286117998,0.0
38,0.585487867853455,3553908.104934817,1.0173131286117998,0.0
39,0.5475245548842183,3630323.3449214706,1.0173131286117998,0.0
40,0.5778407712644268,3712013.6590975123,1.0173131286117998,0.0
41,0.5711684877436711,3562924.1637301794,1.0173131286117998,0.0
42,0.7182436613237829,4074310.0432241876,1.0173131286117998,0.0
43,0.6710137746196461,3849524.849017181,1.0173131286117998,0.0
44,0.6733359721285056,4130584.551358135,1.0173131286117998,0.0
45,0.6111415231419441,3798447.762106649,1.0173131286117998,0.0
46,0.6364385879295096,3846331.7679345887,1.0173131286117998,0.0
47,0.5259357513786309,2997280.660912414,1.0173131286117998,0.0
48,0.6138918516606283,3648006.0599148367,1.0173131286117998,0.0
49,0.7469434662702414,4215698.353087174,1.0173131286117998,0.0
50,0.6236063233067092,3968872.127372481,1.0173131286117998,0.0
51,0.7163275203152306,4296968.947147731,1.0173131286117998,0.0
52,0.6890410199518229,3818651.912738561,1.0173131286117998,0.0
53,0.6651772658076144,4327436.083553689,1.0173131286117998,0.0
54,0.602162709772678,3510859.430591301,1.0173131286117998,0.0
55,0.5543843060932266,3435758.295673982,1.0173131286117998,0.0
56,0.5660419812046895,3678824.900678527,1.0173131286117998,0.0
57,0.8585976940468436,4221693.001824898,1.0173131286117998,0.0
58,0.6244610797836276,3741465.0890246457,1.0173131286117998,0.0
59,0.7451417295432725,4377084.422915115,1.0173131286117998,0.0
60,0.7566100321317883,4726519.640505952,1.0173131286117998,0.0
61,0.7351590533624505,4449473.658961587,1.0173131286117998,0.0
62,0.6891855777478938,4272201.639933595,1.0173131286117998,0.0
63,0.5887803508567702,3780701.3824565653,1.0173131286117998,0.0
64,0.6415885539967142,3936165.0895678415,1.0173131286117998,0.0
65,0.7577267572143083,4371127.3670237055,1.0173131286117998,0.0
66,0.6034025540166523,3662189.2205213453,1.0173131286117998,0.0
67,0.6927584897832091,3707652.9328285335,1.0173131286117998,0.0
68,0.6308964823826326,3617173.3143777787,1.0173131286117998,0.0
69,0.5859814923860707,3688327.5926300813,1.0173131286117998,0.0
70,0.5646018462890037,3507095.042905772,1.0173131286117998,0.0
71,0.5905459122428226,3566947.537192759,1.0173131286117998,0.0
72,0.6592791582086948,3750573.7635502415,1.0173131286117998,0.0
73,0.7516851719184885,3934241.368624083,1.0173131286117998,0.0
74,0.6078598802746444,4031781.682373077,1.0173131286117998,0.0
75,0.5602648318591489,3477218.7075775717,1.0173131286117998,0.0
76,0.5564446647490973,3326116.6567209447,1.0173131286117998,0.0
77,0.6145711166714765,3722990.6632680935,1.0173131286117998,0.0
78,0.5842365761869237,3908376.293698865,1.0173131286117998,0.0
79,0.5641821102242575,3613088.299424856,1.0173131286117998,0.0
80,0.5768737065317259,3412326.3981627235,1.0173131286117998,0.0
81,0.6154452856674935,3508716.2165375827,1.0173131286117998,0.0
82,0.5390344441834594,3511397.3962632474,1.0173131286117998,0.0
83,0.6373128464645862,3707164.5297298655,1.0173131286117998,0.0
84,0.676199369770389,3974894.05832548,1.0173131286117998,0.0
85,0.49117697833703966,3086944.0768971206,1.0173131286117998,0.0
86,0.550349943076037,3771267.262204943,1.0173131286117998,0.0
87,0.48682837810209584,2992640.842491033,1.0173131286117998,0.0
88,0.7016675997987503,4088724.440680167,1.0173131286117998,0.0
89,0.6583224812662894,4312981.565921269,1.0173131286117998,0.0
90,0.6158483378608274,3884000.1572845145,1.0173131286117998,0.0
91,0.6473825776359018,3626459.8909358736,1.0173131286117998,0.0
92,0.6214592785738007,3836554.0282336497,1.0173131286117998,0.0
93,0.543730748786968,3233761.4302956336,1.0173131286117998,0.0
94,0.42474385363191985,2793546.341172975,1.0173131286117998,0.0
95,0.6049410083802664,3657337.436322155,1.0173131286117998,0.0
96,0.6017497007776754,3798176.59731562,1.0173131286117998,0.0
97,0.7145326369774342,4380556.933294774,1.0173131286117998,0.0
98,0.5279160317810637,3386703.921104151,1.0173131286117998,0.0
99,0.47796339734586174,2888530.0468173274,1.0173131286117998,0.0
100,0.629241911291036,3673523.2546884418,1.0173131286117998,0.0
101,0.6577745624118129,3854975.7884366824,1.0173131286117998,0.0
102,0.64417783895526,3898977.5983406687,1.0173131286117998,0.0
103,0.6219055997804614,4044051.22760515,1.0173131286117998,0.0
104,0.6167400792504184,3843024.2282093246,1.0173131286117998,0.0
105,0.6552496196033456,4339509.149278373,1.0173131286117998,0.0
106,0.7851897380915631,4605492.304704602,1.0173131286117998,0.0
107,0.686674618088775,4206012.787656383,1.0173131286117998,0.0
108,0.5179590905967116,3524633.631545115,1.0173131286117998,0.0
109,0.5549875089053936,3495229.6864982625,1.0173131286117998,0.0
110,0.7140844024695333,3961761.3724901564,1.0173131286117998,0.0
